waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2017104193	ダノンアレー	牡4	57.0	01157	鮫島駿	00438	安田隆	500	-4
2	2	2015103344	メイショウロセツ	牡6	57.0	01171	西村淳	01072	河内	500	-2
3	3	2017106125	メイショウボサツ	牡4	57.0	05243	柴山	01083	松永昌	478	6
4	4	2017105591	ソニックベガ	牝4	55.0	01180	団野	01151	斉藤崇	458	16
5	5	2017109123	イロゴトシ	牡4	57.0	01126	松山	01123	牧田	470	-2
6	6	2016100550	ヒルノダカール	牡5	57.0	01032	池添	01078	北出	508	-4
7	7	2017104961	タイセイモンストル	牡4	57.0	01163	坂井	01075	矢作	476	-2
7	8	2015104697	ヴァイザー	牡6	57.0	01154	松若	01136	高橋亮	454	-22
8	9	2017101146	トウカイデュエル	牡4	57.0	01168	富田	01173	長谷川	460	4
8	10	2016100126	ダディーズトリップ	牡5	57.0	01144	菱田	01157	杉山晴	448	-2
