	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	枠単:的中	枠単:配当	枠単:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
201544012009	ダ	右	1600	晴	良	15:00	C2六　七八		2015-1-20	16	大井	2			7	290	1	7.0	140	1.0	14.0	160	3.0	3.0	480	9.0	4-7	630.0	3.0	7-14	700	2	7-14	350	2	3-7	970	9	3-14	1,620	19	4=>7	1200.0	4.0	7=>14	1320	4	3-7-14	4310	10	7=>14=>3	13870	25	7,10,11,15,3,4,5,16,12,(2,13),6,9,14,8,1	7,10,11,(3,15),4,16,5,2,12,(6,13),9,14,1,8	7,15,(3,10),11,16,4,14,12,13,(5,2,9),1,6,8	7,(3,15,14),10,16,4,12,(2,11),13,9,(1,5),6,8	12.6 - 12.3 - 13.4 - 12.9 - 12.6 - 13.5 - 13.4 - 13.0	12.6 - 24.9 - 38.3 - 51.2 - 63.8 - 77.3 - 90.7 - 103.7 (38.3-39.9)
201544012010	ダ	右	1200	晴	良	15:30	望春特別競走 		2015-1-20	16	大井	2			1	1230	5	1.0	300	4.0	12.0	1,150	10.0	10.0	270	3.0	1-6	8550.0	24.0	1-12	26020	49	1-12	6,570	51	1-10	1,120	11	10-12	4,540	42	1=>6	14600.0	35.0	1=>12	53710	90	1-10-12	50070	113	1=>12=>10	343160	680			(3,6),7,11,13,12,8,15,9,(1,16),14,2,10,4,5	(3,6),7,12,11,13,8,1,9,15,16,2,14,10,4,5	12.6 - 11.0 - 11.7 - 12.8 - 12.3 - 13.0	12.6 - 23.6 - 35.3 - 48.1 - 60.4 - 73.4 (35.3-38.1)
201544012101	ダ	右	1200	曇	稍重	11:00	3歳　80万		2015-1-21	16	大井	3	48.5万円以上79万円未満		8	260	1	8.0	120	1.0	7.0	160	3.0	9.0	300	5.0	4-4	650.0	3.0	7-8	550	2	7-8	320	2	8-9	930	9	7-9	1,030	11	4=>4	700.0	2.0	8=>7	690	1	7-8-9	2800	7	8=>7=>9	11890	23			(5,8),15,7,10,2,9,(3,12),11,(4,16),1,13,14,6	5,8,(7,15),10,2,3,9,12,(4,11),1,13,(14,16),6	12.7 - 11.1 - 12.3 - 13.1 - 12.5 - 12.9	12.7 - 23.8 - 36.1 - 49.2 - 61.7 - 74.6 (36.1-38.5)
201544012102	ダ	右	1600	曇	稍重	11:30	3歳　80万		2015-1-21	16	大井	3	48.5万円以上79万円未満		12	1040	5	12.0	200	3.0	9.0	110	1.0	14.0	240	5.0	5-6	520.0	1.0	9-12	690	3	9-12	310	2	12-14	800	10	9-14	340	3	6=>5	1520.0	6.0	12=>9	1770	5	9-12-14	1550	3	12=>9=>14	10750	23	7,9,12,15,5,14,(3,8),10,6,(4,11),1,13,16,2	7,9,12,5,15,14,8,10,3,6,(4,11),1,13,16,2	7,9,15,12,14,5,4,(6,10),2,8,1,3,(16,11),13	(7,9),12,15,(14,4),5,10,6,2,8,1,16,3,11,13	12.8 - 11.9 - 13.1 - 13.3 - 12.7 - 13.8 - 13.9 - 13.2	12.8 - 24.7 - 37.8 - 51.1 - 63.8 - 77.6 - 91.5 - 104.7 (37.8-40.9)
201544012103	ダ	右	1200	曇	稍重	12:00	C3八　九		2015-1-21	16	大井	3			11	140	1	11.0	110	1.0	7.0	320	6.0	6.0	1,130	11.0	4-6	380.0	1.0	7-11	1030	5	7-11	380	3	6-11	2,040	20	6-7	6,530	48	6=>4	490.0	1.0	11=>7	1300	6	6-7-11	19850	48	11=>7=>6	54080	133			6-7,11,(10,13),12,14,1,16,4,2,8,15,3,5,9	6-7,11,12,(10,13),14,1,16,4,8,2,15,3,9,5	12.7 - 11.0 - 11.6 - 12.6 - 12.8 - 14.3	12.7 - 23.7 - 35.3 - 47.9 - 60.7 - 75.0 (35.3-39.7)
201544012104	ダ	右	1600	曇	稍重	12:30	C3八　九		2015-1-21	16	大井	3			15	1890	7	15.0	440	8.0	12.0	190	4.0	5.0	160	1.0	7-8	1780.0	9.0	12-15	4360	20	12-15	1,460	20	5-15	1,150	15	5-12	460	4	8=>7	6190.0	21.0	15=>12	11630	43	5-12-15	6480	22	15=>12=>5	65920	216	9,15,(8,12),13,10,4,5,2,11,6,14,7,3,1	9,15,8,12,13,(10,4),5,2,6,11,14,7,3,1	(9,15),12,(10,4,13,5),8,7,(2,6),11,14,3=1	15,(9,12),(10,4),(13,5),2,(8,6,7),(14,11),3=1	12.9 - 11.7 - 12.8 - 12.8 - 12.7 - 13.4 - 13.7 - 13.4	12.9 - 24.6 - 37.4 - 50.2 - 62.9 - 76.3 - 90.0 - 103.4 (37.4-40.5)
201544012105	ダ	右	1200	曇	稍重	13:00	C2九　十11		2015-1-21	16	大井	3			4	850	3	4.0	210	5.0	10.0	110	1.0	15.0	190	4.0	3-6	650.0	3.0	4-10	660	3	4-10	370	4	4-15	1,190	16	10-15	340	3	3=>6	1940.0	8.0	4=>10	1740	8	4-10-15	1670	6	4=>10=>15	10300	28			3,7,10,4,13,15,(5,14),1,(6,8,9),11,2,12	3,7,10,4,13,15,(5,14),1,6,9,8,11,2,12	12.6 - 11.2 - 12.0 - 12.7 - 12.2 - 13.0	12.6 - 23.8 - 35.8 - 48.5 - 60.7 - 73.7 (35.8-37.9)
201544012106	ダ	右	1400	曇	稍重	13:30	C2九　十11		2015-1-21	16	大井	3			2	220	1	2.0	130	1.0	5.0	210	4.0	10.0	570	9.0	1-3	570.0	2.0	2-5	770	3	2-5	360	2	2-10	850	9	5-10	2,270	24	1=>3	820.0	3.0	2=>5	1270	3	2-5-10	5740	18	2=>5=>10	18240	42		1,4,5,8,2,9,6,10,3,7,16,14,(11,15),13,12	14529831016671413111512	14529831076141113161512	13.2 - 11.9 - 12.3 - 12.7 - 12.9 - 12.3 - 13.0	13.2 - 25.1 - 37.4 - 50.1 - 63.0 - 75.3 - 88.3 (37.4-38.2)
201544012107	ダ	右	1600	曇	稍重	14:00	C2九　十11		2015-1-21	16	大井	3			3	8080	13	3.0	1,990	13.0	2.0	230	4.0	10.0	180	2.0	1-2	8270.0	24.0	2-3	35280	61	2-3	7,150	56	3-10	6,210	54	2-10	720	6	2=>1	39780.0	56.0	3=>2	97540	145	2-3-10	53260	128	3=>2=>10	399920	854	(6,7),14,16,13,(3,4),9,10,5,2,8,11,1,15,12	67141613341092851111512	71416101336281159412151	7,16,14,13,10,3,2,(5,8),11,(6,12),(1,9),15,4	12.7 - 11.8 - 12.8 - 12.4 - 12.4 - 13.5 - 14.0 - 13.5	12.7 - 24.5 - 37.3 - 49.7 - 62.1 - 75.6 - 89.6 - 103.1 (37.3-41.0)
201544012108	ダ	右	1200	雨	稍重	14:30	C1四　五		2015-1-21	16	大井	3			5	850	4	5.0	260	4.0	3.0	240	2.0	10.0	640	8.0	2-3	1480.0	6.0	3-5	3130	10	3-5	750	9	5-10	1,710	17	3-10	1,640	16	3=>2	4310.0	16.0	5=>3	8300	24	3-5-10	12160	41	5=>3=>10	63090	179			5,2,1,11,14,(3,13),10,4,7,15,(6,8),12,9	5,2,(1,11),3,14,13,10,7,4,6,(9,8,15),12	12.4 - 11.2 - 12.0 - 12.9 - 12.2 - 12.7	12.4 - 23.6 - 35.6 - 48.5 - 60.7 - 73.4 (35.6-37.8)
201544012109	ダ	右	1600	雨	稍重	15:00	C1四　五		2015-1-21	16	大井	3			1	270	1	1.0	140	1.0	3.0	860	10.0	5.0	160	2.0	1-2	2600.0	13.0	1-3	8400	27	1-3	2,640	31	1-5	290	1	3-5	2,980	34	1=>2	3210.0	13.0	1=>3	11730	36	1-3-5	7710	30	1=>3=>5	33950	102	4,6,11,3,12,(1,2),7,(13,15),5,14,8,9,10	4,6,11,3,12,(1,7),(2,14),15,13,9,5,(10,8)	(4,6),11,3,1,15,9,12,2,14,5,13,7,10,8	6,4,3,1,11,(2,15),5,9,13,14,12,10,7,8	12.6 - 11.9 - 13.3 - 12.5 - 12.0 - 13.1 - 13.5 - 13.4	12.6 - 24.5 - 37.8 - 50.3 - 62.3 - 75.4 - 88.9 - 102.3 (37.8-40.0)
201544012110	ダ	右	1600	雨	稍重	15:30	ゆきやなぎ特別競走 		2015-1-21	16	大井	3			10	660	4	10.0	170	4.0	5.0	150	2.0	1.0	130	1.0	5-7	890.0	4.0	5-10	1630	7	5-10	510	7	1-10	420	4	1-5	280	1	7=>5	2120.0	11.0	10=>5	3340	17	1-5-10	1400	5	10=>5=>1	11110	43	56101211473812	5,6,(1,10),2,11,4,7,3,8-12	5,6,10,1,2,7,4,(3,11),8=12	5,10,6,1,2,7,4,3,11,8=12	12.6 - 12.1 - 13.1 - 13.0 - 12.5 - 13.0 - 12.7 - 12.9	12.6 - 24.7 - 37.8 - 50.8 - 63.3 - 76.3 - 89.0 - 101.9 (37.8-38.6)
201544012111	ダ	右	1800	雨	稍重	16:05	TCK女王盃競走	G3	2015-1-21	16	大井	3	牝(別定)		5	180	1	5.0	110	1.0	4.0	170	4.0	7.0	140	3.0				4-5	1060	4	4-5	250	4	5-7	190	2	4-7	490	8				5=>4	1540	7	4-5-7	1170	4	5=>4=>7	4740	16	6,3,4,2,(5,7),1,8	6,3,4,2,(5,7),(1,8)	63425781	6,3,(5,4),2,7,1,8	12.5 - 12.5 - 13.5 - 12.5 - 12.1 - 12.4 - 12.6 - 11.9 - 12.3	12.5 - 25.0 - 38.5 - 51.0 - 63.1 - 75.5 - 88.1 - 100.0 - 112.3 (38.5-36.8)
201544012201	ダ	右	1200	雨	稍重	11:00	3歳　110万		2015-1-22	16	大井	4	79万円以上109.8万円未満		15	180	1	15.0	130	1.0	13.0	190	3.0	9.0	650	8.0	7-8	510.0	2.0	13-15	570	1	13-15	340	2	9-15	1,360	13	9-13	2,080	23	8=>7	880.0	2.0	15=>13	960	1	9-13-15	3610	9	15=>13=>9	14380	31			1,2,10,3,13,4,9,8,15,7,16,12,11,5,14-6	1,2,10,(3,13),9,4,15,8,16,12,7,11,(14,5)-6	12.4 - 11.3 - 12.0 - 12.9 - 12.7 - 13.0	12.4 - 23.7 - 35.7 - 48.6 - 61.3 - 74.3 (35.7-38.6)
201544012202	ダ	右	1600	雨	稍重	11:30	3歳　110万		2015-1-22	16	大井	4	79万円以上109.8万円未満		1	1140	5	1.0	280	6.0	8.0	150	2.0	3.0	130	1.0	1-5	2500.0	11.0	1-8	2640	8	1-8	830	10	1-3	570	6	3-8	250	1	1=>5	4700.0	22.0	1=>8	5690	19	1-3-8	2120	5	1=>8=>3	15910	35	1614413231281071159	1,6,14,4,13,2,3,(8,12),10,7,11,5,9	1,14,6,3,4,13,8,10,2,12,11,7,(5,9)	1,14,3,(4,8),(6,13),2,10,(7,5),(12,11),9	12.6 - 12.5 - 13.7 - 13.3 - 12.8 - 13.6 - 13.5 - 13.5	12.6 - 25.1 - 38.8 - 52.1 - 64.9 - 78.5 - 92.0 - 105.5 (38.8-40.6)
201544012203	ダ	右	1200	雨	重	12:00	C3五　六七		2015-1-22	16	大井	4			11	360	1	11.0	140	2.0	4.0	180	3.0	10.0	140	1.0	2-6	390.0	1.0	4-11	990	2	4-11	350	2	10-11	320	1	4-10	500	4	6=>2	930.0	3.0	11=>4	2070	4	4-10-11	1450	1	11=>4=>10	6480	1			2,3,11,4,6,(1,5,16),13,(7,8),9,12,10,15,14	2,11,3,4,6,(1,5),16,7,8,13,(9,12),15,10,14	12.4 - 11.2 - 11.7 - 13.0 - 12.2 - 12.6	12.4 - 23.6 - 35.3 - 48.3 - 60.5 - 73.1 (35.3-37.8)
201544012204	ダ	右	1400	雨	重	12:30	C3五　六七		2015-1-22	16	大井	4			1	450	2	1.0	190	2.0	12.0	1,000	9.0	10.0	2,000	12.0	1-6	880.0	5.0	1-12	4920	16	1-12	1,710	18	1-10	6,640	45	10-12	23,230	86	1=>6	1440.0	4.0	1=>12	10180	33	1-10-12	156590	211	1=>12=>10	542860	805		1,2,4,7,9,13,8,5,11,14,3,15,(6,12),16,10	1,2,(4,7,9),8,13,(14,11),12,3,5,16,15,6,10	12897414131112316515106	12.8 - 11.4 - 12.1 - 12.5 - 13.2 - 12.4 - 13.6	12.8 - 24.2 - 36.3 - 48.8 - 62.0 - 74.4 - 88.0 (36.3-39.2)
201544012205	ダ	右	1600	雨	重	13:00	C3五　六七		2015-1-22	16	大井	4			6	4000	9	6.0	990	9.0	8.0	400	4.0	10.0	570	8.0	5-6	4310.0	15.0	6-8	27710	41	6-8	5,580	36	6-10	4,360	34	8-10	1,920	23	5=>6	6760.0	25.0	6=>8	40490	82	6-8-10	67460	98	6=>8=>10	409940	586	5,7,6,13,4,3,9,10,8,(2,11),12,1	5,7,6,(4,13),3,9,10,2,8,11,12,1	56734101389112121	6,7,5,(3,10),9,(4,8),11,(2,13),12,1	12.5 - 11.9 - 12.6 - 12.4 - 12.5 - 13.7 - 13.9 - 13.9	12.5 - 24.4 - 37.0 - 49.4 - 61.9 - 75.6 - 89.5 - 103.4 (37.0-41.5)
