	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気
201535081708	ダ	左	1400	曇	良	15:30	C2二組		2015-8-17	6	盛岡	6			3.0	410.0	2.0	3.0	110	2.0	5.0	260	6.0	3-5	3430.0	9.0	3-5	550	8.0	2-3	140	1.0	2-5	440	7.0	3=>5	4300.0	13.0	2-3-5	830.0	4.0	3=>5=>2	10530.0	33.0			3,7,(6,8),2,5,4,1	3,2,6,(8,7),5,4,1			2.0	100.0	1.0			
201535081709	ダ	左	1400	曇	良	16:05	いわて銀河フェスタ賞		2015-8-17	6	盛岡	6			3.0	110.0	1.0	3.0	100	1.0	7.0	280	6.0	3-7	920.0	5.0	3-7	410	6.0	3-5	400	5.0	5-7	1,450	18.0	3=>7	1130.0	5.0	3-5-7	2600.0	15.0	3=>7=>5	6830.0	29.0			25364871.0	23576481.0			5.0	200.0	4.0			
201535081710	ダ	左	1800	曇	良	16:45	納涼特別 		2015-8-17	6	盛岡	6	(別定)		3.0	140.0	1.0	3.0	110	1.0	4.0	180	3.0	3-4	320.0	2.0	3-4	140	2.0	3-5	160	3.0	4-5	400	6.0	3=>4	470.0	2.0	3-4-5	610.0	3.0	3=>4=>5	1350.0	5.0	1,4,3,(2,5)	14325	(1,4),3,5,2	3,4,1,5-2								
201535081711	ダ	左	1400	曇	良	17:20	平庭闘牛大会しらかば		2015-8-17	6	盛岡	6			1.0	710.0	3.0	1.0	270	6.0	10.0	240	4.0	1-10	2520.0	12.0	1-10	1,030	16.0	1-11	600	9.0	10-11	440	5.0	1=>10	4990.0	22.0	1-10-11	2500.0	11.0	1=>10=>11	18690.0	68.0			1611251039847	1,(6,11,10),2,9,5,3,4,8,7			11.0	170.0	2.0	1-8	940.0	4.0
201535091901	ダ	左	1200	曇	不良	11:00	南部杯カウントダウン		2015-9-19	7	盛岡	1			2.0	360.0	2.0	2.0	160	2.0	8.0	500	8.0	2-8	3320.0	15.0	2-8	850	12.0	2-9	730	8.0	8-9	1,230	22.0	2=>8	4370.0	20.0	2-8-9	6950.0	31.0	2=>8=>9	44210.0	175.0			8,5,7,2,1,6,9,(3,4),10	82516391047			9.0	450.0	7.0	2-7	2590.0	15.0
201535091902	ダ	左	1200	曇	不良	11:35	C2十四組		2015-9-19	7	盛岡	1			5.0	130.0	1.0	5.0	110	1.0	6.0	280	6.0	5-6	480.0	2.0	5-6	190	1.0	5-8	250	5.0	6-8	690	8.0	5=>6	500.0	1.0	5-6-8	960.0	5.0	5=>6=>8	2360.0	7.0			(6,7,8),5,2,3,1,4	6,(7,8),5,2,3,1,4			8.0	210.0	4.0			
201535091903	ダ	左	1200	曇	不良	12:10	C2十三組		2015-9-19	7	盛岡	1			1.0	2830.0	5.0	1.0	280	5.0	2.0	120	2.0	1-2	4770.0	9.0	1-2	710	10.0	1-7	620	8.0	2-7	150	1.0	1=>2	14370.0	21.0	1-2-7	2100.0	6.0	1=>2=>7	59520.0	77.0			2,7,(1,8),5,6,4,3	21785364			7.0	100.0	1.0			
201535091904	ダ	左	1400	曇	不良	12:45	フューチャーステップ		2015-9-19	7	盛岡	1			1.0	550.0	2.0	1.0	270	3.0	5.0	350	5.0	1-5	2580.0	10.0	1-5	1,390	15.0	1-2	3,220	29.0	2-5	2,290	24.0	1=>5	4240.0	15.0	1-2-5	32190.0	71.0	1=>5=>2	92080.0	222.0			1,3,7,(10,11),(5,6),9,4,2,8	1,(5,3,7),(9,11),2,6,(8,10),4			2.0	890.0	10.0	1-5	6490.0	17.0
201535091905	ダ	左	1200	曇	不良	13:20	C2十二組		2015-9-19	7	盛岡	1			1.0	390.0	2.0	1.0	160	3.0	9.0	360	6.0	1-9	3480.0	13.0	1-9	670	11.0	1-7	420	8.0	7-9	1,100	14.0	1=>9	4370.0	23.0	1-7-9	3620.0	15.0	1=>9=>7	27030.0	88.0			132694587	1,9,(2,3),6,4,7,5,8			7.0	230.0	5.0	1-8	2890.0	14.0
201535091906	ダ	左	1200	雨	不良	13:55	盛岡市アイスリンクオ		2015-9-19	7	盛岡	1			4.0	110.0	1.0	4.0	100	1.0	1.0	250	6.0	1-4	640.0	3.0	1-4	280	3.0	3-4	700	8.0	1-3	1,500	13.0	4=>1	690.0	3.0	1-3-4	3190.0	8.0	4=>1=>3	5290.0	16.0			4,7,8,2,3,1,5,9-6	4,8,7,(1,3),2,6,5,9			3.0	530.0	7.0	1-4	550.0	3.0
201535091907	ダ	左	1600	曇	不良	14:35	奥州YOSAKOIi		2015-9-19	7	盛岡	1			8.0	300.0	1.0	8.0	160	3.0	2.0	130	1.0	2-8	550.0	2.0	2-8	380	3.0	5-8	3,980	33.0	2-5	4,240	36.0	8=>2	990.0	2.0	2-5-8	19250.0	42.0	8=>2=>5	48390.0	145.0			1,8,7,10,9,2,5,(3,4),6	1,8,2,9,3,5,7,4,6-10			5.0	430.0	7.0	2-7	520.0	2.0
201535091908	芝	左	1700	曇	重	15:15	CITYSTORY杯		2015-9-19	7	盛岡	1			1.0	270.0	2.0	1.0	130	1.0	6.0	680	8.0	1-6	4720.0	14.0	1-6	1,240	17.0	1-3	830	10.0	3-6	2,130	22.0	1=>6	3470.0	13.0	1-3-6	13340.0	33.0	1=>6=>3	65140.0	148.0	69437182	6,9,4,3,7,(1,8),2	6,9,(3,4),7,1,8,2	69374218			3.0	330.0	6.0	1-6	2840.0	9.0
201535091909	芝	左	1700	曇	重	15:55	オクトーバーカップタ		2015-9-19	7	盛岡	1			9.0	280.0	1.0	9.0	130	1.0	1.0	180	3.0	1-9	590.0	2.0	1-9	250	3.0	8-9	200	1.0	1-8	250	2.0	9=>1	820.0	2.0	1-8-9	640.0	1.0	9=>1=>8	2290.0	2.0	3911086475	3911084675	(3,9),4,10,(1,8),5,6,7	3918104567			8.0	200.0	5.0	1-8	440.0	2.0
201535091910	ダ	左	1600	曇	不良	16:35	メトロポリタンウエデ		2015-9-19	7	盛岡	1			7.0	1950.0	5.0	7.0	300	6.0	1.0	170	2.0	1-7	1640.0	6.0	1-7	670	8.0	2-7	1,470	14.0	1-2	990	12.0	7=>1	5560.0	20.0	1-2-7	5240.0	14.0	7=>1=>2	46910.0	112.0			394715268	(3,9,7),1,2,(5,6),4-8			2.0	260.0	4.0	1-7	1880.0	8.0
201535092101	芝	左	1600	晴	稍重	11:00	南部杯カウントダウン		2015-9-21	7	盛岡	3			7.0	280.0	2.0	7.0	130	2.0	5.0	430	8.0	5-7	2060.0	9.0	5-7	710	13.0	7-8	170	1.0	5-8	770	15.0	7=>5	4840.0	19.0	5-7-8	1700.0	5.0	7=>5=>8	11340.0	33.0			5678110392.0	5687101923.0			8.0	110.0	1.0	5-7	810.0	5.0
201535092102	ダ	左	1400	晴	良	11:30	C2六組		2015-9-21	7	盛岡	3			7.0	170.0	1.0	7.0	100	2.0	5.0	100	1.0	5-7	170.0	1.0	5-7	140	1.0	7-8	480	7.0	5-8	660	11.0	7=>5	240.0	1.0	5-7-8	960.0	4.0	7=>5=>8	1960.0	6.0			5,7,8,(3,6),4,2-1	75836241			8.0	260.0	6.0			
201535092103	ダ	左	1400	晴	良	12:00	C2五組		2015-9-21	7	盛岡	3			3.0	240.0	2.0	3.0	130	2.0	6.0	160	3.0	3-6	600.0	2.0	3-6	290	2.0	3-4	340	3.0	4-6	760	10.0	3=>6	700.0	3.0	3-4-6	1380.0	5.0	3=>6=>4	3220.0	11.0			69537482	6,(3,9),5,7,4,8,2			4.0	270.0	5.0	3-6	570.0	3.0
201535092104	ダ	左	1400	晴	良	12:30	C2四組		2015-9-21	7	盛岡	3			8.0	160.0	1.0	8.0	100	2.0	9.0	100	1.0	8-9	180.0	1.0	8-9	130	1.0	7-8	180	2.0	7-9	210	3.0	8=>9	340.0	1.0	7-8-9	230.0	1.0	8=>9=>7	740.0	1.0			879145263.0	879142536.0			7.0	110.0	3.0	8-8	190.0	1.0
201535092105	ダ	左	1400	晴	良	13:05	C2三組		2015-9-21	7	盛岡	3			6.0	2820.0	5.0	6.0	210	4.0	2.0	100	1.0	2-6	770.0	2.0	2-6	290	2.0	6-9	1,030	11.0	2-9	290	3.0	6=>2	4880.0	9.0	2-6-9	1880.0	7.0	6=>2=>9	31440.0	60.0			6,9,(4,5),8,2,(3,7),1	692854371			9.0	180.0	3.0	2-6	850.0	3.0
201535092106	ダ	左	1400	晴	良	13:40	C2二組		2015-9-21	7	盛岡	3			10.0	130.0	1.0	10.0	110	1.0	5.0	540	9.0	5-10	1580.0	6.0	5-10	670	8.0	9-10	200	1.0	5-9	2,070	22.0	10=>5	2140.0	7.0	5-9-10	2870.0	12.0	10=>5=>9	7880.0	24.0			5,4,(8,10),2,9,1,7,6,3	51029814367			9.0	150.0	2.0	5-8	1220.0	6.0
201535092107	ダ	左	1400	晴	良	14:15	C2一組		2015-9-21	7	盛岡	3			5.0	590.0	3.0	5.0	190	3.0	9.0	110	1.0	5-9	840.0	3.0	5-9	300	3.0	1-5	1,380	12.0	1-9	650	8.0	5=>9	1810.0	7.0	1-5-9	4820.0	13.0	5=>9=>1	23900.0	60.0			51068912374.0	59281013746.0			1.0	330.0	6.0	5-8	930.0	3.0
201535092108	ダ	左	1600	晴	良	14:50	B2八組		2015-9-21	7	盛岡	3			3.0	160.0	1.0	3.0	100	1.0	8.0	150	2.0	3-8	490.0	1.0	3-8	260	1.0	3-6	350	5.0	6-8	670	10.0	3=>8	690.0	1.0	3-6-8	1480.0	5.0	3=>8=>6	4320.0	12.0			23810614975.0	32864107195.0			6.0	160.0	3.0	3-7	290.0	1.0
201535092109	ダ	左	1600	晴	良	15:25	小鳥谷まつり賞B2七		2015-9-21	7	盛岡	3			10.0	2120.0	5.0	10.0	310	6.0	8.0	100	1.0	8-10	1050.0	6.0	8-10	490	6.0	3-10	3,700	26.0	3-8	460	4.0	10=>8	6700.0	15.0	3-8-10	4460.0	16.0	10=>8=>3	63250.0	114.0			10853716249	10,8,3,1,2,(5,7),6,4,9			3.0	410.0	7.0	7-8	740.0	5.0
201535092110	ダ	左	1600	晴	良	16:00	南部牛追唄全国大会賞		2015-9-21	7	盛岡	3			6.0	600.0	5.0	6.0	310	7.0	2.0	220	5.0	2-6	1870.0	10.0	2-6	490	5.0	4-6	630	11.0	2-4	410	2.0	6=>2	3680.0	16.0	2-4-6	2470.0	6.0	6=>2=>4	15420.0	42.0			6,8,4,7,2,3,5,9,10-1	6,4,(7,8),2,3,5,9,1,10			4.0	210.0	3.0	2-6	1970.0	9.0
201535092111	ダ	左	1600	晴	良	16:35	唐梅館絵巻賞B2五組		2015-9-21	7	盛岡	3			6.0	120.0	1.0	6.0	100	1.0	10.0	110	2.0	6-10	210.0	1.0	6-10	120	1.0	6-8	220	3.0	8-10	400	5.0	6=>10	270.0	1.0	6-8-10	340.0	1.0	6=>10=>8	780.0	1.0			(4,6),10,8,9,1,7,2,3,5	6,10,4,8,1,(9,7),2,5,3			8.0	150.0	3.0	6-8	170.0	1.0
201535092112	芝	左	1000	晴	稍重	17:10	FM岩手杯 		2015-9-21	7	盛岡	3	(別定)		8.0	210.0	1.0	8.0	100	1.0	2.0	160	4.0	2-8	530.0	2.0	2-8	220	1.0	7-8	230	2.0	2-7	350	5.0	8=>2	910.0	3.0	2-7-8	600.0	1.0	8=>2=>7	2530.0	4.0			2738106119154	2,(3,7,8),10,(6,11),9,1,5-4			7.0	140.0	3.0	2-7	620.0	3.0
201535092601	ダ	左	1200	小雨	良	11:00	南部杯カウントダウン		2015-9-26	7	盛岡	4			5.0	290.0	1.0	5.0	210	3.0	4.0	1,130	9.0	4-5	9550.0	25.0	4-5	3,300	25.0	2-5	3,550	26.0	2-4	13,010	36.0	5=>4	16710.0	43.0	2-4-5	154450.0	84.0	5=>4=>2	645840.0	454.0			(4,5),1,7,(2,6,9),3,8	452196738			2.0	840.0	8.0	4-5	8610.0	23.0
201535092602	ダ	左	1200	曇	良	11:35	C2十六組		2015-9-26	7	盛岡	4			2.0	160.0	1.0	2.0	140	1.0	1.0	290	4.0	1-2	480.0	3.0	1-2	180	2.0	2-7	190	3.0	1-7	330	6.0	2=>1	890.0	4.0	1-2-7	740.0	3.0	2=>1=>7	2490.0	8.0			2745316.0	2714536.0								
201535092603	ダ	左	1200	曇	良	12:10	C2十五組		2015-9-26	7	盛岡	4			5.0	1660.0	5.0	5.0	140	3.0	3.0	160	4.0	3-5	4830.0	12.0	3-5	1,210	13.0	5-6	360	6.0	3-6	230	2.0	5=>3	14820.0	25.0	3-5-6	2660.0	9.0	5=>3=>6	44970.0	93.0			62583714.0	65238471.0			6.0	100.0	1.0			
201535092604	ダ	左	1200	曇	良	12:45	C2十四組		2015-9-26	7	盛岡	4			6.0	120.0	1.0	6.0	100	1.0	5.0	150	3.0	5-6	130.0	1.0	5-6	110	1.0	4-6	240	4.0	4-5	490	9.0	6=>5	160.0	1.0	4-5-6	750.0	4.0	6=>5=>4	1300.0	5.0			6,5,7-1,4,2,3	6574123								
201535092605	ダ	左	1200	曇	良	13:20	C2十三組		2015-9-26	7	盛岡	4			2.0	130.0	1.0	2.0	100	1.0	8.0	120	3.0	2-8	280.0	2.0	2-8	160	2.0	2-3	180	3.0	3-8	360	7.0	2=>8	310.0	1.0	2-3-8	440.0	3.0	2=>8=>3	1120.0	4.0			28354176	2,8,3,(1,4),5,7,6			3.0	150.0	4.0			
201535092606	ダ	左	1200	曇	良	13:55	C2十二組		2015-9-26	7	盛岡	4			6.0	120.0	1.0	6.0	100	1.0	4.0	120	3.0	4-6	210.0	1.0	4-6	130	1.0	6-8	200	3.0	4-8	370	6.0	6=>4	220.0	1.0	4-6-8	410.0	2.0	6=>4=>8	850.0	3.0			64827315.0	64832157.0			8.0	150.0	4.0			
201535092607	ダ	左	1200	曇	良	14:30	C2十一組		2015-9-26	7	盛岡	4			4.0	130.0	1.0	4.0	100	1.0	7.0	210	5.0	4-7	510.0	3.0	4-7	260	3.0	4-6	150	1.0	6-7	410	7.0	4=>7	630.0	3.0	4-6-7	550.0	2.0	4=>7=>6	1910.0	6.0			7,(8,6),4,5,2,(1,3)	76485123			6.0	130.0	3.0			
201535092608	ダ	左	1400	曇	良	15:05	C1十組		2015-9-26	7	盛岡	4			5.0	240.0	1.0	5.0	110	1.0	4.0	350	7.0	4-5	1550.0	7.0	4-5	540	8.0	1-5	300	3.0	1-4	2,010	22.0	5=>4	1970.0	7.0	1-4-5	3230.0	12.0	5=>4=>1	12350.0	47.0			47598312.0	45179382.0			1.0	140.0	2.0	4-5	1840.0	11.0
201535092609	ダ	左	1400	曇	良	15:40	大東ふるさと分校賞C		2015-9-26	7	盛岡	4			2.0	1640.0	6.0	2.0	310	6.0	5.0	120	1.0	2-5	880.0	3.0	2-5	570	5.0	2-3	2,430	29.0	3-5	950	11.0	2=>5	3140.0	11.0	2-3-5	4770.0	20.0	2=>5=>3	34530.0	116.0			10192638754.0	21039657841.0			3.0	470.0	9.0	2-5	1270.0	5.0
201535092701	ダ	左	1200	晴	良	11:00	南部杯カウントダウン		2015-9-27	7	盛岡	5			4.0	650.0	4.0	4.0	160	3.0	1.0	330	5.0	1-4	3220.0	10.0	1-4	940	10.0	4-8	300	4.0	1-8	350	5.0	4=>1	7310.0	18.0	1-4-8	2020.0	7.0	4=>1=>8	21040.0	63.0			48715623.0	48175623.0			8.0	150.0	2.0			
201535092702	ダ	左	1200	晴	良	11:35	C2九組		2015-9-27	7	盛岡	5			3.0	140.0	1.0	3.0	100	1.0	4.0	120	2.0	3-4	250.0	1.0	3-4	150	1.0	3-7	220	3.0	4-7	380	7.0	3=>4	380.0	1.0	3-4-7	540.0	2.0	3=>4=>7	1250.0	3.0			346789152.0	346789125.0			7.0	140.0	3.0	3-4	290.0	1.0
201535092703	芝	左	1000	晴	良	12:10	ファーストステップ2		2015-9-27	7	盛岡	5			5.0	500.0	2.0	5.0	190	3.0	1.0	100	1.0	1-5	290.0	2.0	1-5	160	2.0	5-7	840	13.0	1-7	450	6.0	5=>1	1240.0	4.0	1-5-7	1340.0	4.0	5=>1=>7	6900.0	20.0			1572634	1,5-7,6,2,3,4								
201535092704	ダ	左	1400	晴	良	12:45	C2八組		2015-9-27	7	盛岡	5			6.0	330.0	2.0	6.0	100	2.0	7.0	100	1.0	6-7	180.0	1.0	6-7	120	1.0	1-6	460	6.0	1-7	320	4.0	6=>7	390.0	2.0	1-6-7	450.0	2.0	6=>7=>1	2080.0	6.0			6,7,9,1-5,4,2,8,3	671954283			1.0	150.0	4.0	6-7	130.0	1.0
201535092705	ダ	左	1400	晴	良	13:20	C2七組		2015-9-27	7	盛岡	5			3.0	120.0	1.0	3.0	100	1.0	2.0	110	2.0	2-3	200.0	1.0	2-3	110	1.0	3-8	150	2.0	2-8	320	6.0	3=>2	270.0	1.0	2-3-8	290.0	1.0	3=>2=>8	620.0	1.0			238716459.0	238716549.0			8.0	110.0	3.0	2-3	240.0	1.0
201535092706	ダ	左	1400	晴	良	13:55	C2六組		2015-9-27	7	盛岡	5			7.0	150.0	1.0	7.0	100	1.0	3.0	120	2.0	3-7	240.0	1.0	3-7	120	1.0	5-7	160	3.0	3-5	140	2.0	7=>3	270.0	1.0	3-5-7	290.0	1.0	7=>3=>5	740.0	1.0			35781241096.0	75316921048.0			5.0	120.0	3.0	3-7	230.0	1.0
201535092707	ダ	左	1400	曇	良	14:30	八幡平市産業振興株式		2015-9-27	7	盛岡	5			3.0	1600.0	6.0	3.0	340	6.0	7.0	120	1.0	3-7	2930.0	12.0	3-7	770	9.0	3-4	1,080	14.0	4-7	440	4.0	3=>7	4770.0	19.0	3-4-7	4580.0	17.0	3=>7=>4	50660.0	156.0			487392561.0	487325196.0			4.0	200.0	4.0	3-7	2950.0	11.0
201535092708	ダ	左	1600	曇	良	15:05	未知の駒会希望郷いわ		2015-9-27	7	盛岡	5			8.0	170.0	1.0	8.0	110	1.0	3.0	110	2.0	3-8	220.0	1.0	3-8	150	1.0	5-8	520	6.0	3-5	830	9.0	8=>3	390.0	1.0	3-5-8	1300.0	4.0	8=>3=>5	3170.0	6.0			82546311097.0	82351691047.0			5.0	270.0	5.0	3-7	260.0	1.0
201535092801	ダ	左	1200	晴	良	11:00	松山場外リニューアル		2015-9-28	7	盛岡	6			5.0	140.0	1.0	5.0	100	1.0	12.0	130	3.0	5-12	470.0	2.0	5-12	250	3.0	2-5	220	2.0	2-12	590	6.0	5=>12	350.0	1.0	2-5-12	860.0	4.0	5=>12=>2	2650.0	6.0			351211211097648.0	512112101379684.0			2.0	110.0	2.0	5-8	420.0	2.0
201535092802	ダ	左	1400	晴	良	11:30	南部杯カウントダウン		2015-9-28	7	盛岡	6			4.0	400.0	3.0	4.0	110	3.0	1.0	100	1.0	1-4	430.0	2.0	1-4	230	4.0	4-7	190	2.0	1-7	150	1.0	4=>1	1580.0	8.0	1-4-7	260.0	1.0	4=>1=>7	2810.0	7.0			34712856.0	34175268.0			7.0	100.0	2.0			
201535092803	ダ	左	1400	晴	良	12:00	C2四組		2015-9-28	7	盛岡	6			2.0	220.0	1.0	2.0	100	1.0	6.0	110	2.0	2-6	180.0	1.0	2-6	120	1.0	2-4	150	2.0	4-6	150	3.0	2=>6	430.0	2.0	2-4-6	190.0	1.0	2=>6=>4	710.0	1.0			62815743.0	62184537.0			4.0	150.0	4.0			
201535092804	ダ	左	1400	晴	良	12:30	C2三組		2015-9-28	7	盛岡	6			3.0	520.0	2.0	3.0	120	2.0	2.0	100	1.0	2-3	170.0	1.0	2-3	130	1.0	3-5	340	6.0	2-5	300	4.0	3=>2	570.0	3.0	2-3-5	420.0	2.0	3=>2=>5	2590.0	8.0			175894263.0	172593486.0			5.0	160.0	4.0	2-3	160.0	1.0
201535092805	ダ	左	1400	晴	良	13:00	C2二組		2015-9-28	7	盛岡	6			3.0	130.0	1.0	3.0	100	1.0	1.0	100	2.0	1-3	190.0	1.0	1-3	130	1.0	2-3	180	3.0	1-2	270	5.0	3=>1	190.0	1.0	1-2-3	410.0	2.0	3=>1=>2	780.0	2.0			319725846.0	312975846.0			2.0	140.0	4.0	1-3	170.0	1.0
201535092806	ダ	左	1400	晴	良	13:30	C2一組		2015-9-28	7	盛岡	6			9.0	170.0	1.0	9.0	100	1.0	4.0	100	2.0	4-9	140.0	1.0	4-9	120	1.0	5-9	230	3.0	4-5	210	2.0	9=>4	320.0	2.0	4-5-9	260.0	1.0	9=>4=>5	820.0	2.0			594716283.0	954718236.0			5.0	160.0	4.0	4-8	150.0	1.0
201535092807	ダ	左	1400	晴	良	14:00	C1八組		2015-9-28	7	盛岡	6			9.0	2290.0	7.0	9.0	420	6.0	7.0	350	5.0	7-9	4310.0	16.0	7-9	1,660	19.0	3-9	1,460	17.0	3-7	1,280	16.0	9=>7	13940.0	34.0	3-7-9	10340.0	33.0	9=>7=>3	99410.0	215.0			4-8,1,3,10,9,2,7,5,6	4-8,1,3,9,2,7,6,10,5			3.0	260.0	3.0	7-8	140.0	1.0
201535092808	ダ	左	1400	晴	良	14:35	C1七組		2015-9-28	7	盛岡	6			11.0	210.0	2.0	11.0	110	2.0	2.0	100	1.0	2-11	170.0	1.0	2-11	120	1.0	1-11	290	4.0	1-2	170	2.0	11=>2	250.0	1.0	1-2-11	360.0	1.0	11=>2=>1	820.0	1.0			9,10,2,3,1,7,4,8,11,6=5	(10,2),9,(1,3),11,4,7,8,6=5			1.0	160.0	3.0	2-8	160.0	1.0
201535092809	ダ	左	1400	晴	良	15:10	C1六組		2015-9-28	7	盛岡	6			11.0	390.0	2.0	11.0	160	2.0	8.0	180	4.0	8-11	2060.0	10.0	8-11	960	12.0	1-11	670	8.0	1-8	1,960	23.0	11=>8	3740.0	15.0	1-8-11	7310.0	31.0	11=>8=>1	26350.0	95.0			6511293418107.0	6511934128710.0			1.0	250.0	6.0	7-8	470.0	1.0
201535092810	ダ	左	1600	曇	良	15:45	奥州市南部鉄器まつり		2015-9-28	7	盛岡	6			1.0	130.0	1.0	1.0	110	1.0	10.0	160	3.0	1-10	500.0	2.0	1-10	210	2.0	1-4	180	1.0	4-10	420	5.0	1=>10	520.0	2.0	1-4-10	640.0	1.0	1=>10=>4	1730.0	2.0			1610821194735.0	1109241135678.0			4.0	110.0	2.0	1-8	470.0	2.0
201535092811	ダ	左	1800	曇	良	16:20	東京カップけやき賞 		2015-9-28	7	盛岡	6	(定量)		2.0	840.0	4.0	2.0	210	4.0	1.0	140	3.0	1-2	1310.0	5.0	1-2	520	7.0	2-7	400	5.0	1-7	160	1.0	2=>1	4130.0	14.0	1-2-7	750.0	2.0	2=>1=>7	11550.0	37.0	2410716113895	2410176113985	2471106113895	2171043116895			7.0	120.0	1.0	1-2	1530.0	5.0
201535092812	芝	左	1600	曇	良	16:55	宮古港開港400周年		2015-9-28	7	盛岡	6			5.0	380.0	2.0	5.0	130	1.0	1.0	160	2.0	1-5	600.0	1.0	1-5	230	1.0	5-9	830	13.0	1-9	740	11.0	5=>1	1260.0	2.0	1-5-9	2050.0	4.0	5=>1=>9	8470.0	16.0			1169105781243	11,(6,10,9),5,1,2,(3,7,4),8			9.0	410.0	6.0	1-5	710.0	1.0
201535100301	ダ	左	1200	曇	重	10:30	南部杯カウントダウン		2015-10-3	8	盛岡	1			6.0	440.0	3.0	6.0	110	1.0	1.0	120	2.0	1-6	580.0	1.0	1-6	270	1.0	2-6	560	8.0	1-2	480	6.0	6=>1	1080.0	1.0	1-2-6	1150.0	3.0	6=>1=>2	6970.0	11.0			6,(7,9),2,8,1,5,3,10,4	69721853104			2.0	240.0	5.0	1-6	610.0	1.0
201535100302	ダ	左	1200	曇	重	11:05	C2十四組		2015-10-3	8	盛岡	1			3.0	400.0	3.0	3.0	130	4.0	8.0	100	1.0	3-8	550.0	2.0	3-8	210	3.0	3-6	280	6.0	6-8	180	2.0	3=>8	1210.0	5.0	3-6-8	760.0	4.0	3=>8=>6	4810.0	20.0			3,6,7,(5,8),4,1,2	3,8,6,2,1,(5,7,4)			6.0	110.0	2.0			
201535100303	ダ	左	1200	曇	重	11:40	C2十三組		2015-10-3	8	盛岡	1			9.0	610.0	3.0	9.0	150	3.0	2.0	100	1.0	2-9	310.0	2.0	2-9	150	2.0	4-9	890	9.0	2-4	330	5.0	9=>2	1190.0	4.0	2-4-9	1530.0	5.0	9=>2=>4	8850.0	24.0			928534176.0	924583176.0			4.0	360.0	5.0	2-8	120.0	1.0
201535100304	芝	左	1000	曇	重	12:15	フューチャーステップ		2015-10-3	8	盛岡	1			5.0	620.0	4.0	5.0	270	5.0	8.0	220	3.0	5-8	1950.0	9.0	5-8	820	11.0	5-7	4,630	36.0	7-8	3,820	32.0	5=>8	4300.0	20.0	5-7-8	20420.0	58.0	5=>8=>7	148020.0	367.0			81097546321	8,10,9,4,(5,7),6,3,1,2			7.0	770.0	9.0	5-7	2000.0	11.0
201535100305	ダ	左	1200	曇	稍重	12:50	C2十二組		2015-10-3	8	盛岡	1			4.0	200.0	1.0	4.0	120	2.0	9.0	120	1.0	4-9	190.0	1.0	4-9	170	1.0	1-4	490	7.0	1-9	590	8.0	4=>9	390.0	1.0	1-4-9	1430.0	5.0	4=>9=>1	3450.0	14.0			794138652.0	794136582.0			1.0	240.0	5.0	4-8	200.0	1.0
201535100306	ダ	左	1200	雨	重	13:25	C2十一組		2015-10-3	8	盛岡	1			2.0	120.0	1.0	2.0	100	1.0	8.0	200	5.0	2-8	590.0	3.0	2-8	170	3.0	2-9	110	1.0	8-9	270	5.0	2=>8	910.0	4.0	2-8-9	350.0	2.0	2=>8=>9	1870.0	8.0			297815364.0	297815364.0			9.0	120.0	2.0	2-8	120.0	1.0
201535100307	ダ	左	1200	曇	重	14:00	C2十組		2015-10-3	8	盛岡	1			9.0	860.0	4.0	9.0	200	4.0	8.0	130	2.0	8-9	670.0	4.0	8-9	300	4.0	1-9	380	6.0	1-8	160	1.0	9=>8	3370.0	12.0	1-8-9	820.0	3.0	9=>8=>1	12370.0	41.0			154983267.0	814952367.0			1.0	180.0	3.0	8-8	630.0	3.0
201535100308	ダ	左	1600	小雨	不良	14:40	一関秋フェスタ賞B2		2015-10-3	8	盛岡	1			8.0	140.0	1.0	8.0	110	2.0	4.0	320	7.0	4-8	1520.0	4.0	4-8	440	7.0	8-9	130	1.0	4-9	760	11.0	8=>4	1630.0	5.0	4-8-9	920.0	3.0	8=>4=>9	4580.0	15.0			976815243.0	987124356.0			9.0	110.0	1.0	4-8	1030.0	4.0
201535100309	ダ	左	1600	小雨	不良	15:20	みちのく千厩赤ちゃん		2015-10-3	8	盛岡	1			9.0	330.0	2.0	9.0	150	2.0	1.0	330	6.0	1-9	2400.0	12.0	1-9	740	10.0	3-9	3,140	22.0	1-3	5,010	27.0	9=>1	3280.0	17.0	1-3-9	46490.0	51.0	9=>1=>3	132310.0	208.0			364172958.0	361294758.0			3.0	1,530	8.0	1-8	2720.0	12.0
