	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠連:的中	枠連:配当	枠連:人気
201530042305	ダ	右	1000	晴	稍重	17:10	JRA認定フレッシュ		2015-4-23	1	門別	2	(馬齢)		4.0	160.0	1.0	4.0	120.0	2.0	7.0	120	1.0				4-7	120.0	1.0	4-7	100	1.0	4-5	240	5.0	5-7	150	2.0	4=>7	290.0	1.0	4-5-7	250.0	1.0	4=>7=>5	580.0	1.0			4,7,5,8-1,6,3	4,7,5,8-1,6,3					
201530042306	ダ	右	1000	晴	稍重	17:40	3歳以上C4ー3		2015-4-23	1	門別	2	(馬齢)		6.0	190.0	1.0	6.0	110.0	1.0	9.0	190	4.0	2.0	130.0	2.0	6-9	930.0	4.0	6-9	450	4.0	2-6	220	1.0	2-9	620	8.0	6=>9	1540.0	5.0	2-6-9	1100.0	3.0	6=>9=>2	4110.0	7.0			(3,5),9,(4,6,11),(1,8)-(2,10),7	(3,5),9,(4,6,11),(1,8)-2,10,7			6-7	410.0	2.0
201530042307	ダ	右	1200	晴	稍重	18:10	3歳条件1?4ー1		2015-4-23	1	門別	2	(別定)		4.0	190.0	1.0	4.0	110.0	1.0	3.0	110	2.0	1.0	130.0	3.0	3-4	290.0	1.0	3-4	150	1.0	1-4	300	5.0	1-3	240	2.0	4=>3	450.0	1.0	1-3-4	570.0	2.0	4=>3=>1	1910.0	4.0			3,4,1,2,(5,8),(6,9),7	3,4,1,2,(6,5,8),9,7			3-4	240.0	1.0
201530042308	ダ	右	1200	晴	稍重	18:45	福寿草特別 		2015-4-23	1	門別	2	(別定)		3.0	140.0	1.0	3.0	130.0	1.0	9.0	590	7.0	6.0	890.0	9.0	3-9	2550.0	7.0	3-9	910	11.0	3-6	1,440	15.0	6-9	7,530	44.0	3=>9	3070.0	8.0	3-6-9	19430.0	51.0	3=>9=>6	51110.0	148.0			6,3,8,4,(7,12),9,(2,10),11,5=1	6,3,(4,8),(7,9),2,(11,12,10),5-1			3-7	320.0	1.0
201530042309	ダ	右	1200	晴	稍重	19:20	リーディングジョッキ 		2015-4-23	1	門別	2	(馬齢)		9.0	640.0	3.0	9.0	170.0	4.0	6.0	210	6.0	7.0	110.0	1.0	6-9	2330.0	12.0	6-9	680	10.0	7-9	250	2.0	6-7	330	3.0	9=>6	4780.0	20.0	6-7-9	1180.0	5.0	9=>6=>7	13690.0	52.0			(5,8),9,7,4,6,3-1,2	8,9,7,4,(5,6),3-1,2			6-8	1100.0	5.0
201530042310	ダ	右	1700	晴	稍重	19:55	リーディングジョッキ 		2015-4-23	1	門別	2	(馬齢)		6.0	140.0	1.0	6.0	110.0	1.0	8.0	140	2.0	9.0	240.0	6.0	6-8	520.0	2.0	6-8	220	2.0	6-9	440	6.0	8-9	1,070	15.0	6=>8	620.0	2.0	6-8-9	1780.0	8.0	6=>8=>9	4280.0	13.0	4,6,5,(2,7),(3,8),(1,9)	4,6,5,(2,7),(3,8),1,9	(4,6,5),8,(2,7),(1,9),3	(6,5),4,(2,8),9,7,1,3			6-8	340.0	2.0
201530042311	ダ	右	1200	晴	稍重	20:30	クロフネ・プレミアム 		2015-4-23	1	門別	2	(別定)		8.0	640.0	3.0	8.0	210.0	4.0	2.0	140	2.0	4.0	420.0	6.0	2-8	770.0	4.0	2-8	290	2.0	4-8	1,680	19.0	2-4	810	12.0	8=>2	2080.0	7.0	2-4-8	4020.0	17.0	8=>2=>4	21010.0	77.0			(5,7),(2,10),(3,4,9),8,6,1	(5,7),(2,10),3,9,4,(1,8),6			2-7	340.0	1.0
201530042901	ダ	右	1000	晴	良	15:10	3歳条件未勝利		2015-4-29	1	門別	3	(馬齢)		7.0	230.0	1.0	7.0	100.0	1.0	4.0	100	2.0	1.0	110.0	3.0	4-7	240.0	1.0	4-7	130	1.0	1-7	170	2.0	1-4	200	3.0	7=>4	370.0	1.0	1-4-7	260.0	1.0	7=>4=>1	1000.0	2.0			1,3,4,6,7,8,5-2	1,3,4,6,7,8,5-2					
201530042902	ダ	右	1200	曇	良	15:40	親子岩賞		2015-4-29	1	門別	3	(馬齢)		2.0	320.0	1.0	2.0	180.0	2.0	8.0	750	8.0	12.0	150.0	1.0	2-8	8140.0	23.0	2-8	3,360	30.0	2-12	430	3.0	8-12	1,980	20.0	2=>8	14050.0	38.0	2-8-12	12680.0	39.0	2=>8=>12	71380.0	212.0			1,(9,12),(2,8),7,4,6,11,3,10-5	1,(2,9,12),8,(7,6),(4,11),3,10-5			2-6	1590.0	11.0
201530042903	ダ	右	1200	曇	良	16:10	チロロの巨石賞		2015-4-29	1	門別	3	(馬齢)		9.0	150.0	1.0	9.0	110.0	1.0	10.0	260	5.0	5.0	250.0	4.0	9-10	620.0	3.0	9-10	370	4.0	5-9	440	6.0	5-10	1,110	13.0	9=>10	890.0	3.0	5-9-10	2100.0	11.0	9=>10=>5	5960.0	19.0			5,(9,10),6,(4,8,11),(2,7),3,1	5,9,10,(6,8,11),4,(2,7),3,1			7-8	480.0	4.0
201530042904	ダ	右	1700	曇	良	16:45	樹海ロード日高賞		2015-4-29	1	門別	3	(馬齢)		5.0	170.0	1.0	5.0	110.0	1.0	8.0	120	2.0	4.0	150.0	3.0	5-8	330.0	1.0	5-8	160	1.0	4-5	380	5.0	4-8	520	7.0	5=>8	430.0	1.0	4-5-8	1210.0	3.0	5=>8=>4	3230.0	6.0	5,3,(1,4),7,2,6,8	(3,5),1,4,7,2,6,8	5,3,4,1,7,6,(2,8)	5,4,8,(1,3,2,6),7					
201530042905	ダ	右	1200	曇	良	17:20	3歳条件未勝利		2015-4-29	1	門別	3	(馬齢)		1.0	4270.0	7.0	1.0	790.0	7.0	4.0	130	2.0	7.0	140.0	3.0	1-4	9070.0	19.0	1-4	3,560	19.0	1-7	2,300	16.0	4-7	630	9.0	1=>4	24970.0	39.0	1-4-7	6180.0	25.0	1=>4=>7	121560.0	193.0			1,5,7,8,4,6,2-3	1,5,7,(4,8),(2,6)-3					
201530042906	ダ	右	1000	曇	良	17:50	JRA認定フレッシュ		2015-4-29	1	門別	3	牝(馬齢)		6.0	770.0	3.0	6.0	150.0	3.0	7.0	110	1.0	5.0	130.0	2.0	6-7	510.0	2.0	6-7	210	2.0	5-6	310	5.0	5-7	150	1.0	6=>7	1780.0	5.0	5-6-7	310.0	1.0	6=>7=>5	4500.0	16.0			6,7,(2,3),(1,5),4,8	6,7,(2,3),(1,5),4,8					
201530042907	ダ	右	1200	曇	良	18:20	JRA認定フレッシュ		2015-4-29	1	門別	3	(馬齢)		5.0	260.0	2.0	5.0	150.0	1.0	3.0	160	2.0				3-5	260.0	1.0	3-5	120	1.0	4-5	180	3.0	3-4	170	2.0	5=>3	580.0	1.0	3-4-5	250.0	1.0	5=>3=>4	1000.0	1.0			3,5,(4,7),8,1,6	3,5,4,(8,7),1,6					
201530042908	ダ	右	1200	曇	良	18:55	サッポロ生ビール黒ラ		2015-4-29	1	門別	3	(馬齢)		3.0	230.0	1.0	3.0	120.0	2.0	7.0	110	1.0	2.0	210.0	5.0	3-7	240.0	1.0	3-7	160	1.0	2-3	740	9.0	2-7	840	11.0	3=>7	410.0	1.0	2-3-7	1840.0	4.0	3=>7=>2	4500.0	10.0			3,(8,9),(4,11),7,(1,10),2,(5,6)	3,8,9,4,7,(1,11),10,(5,2),6			3-6	210.0	1.0
201530042909	ダ	右	1200	曇	良	19:30	黒ラベルThe北海道 		2015-4-29	1	門別	3	(別定)		4.0	170.0	1.0	4.0	120.0	2.0	5.0	110	1.0	1.0	230.0	5.0	4-5	180.0	1.0	4-5	140	1.0	1-4	530	6.0	1-5	560	7.0	4=>5	380.0	1.0	1-4-5	840.0	3.0	4=>5=>1	2110.0	4.0			4,(9,7),(1,5),(6,8),10,2,11,3,12	4,7,9,5,1,(6,10),(2,8),11,3,12			4-5	180.0	1.0
201530050501	ダ	右	1500	晴	稍重	14:55	3歳条件4ー2		2015-5-5	2	門別	1	(馬齢)		7.0	260.0	1.0	7.0	150.0	2.0	5.0	150	1.0				5-7	380.0	2.0	5-7	200	2.0	1-7	440	7.0	1-5	420	6.0	7=>5	460.0	1.0	1-5-7	780.0	4.0	7=>5=>1	2010.0	5.0	7,(4,5,6),3,1,2	7645312	7465132	7451236					
201530050502	ダ	右	1600	晴	稍重	15:25	3歳以上C4ー4		2015-5-5	2	門別	1	(馬齢)		7.0	590.0	3.0	7.0	200.0	4.0	5.0	120	1.0	3.0	130.0	2.0	5-7	530.0	2.0	5-7	190	1.0	3-7	320	3.0	3-5	230	2.0	7=>5	1360.0	5.0	3-5-7	550.0	1.0	7=>5=>3	3070.0	4.0	9,7,3,4,(1,6,8),2,11,5,10	9,7,3,(4,6),(1,8),(2,11),5,10	9,7,(3,4),11,(1,2),(8,6),10,5	9,7,3,4,(1,11),10,5,2,8,6			5-6	610.0	1.0
201530050503	ダ	右	1200	晴	稍重	16:05	3歳条件未勝利		2015-5-5	2	門別	1	(馬齢)		7.0	120.0	1.0	7.0	110.0	1.0	2.0	210	3.0				2-7	220.0	1.0	2-7	130	1.0	1-7	190	2.0	1-2	230	5.0	7=>2	290.0	1.0	1-2-7	190.0	1.0	7=>2=>1	560.0	1.0			7,2,(1,6),5,(4,3)	7216534					
201530050504	ダ	右	1000	晴	稍重	16:40	3歳以上C4ー5		2015-5-5	2	門別	1	(馬齢)		1.0	660.0	3.0	1.0	490.0	3.0	7.0	640	6.0				1-7	5960.0	15.0	1-7	2,210	15.0	1-3	340	3.0	3-7	480	6.0	1=>7	11140.0	26.0	1-3-7	3340.0	13.0	1=>7=>3	39380.0	92.0			2,1,6,(3,7),4,5	2,1,(3,6),7,5,4					
201530050505	ダ	右	1000	晴	稍重	17:15	JRA認定フレッシュ		2015-5-5	2	門別	1	(馬齢)		2.0	160.0	1.0	2.0	120.0	1.0	7.0	200	5.0	6.0	170.0	3.0	2-7	1540.0	5.0	2-7	540	5.0	2-6	230	2.0	6-7	1,290	17.0	2=>7	1740.0	6.0	2-6-7	1490.0	5.0	2=>7=>6	6110.0	20.0			2,5,7,1,(9,4,6)-8	2,5,7,1,9,6,4-8			2-7	1460.0	5.0
201530050506	ダ	右	1200	晴	稍重	17:50	3歳条件1?4ー1		2015-5-5	2	門別	1	(別定)		5.0	360.0	2.0	5.0	110.0	3.0	2.0	100	1.0	7.0	100.0	2.0	2-5	540.0	3.0	2-5	190	3.0	5-7	160	1.0	2-7	220	4.0	5=>2	1450.0	7.0	2-5-7	290.0	1.0	5=>2=>7	2540.0	8.0			(3,5),7,2,4,(1,8),6	(3,5),7,2,1,(4,8,6)					
201530050507	ダ	右	1000	晴	稍重	18:25	3歳以上C4ー4		2015-5-5	2	門別	1	(馬齢)		2.0	5560.0	8.0	2.0	760.0	8.0	10.0	160	2.0	5.0	290.0	5.0	2-10	9830.0	22.0	2-10	2,430	19.0	2-5	2,730	22.0	5-10	900	10.0	2=>10	31660.0	45.0	2-5-10	17210.0	39.0	2=>10=>5	262920.0	336.0			4,8,10,3,7,5,9,(2,6),1	48103572691			2-8	5950.0	12.0
201530050508	ダ	右	1200	晴	稍重	18:55	オロロンロボメビウス		2015-5-5	2	門別	1	(馬齢)		6.0	160.0	1.0	6.0	100.0	1.0	3.0	100	2.0	5.0	140.0	4.0	3-6	300.0	1.0	3-6	160	1.0	5-6	230	3.0	3-5	430	6.0	6=>3	550.0	1.0	3-5-6	530.0	1.0	6=>3=>5	1820.0	2.0			(2,6),(3,4),(5,7),(8,9),1	(2,6),3,(5,4,7),9,8,1			3-6	280.0	1.0
201530050509	ダ	右	1200	晴	稍重	19:30	映画「じんじん」の舞 		2015-5-5	2	門別	1	(馬齢)		6.0	160.0	1.0	6.0	110.0	1.0	3.0	140	2.0	2.0	220.0	5.0	3-6	390.0	2.0	3-6	190	1.0	2-6	290	4.0	2-3	730	10.0	6=>3	540.0	1.0	2-3-6	820.0	4.0	6=>3=>2	1990.0	4.0			(4,6),9,2,(1,7),3,5,8	6,4,(2,9),3,(1,7),5,8			3-6	270.0	1.0
201530050510	ダ	右	1700	晴	稍重	20:05	リボン余市白ぶどうソ 		2015-5-5	2	門別	1	(馬齢)		7.0	220.0	1.0	7.0	180.0	2.0	8.0	320	5.0	4.0	1,100	9.0	7-8	2810.0	11.0	7-8	870	8.0	4-7	3,700	35.0	4-8	4,020	38.0	7=>8	3380.0	12.0	4-7-8	24800.0	76.0	7=>8=>4	115350.0	365.0	(2,4),8,(1,3,9),6,7,10,5	2,4,8,9,1,(3,7),6,10,5	(2,4),8,(7,9),1,3,6,10,5	4,(2,8),7,9,1,3,6,10,5			7-7	2170.0	13.0
201530050511	ダ	右	1800	晴	稍重	20:40	Ribbonナポリン 		2015-5-5	2	門別	1	(別定)		6.0	370.0	2.0	6.0	210.0	3.0	2.0	270	4.0				2-6	950.0	5.0	2-6	210	4.0	4-6	150	1.0	2-4	190	3.0	6=>2	1790.0	9.0	2-4-6	380.0	1.0	6=>2=>4	3640.0	15.0	7,4,(3,6),1,5,2	7463152	(7,4,6),(3,1,5),2	4,6,(7,2),(3,1,5)					
201530050601	ダ	右	1600	晴	稍重	14:50	3歳条件未勝利		2015-5-6	2	門別	2	(馬齢)		2.0	140.0	1.0	2.0	120.0	1.0	7.0	1,150	7.0				2-7	3990.0	13.0	2-7	1,030	11.0	2-6	170	1.0	6-7	840	10.0	2=>7	4280.0	12.0	2-6-7	2020.0	8.0	2=>7=>6	11170.0	38.0	7,(4,6),(1,5),(2,3)	7,(4,6),(1,5),(2,3)	7,6,(4,5),(1,3),2	7,6,3,4,(1,5,2)					
201530050602	ダ	右	1200	晴	稍重	15:30	3歳条件4ー2		2015-5-6	2	門別	2	(馬齢)		1.0	230.0	1.0	1.0	120.0	1.0	6.0	190	3.0				1-6	310.0	1.0	1-6	160	1.0	1-4	420	6.0	4-6	630	9.0	1=>6	490.0	1.0	1-4-6	1240.0	6.0	1=>6=>4	2660.0	9.0			7213564.0	7213654.0					
201530050603	ダ	右	1000	晴	良	16:05	3歳以上C4ー3		2015-5-6	2	門別	2	(馬齢)		2.0	120.0	1.0	2.0	100.0	1.0	8.0	130	2.0	4.0	370	6.0	2-8	240.0	1.0	2-8	140	1.0	2-4	380	5.0	4-8	730	11.0	2=>8	260.0	1.0	2-4-8	1260.0	5.0	2=>8=>4	2490.0	5.0			4,5,7,(3,8),9,(2,6),1	4,5,7,(3,8),9,(2,6),1			2-8	200.0	1.0
201530050604	ダ	右	1200	晴	良	16:40	3歳以上C4ー5		2015-5-6	2	門別	2	(馬齢)		10.0	140.0	1.0	10.0	100.0	1.0	8.0	100	2.0	11.0	150	3.0	8-10	170.0	1.0	8-10	130	1.0	10-11	210	2.0	8-11	410	6.0	10=>8	270.0	1.0	8-10-11	360.0	1.0	10=>8=>11	840.0	1.0			(7,11),10,8,(1,3),5,6,9,4=2	10,11,8,7,(1,5),(3,9),6,4=2			7-8	170.0	1.0
201530050605	ダ	右	1200	晴	良	17:15	JRA認定フレッシュ		2015-5-6	2	門別	2	(馬齢)		4.0	280.0	1.0	4.0	130.0	2.0	8.0	140	3.0	1.0	120	1.0	4-8	1460.0	8.0	4-8	490	8.0	1-4	220	1.0	1-8	420	5.0	4=>8	2550.0	10.0	1-4-8	1000.0	4.0	4=>8=>1	8100.0	27.0			9,1,8,6,2,(4,7),3,5	9,(1,8),(6,4),(2,7),3,5			4-8	490.0	1.0
201530050606	ダ	右	1700	曇	良	17:50	3歳以上C4ー3		2015-5-6	2	門別	2	(馬齢)		7.0	150.0	1.0	7.0	110.0	1.0	6.0	110	2.0	4.0	120	3.0	6-7	190.0	1.0	6-7	130	1.0	4-7	200	3.0	4-6	190	2.0	7=>6	280.0	1.0	4-6-7	300.0	1.0	7=>6=>4	600.0	1.0	(7,6),4,8,(1,2),5,3	7,6,(1,2,4,8),(3,5)	7,6,(1,2,8),4,5,3	7,(1,6),2,4,8,(5,3)					
201530050607	ダ	右	1200	曇	良	18:25	3歳以上C3ー2C4		2015-5-6	2	門別	2	(馬齢)		11.0	310.0	2.0	11.0	140.0	3.0	9.0	100	1.0	1.0	120	2.0	9-11	540.0	2.0	9-11	280	6.0	1-11	280	5.0	1-9	190	1.0	11=>9	1160.0	4.0	1-9-11	570.0	1.0	11=>9=>1	3040.0	6.0			10,11,(2,1,9),3,(5,6),7,4,8	10,11,(2,9),(1,3),(5,6),7,4,8			7-8	470.0	2.0
201530050608	ダ	右	1700	曇	良	19:00	上湧別チューリップフ		2015-5-6	2	門別	2	(馬齢)		7.0	290.0	2.0	7.0	160.0	3.0	2.0	200	5.0	5.0	100	1.0	2-7	3660.0	9.0	2-7	620	9.0	5-7	160	1.0	2-5	270	4.0	7=>2	4380.0	13.0	2-5-7	730.0	3.0	7=>2=>5	10170.0	35.0	5,10,(1,2,4),9,7,3,6,8	5,10,1,(2,4),9,7,3,6,8	5,4,10,(1,2,9),7,(8,3,6)	5,4,(1,2),7,9,(8,3,6),10			2-7	3140.0	10.0
201530050609	ダ	右	1200	曇	良	19:30	別海ホタテ・ホッキ祭 		2015-5-6	2	門別	2	(馬齢)		12.0	280.0	1.0	12.0	170.0	3.0	9.0	390	6.0	3.0	190	4.0	9-12	3180.0	11.0	9-12	1,140	13.0	3-12	340	3.0	3-9	1,240	14.0	12=>9	5230.0	23.0	3-9-12	4270.0	15.0	12=>9=>3	23210.0	78.0			(6,8),(1,3),10,12,(4,7),9,11,2,5	6,8,3,(1,10),12,4,7,9,11,2,5			7-8	560.0	3.0
201530051301	ダ	右	1000	曇	重	15:40	3歳条件未勝利		2015-5-13	2	門別	3	(馬齢)		5.0	170.0	1.0	5.0	100.0	2.0	1.0	100	1.0				1-5	130.0	1.0	1-5	110	1.0	3-5	170	2.0	1-3	270	6.0	5=>1	230.0	1.0	1-3-5	240.0	1.0	5=>1=>3	440.0	1.0			(1,5,7),3,6,4,2	(1,5),7,3,6,4,2					
201530051302	ダ	右	1200	曇	重	16:10	3歳以上C4ー4		2015-5-13	2	門別	3	(馬齢)		6.0	230.0	1.0	6.0	120.0	1.0	8.0	170	5.0	7.0	120	2.0	6-8	480.0	2.0	6-8	300	2.0	6-7	380	5.0	7-8	520	7.0	6=>8	620.0	2.0	6-7-8	770.0	2.0	6=>8=>7	2530.0	3.0			7,8,(3,5,6),1,9,4,2	(7,8),6,5,3,1,9,4,2			6-8	330.0	1.0
201530051303	ダ	右	1000	晴	重	16:45	JRA認定フレッシュ		2015-5-13	2	門別	3	牝(馬齢)		3.0	420.0	2.0	3.0	150.0	2.0	10.0	330	8.0	4.0	120	1.0	3-10	2040.0	9.0	3-10	830	9.0	3-4	360	2.0	4-10	1,430	17.0	3=>10	2230.0	7.0	3-4-10	2730.0	10.0	3=>10=>4	13310.0	37.0			3,4,10,7,(8,11),6,5,9,2,1	3,4,10,7,(6,8,11),5,9,2,1			3-8	840.0	3.0
