rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	9		ケイパブル	牝2	54.0		阿部龍	1:02.1		1-1	38.1	14.3	5	452	-4		角川秀樹		（有）新生ファーム	120.0
2	4	4		トウヨウノマジョ	牝2	54.0		山本咲希	1:03.2	5.0	2-2	39.0	2.2	2	420	6		佐々木国		岡田孝之	33.6
3	2	2		イカリ	牝2	54.0		岩橋勇二	1:03.3	3/4	4-4	37.9	9.1	3	474	0		田中正二		和田博美	25.2
4	5	5		ハートオブリバティ	牡2	54.0		小野楓馬	1:03.3	ハナ	5-7	37.7	2.1	1	476	-2		小野望		（株）ＹＧＧホース	16.8
5	1	1		カヴァコ	牝2	54.0		服部茂史	1:04.0	3.0	7-5	38.4	34.8	6	456	4		斉藤正弘		八嶋長久	8.4
6	8	10		エイシンネムス	牡2	54.0		阪野学	1:04.0	ハナ	3-3	39.6	56.1	8	480	4		安田武広		平井克彦	
7	6	6		ニシノサトパーク	牡2	54.0		宮崎光行	1:04.8	4.0	7-5	39.2	142.7	9	468	-4		松本隆宏		山口明彦	
8	8	11		ユイガハマビーチ	牝2	54.0		落合玄太	1:04.9	クビ	6-8	39.0	11.3	4	440	0		田中淳司		簗詰貴彦	
9	3	3		メジャーインラテン	牝2	54.0		松井伸也	1:06.2	6.0	9-9	39.3	49.2	7	450	-2		桧森邦夫		三岡有香	
取	6	7		スワンオーキッド	牝2	54.0		五十嵐冬					---		計不			川島洋人		（有）上水牧場	
取	7	8		オレンジベルン	牝2	54.0		井上俊彦					---		計不			小国博行		四本昭弘	
