	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
201401010101	芝	右	1500	曇	良	09:55	2歳未勝利		2014-7-26	1	札幌	1	2歳未勝利	(混)[指](馬齢)	5	330	2	5	140	1	14	180	4	9.0	180	3.0	4-8	830.0	3.0	5-14	1070	4	5-14	440	5	5-9	350	2	9-14	470	6	5=>14	1910	6	5-9-14	1510	3	5=>14=>9	6510	12		5(8,13)(1,10,11,12)9,14(4,7)6-(2,3)	(*5,8,13)(1,12)(10,11)(9,14,6)(4,7)3-2	5(1,8)(9,11,13,12)6(10,14)(4,7)(2,3)	6.9 - 11.4 - 11.8 - 12.0 - 11.9 - 11.7 - 11.8 - 12.4	6.9 - 18.3 - 30.1 - 42.1 - 54.0 - 65.7 - 77.5 - 89.9 (30.1-35.9)
201401010102	ダ	右	1000	小雨	良	10:20	3歳未勝利		2014-7-26	1	札幌	1	3歳未勝利	[指](馬齢)	10	3570	7	10	910	9	5	110	1	11.0	780	7.0	5-7	990.0	4.0	5-10	3850	11	5-10	1,480	14	10-11	17,320	48	5-11	1,490	15	10=>5	11980	30	5-10-11	33800	64	10=>5=>11	271530	397			(*1,3)-5(7,10,9)(8,11,12)-(2,4) 6	(*1,3)5(7,10)-(11,9)(8,12)(2,4) 6	12.5 - 10.9 - 11.9 - 12.3 - 12.7	12.5 - 23.4 - 35.3 - 47.6 - 60.3 (35.3-36.9)
201401010103	ダ	右	1700	曇	良	10:50	3歳未勝利		2014-7-26	1	札幌	1	3歳未勝利	牝[指](馬齢)	8	240	1	8	110	1	7	160	3	6.0	160	4.0	6-7	290.0	1.0	7-8	580	1	7-8	250	2	6-8	260	3	6-7	500	7	8=>7	1040	1	6-7-8	820	1	8=>7=>6	3470	2	6,7,8(1,5,11)(2,3,4)9,10	6,7,8(1,5,11)(2,3,4)-9-10	(*6,7)8,11(1,5)4(2,3)-9-10	(6,*7,8)-11-5(3,4)(1,2)9-10	6.9 - 11.6 - 12.7 - 13.0 - 13.1 - 12.7 - 12.2 - 12.1 - 13.2	6.9 - 18.5 - 31.2 - 44.2 - 57.3 - 70.0 - 82.2 - 94.3 - 107.5 (31.2-37.5)
201401010104	ダ	右	1700	曇	良	11:20	3歳未勝利		2014-7-26	1	札幌	1	3歳未勝利	[指](馬齢)	5	270	1	5	160	2	7	160	3	3.0	420	7.0	5-7	820.0	3.0	5-7	870	3	5-7	350	3	3-5	910	13	3-7	940	14	5=>7	1320	4	3-5-7	3840	16	5=>7=>3	12790	50	1,6(5,2)(3,7)-9,8-4	(*1,6)(5,2)7,3-9,8,4	(1,6,2,*7)5-3,8,9=4	7(6,2)(1,5)-3-(8,9)=4	7.0 - 11.4 - 12.7 - 13.0 - 12.3 - 12.4 - 12.3 - 13.1 - 13.5	7.0 - 18.4 - 31.1 - 44.1 - 56.4 - 68.8 - 81.1 - 94.2 - 107.7 (31.1-38.9)
201401010105	芝	右	1500	小雨	良	12:10	2歳新馬		2014-7-26	1	札幌	1	2歳新馬	(混)[指](馬齢)	3	300	1	3	140	1	5	160	2	1.0	200	4.0	3-4	670.0	1.0	3-5	650	1	3-5	280	1	1-3	550	5	1-5	610	6	3=>5	1190	1	1-3-5	1680	2	3=>5=>1	5190	2		2(3,5)12,1(7,9)(6,13)(8,10)11=4	(*2,3,5,12)(1,7,13)(6,8,10,9)11 4	(2,*3,5)12(1,7)13(6,8,9)11,10 4	6.8 - 12.0 - 12.7 - 12.9 - 12.7 - 11.7 - 11.4 - 11.8	6.8 - 18.8 - 31.5 - 44.4 - 57.1 - 68.8 - 80.2 - 92.0 (31.5-34.9)
201401010106	芝	右	2000	雨	良	12:40	3歳未勝利		2014-7-26	1	札幌	1	3歳未勝利	(混)[指](馬齢)	5	770	4	5	180	4	8	170	3	2.0	150	2.0	4-6	800.0	6.0	5-8	1960	8	5-8	660	8	2-5	460	4	2-8	380	2	5=>8	3740	14	2-5-8	1880	3	5=>8=>2	12580	29	10,13,11,12-(3,5)7(1,4)8,9,6-2	10,13(11,12)-(3,5)(4,7)1,8-9,6-2	10,12-(11,5)(4,8)1,13,9,7(6,2) 3	(10,*12)5,8,11,4,1(9,2)6=(13,7) 3	12.5 - 10.7 - 11.8 - 12.4 - 12.2 - 12.5 - 12.4 - 12.2 - 12.1 - 11.8	12.5 - 23.2 - 35.0 - 47.4 - 59.6 - 72.1 - 84.5 - 96.7 - 108.8 - 120.6 (35.0-36.1)
201401010107	ダ	右	1000	雨	稍重	13:10	3歳以上500万下		2014-7-26	1	札幌	1	3歳以上500万下	[指](定量)	3	3360	7	3	450	7	6	120	1	9.0	150	2.0	3-5	2770.0	9.0	3-6	4210	13	3-6	1,580	19	3-9	970	12	6-9	210	1	3=>6	11690	36	3-6-9	3330	9	3=>6=>9	37540	117			(*3,4)(5,12)6(1,10)-7(2,11)8,9	3-(5,4)(6,12)(1,10)-(2,11)7,9,8	12.4 - 10.8 - 11.6 - 11.5 - 12.6	12.4 - 23.2 - 34.8 - 46.3 - 58.9 (34.8-35.7)
201401010108	芝	右	1200	雨	稍重	13:40	3歳以上500万下		2014-7-26	1	札幌	1	3歳以上500万下	牝[指](定量)	5	280	1	5	140	1	7	570	9	8.0	200	3.0	3-4	500.0	1.0	5-7	3300	8	5-7	1,220	12	5-8	300	2	7-8	2,210	26	5=>7	5220	13	5-7-8	6250	16	5=>7=>8	31290	78			(*2,7)11,4(5,12)1(9,10,13)(3,6)(8,15)-14-16	(2,*7,11)(4,5,12)(1,9,10)(6,13)(3,8,15)14-16	12.0 - 10.6 - 11.3 - 11.6 - 11.7 - 12.2	12.0 - 22.6 - 33.9 - 45.5 - 57.2 - 69.4 (33.9-35.5)
201401010109	ダ	右	1700	雨	稍重	14:15	3歳以上500万下		2014-7-26	1	札幌	1	3歳以上500万下	(混)(特指)(定量)	7	180	1	7	110	1	1	150	3	9.0	170	4.0	1-6	730.0	3.0	1-7	720	3	1-7	260	2	7-9	270	3	1-9	540	7	7=>1	940	3	1-7-9	1010	3	7=>1=>9	3950	6	9,11(3,8)(7,10)1,5(2,4,12)-6	9,11,8(3,7)10(1,5)(2,4,12)-6	(*9,11,8)10(3,7,5)(1,12)6(2,4)	9(11,7)(1,8)5(3,2,12,10)(4,6)	6.9 - 11.6 - 12.2 - 12.6 - 12.4 - 12.2 - 12.3 - 12.3 - 12.9	6.9 - 18.5 - 30.7 - 43.3 - 55.7 - 67.9 - 80.2 - 92.5 - 105.4 (30.7-37.5)
201401010110	芝	右	2000	雨	稍重	14:50	北辰特別 		2014-7-26	1	札幌	1	3歳以上500万下	(混)(特指)(定量)	9	300	1	9	140	1	3	430	7	4.0	190	4.0	3-8	3220.0	12.0	3-9	3670	13	3-9	1,180	14	4-9	330	3	3-4	1,530	19	9=>3	4820	22	3-4-9	4460	15	9=>3=>4	24330	82	6,1(2,8)(3,4)(7,9)=5	6,1,2,8(3,4)(7,9)=5	(*6,1)(2,8)(3,4,9)7-5	(*6,1)(3,2,9)4,7,5,8	12.6 - 11.5 - 12.7 - 12.9 - 12.6 - 12.5 - 12.1 - 11.9 - 11.6 - 12.2	12.6 - 24.1 - 36.8 - 49.7 - 62.3 - 74.8 - 86.9 - 98.8 - 110.4 - 122.6 (36.8-35.7)
