	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
201404010101	障		2890	晴	良	09:50	障害4歳以上未勝利		2014-5-3	1	新潟	1	障害4歳以上未勝利	(定量)	8	190	1	8	110	1	6	170	3	13.0	160	2.0	5-6	670.0	3.0	6-8	740	2	6-8	320	2	8-13	230	1	6-13	500	5	8=>6	1010	2	6-8-13	930	1	8=>6=>13	3160	2	5,13(2,8,4)(1,3,6)(10,12)9,7,11	5,13(2,8,4)-(3,6)-(1,10)12,9-7,11	(*5,13)-8-2-6,4,3-1,9=(12,11)-7 10	(5,*13)-8-2,6-3,4-1-9=11-7,12 10		
201404010102	ダ	左	1800	晴	良	10:25	3歳未勝利		2014-5-3	1	新潟	1	3歳未勝利	[指](馬齢)	10	700	4	10	210	3	7	160	2	11.0	250	5.0	4-6	490.0	1.0	7-10	950	2	7-10	400	2	10-11	670	10	7-11	540	5	10=>7	2070	4	7-10-11	2130	4	10=>7=>11	11370	22	8,9(11,13)1-6(2,3,7)4-10-(5,14)-12=15	8,9,11(1,13)-(2,6)7-3,4,10,5,14,12-15	8=9,11(1,2)(6,13)-7,10,4-(3,12,14)-5-15	8-9,11(1,2,6)13(7,10)-(4,12)14-3-5-15	12.8 - 11.4 - 12.6 - 12.9 - 12.2 - 12.6 - 13.6 - 13.8 - 13.8	12.8 - 24.2 - 36.8 - 49.7 - 61.9 - 74.5 - 88.1 - 101.9 - 115.7 (36.8-41.2)
201404010103	ダ	左	1200	晴	良	10:55	3歳未勝利		2014-5-3	1	新潟	1	3歳未勝利	牝[指](馬齢)	6	220	1	6	140	1	14	160	2	12.0	430	6.0	4-8	220.0	1.0	6-14	420	1	6-14	220	1	6-12	850	9	12-14	1,140	14	6=>14	780	1	6-12-14	2440	5	6=>14=>12	8220	15			9,12,14(6,13)15(10,5)(2,1)-(7,3)-11-4=8	9(12,14)6(13,15)10,5(2,1)-7(3,11)=4=8	12.0 - 10.8 - 11.5 - 12.5 - 12.9 - 12.9	12.0 - 22.8 - 34.3 - 46.8 - 59.7 - 72.6 (34.3-38.3)
201404010104	障		2890	晴	良	11:25	障害4歳以上オープン		2014-5-3	1	新潟	1	障害4歳以上オープン	(混)(別定)	6	670	4	6	220	4	7	170	3	3.0	150	2.0				6-7	2130	9	6-7	690	10	3-6	400	5	3-7	410	6	6=>7	4670	19	3-6-7	2510	10	6=>7=>3	20200	64	8=3-5,7-(6,4)1,2	8=3-5,7,6(1,4)-2	8-(5,3)7,6,1-4=2	(*8,3)5(7,6)-1-4=2		
201404010105	ダ	左	1200	晴	良	12:15	3歳未勝利		2014-5-3	1	新潟	1	3歳未勝利	(混)[指](馬齢)	2	450	1	2	210	2	15	1,260	9	8.0	330	7.0	2-8	1010.0	2.0	2-15	12930	32	2-15	3,940	30	2-8	750	9	8-15	5,220	44	2=>15	21560	58	2-8-15	25050	62	2=>15=>8	150830	379			2,14(4,15)5(8,13)1,11-(6,7)12,9,10-3	2(14,15)4,8(5,1,13)11,6-(7,12)-(10,9)3	12.1 - 10.7 - 11.4 - 12.5 - 12.4 - 13.7	12.1 - 22.8 - 34.2 - 46.7 - 59.1 - 72.8 (34.2-38.6)
201404010106	芝	左	1800	曇	良	12:45	3歳未勝利		2014-5-3	1	新潟	1	3歳未勝利	見習騎手(馬齢)	5	220	1	5	130	1	9	420	7	4.0	2,760	14.0	3-5	2130.0	10.0	5-9	2240	9	5-9	860	10	4-5	4,390	40	4-9	28,220	89	5=>9	3170	11	4-5-9	64450	143	5=>9=>4	192530	474			(*13,14)(12,15)9(6,11)(7,5)(3,16)(2,10)4,8,1	(*13,14)(12,15)9(6,11)(7,5)3(2,16)10,4(1,8)	12.3 - 10.9 - 11.9 - 12.6 - 12.6 - 12.2 - 12.1 - 11.3 - 12.4	12.3 - 23.2 - 35.1 - 47.7 - 60.3 - 72.5 - 84.6 - 95.9 - 108.3 (35.1-35.8)
201404010107	ダ	左	1200	曇	良	13:15	4歳以上500万下		2014-5-3	1	新潟	1	4歳以上500万下	牝[指](定量)	13	940	5	13	310	5	8	140	1	3.0	350	7.0	5-7	990.0	6.0	8-13	1870	8	8-13	680	6	3-13	2,240	27	3-8	800	9	13=>8	4640	18	3-8-13	6550	25	13=>8=>3	46240	154			6(12,13)(4,9,14)(8,11)15(3,5,10)(2,1)-7	6,12,13(9,14)(8,11)4(3,10,15)5,1,2,7	12.0 - 10.9 - 11.5 - 12.5 - 12.6 - 13.5	12.0 - 22.9 - 34.4 - 46.9 - 59.5 - 73.0 (34.4-38.6)
201404010108	芝	左	1600	曇	良	13:45	4歳以上500万下		2014-5-3	1	新潟	1	4歳以上500万下	[指](定量)	5	680	3	5	380	7	12	330	6	14.0	220	2.0	4-7	1770.0	11.0	5-12	5760	27	5-12	2,110	36	5-14	1,140	14	12-14	1,090	12	5=>12	9120	41	5-12-14	12700	50	5=>12=>14	56050	182			9,1,11(4,14)(3,5)(12,6)(2,13,10)8-7	9,1(4,11)(3,14)5(2,12,6)(13,10)8-7	12.7 - 11.4 - 11.6 - 11.9 - 11.7 - 11.7 - 11.3 - 12.5	12.7 - 24.1 - 35.7 - 47.6 - 59.3 - 71.0 - 82.3 - 94.8 (35.7-35.5)
201404010109	ダ	左	1800	曇	良	14:15	4歳以上500万下		2014-5-3	1	新潟	1	4歳以上500万下	[指](定量)	14	4160	11	14	1,360	11	8	750	8	13.0	440	3.0	5-8	2640.0	10.0	8-14	43880	60	8-14	11,560	64	13-14	5,990	46	8-13	2,560	28	14=>8	101850	118	8-13-14	131170	178	14=>8=>13	1106100	1130	(*10,12)(11,13)8(3,9,14)-(2,4,7)6-5-1	(*10,14)(8,12)13(3,11)9(2,4,7)-6,5-1	(*14,8)10,13,3,11(4,9,7)12-2-(5,6)-1	(*14,8)13-(10,3,11)7(4,9)-2(5,12)6-1	13.2 - 11.8 - 13.1 - 12.8 - 12.3 - 12.4 - 12.8 - 12.8 - 13.6	13.2 - 25.0 - 38.1 - 50.9 - 63.2 - 75.6 - 88.4 - 101.2 - 114.8 (38.1-39.2)
201404010110	芝	左	1200	曇	良	14:50	ゆきつばき賞 		2014-5-3	1	新潟	1	3歳500万下	(混)(特指)(馬齢)	16	750	4	16	260	4	6	230	3	15.0	570	8.0	3-8	850.0	3.0	6-16	2860	10	6-16	1,000	9	15-16	1,470	16	6-15	1,930	23	16=>6	5010	17	6-15-16	11210	38	16=>6=>15	59360	165			16,6(3,4)(5,14)(2,11,12)1,10,7,13-(8,15)-9	(*16,6)(3,14)(4,5)12(2,11)-1(7,10)-13,15(8,9)	11.9 - 10.5 - 11.2 - 11.5 - 11.9 - 12.4	11.9 - 22.4 - 33.6 - 45.1 - 57.0 - 69.4 (33.6-35.8)
