waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2017100264	モルフォ			05399	和田譲治	a0377	林幻	441	1
2	2	2017101861	スルーザリミッツ			05380	矢野貴之	05681	新井清重	446	-2
3	3	2017102804	ブロウンアウェイ			05488	本橋孝太	a02af	渡辺貴光	463	4
4	4	2017101517	ミロヴィーナス			05524	笹川翼	05113	出川克己	474	5
5	5	2015104530	ネージュフレーズ			05199	左海誠二	a02af	渡辺貴光	445	-2
5	6	2016105187	フレンチチェリー			05562	岡村健司	05717	張田京	446	-3
6	7	2017100256	クラファイン			a01f6	實川純一	a01e9	玉井勝	459	-2
6	8	2017109070	トミケンリフリーク			a01d5	庄司大輔	a022a	玉井昇	448	-8
7	9	2014102994	アクティブパワー			05455	町田直希	05545	佐々木功	464	2
7	10	2017102622	ゲンパチノーブル			a025d	小杉亮	a0272	矢内博	443	5
8	11	2016105237	フレンドゾーン			05347	秋元耕成	a0200	宮下靖旨	438	5
8	12	2017102397	ロードユリシス			05549	張田昂	05208	岡林光浩	472	-4
