waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2018100610	ユリシスフライ			05545	山本咲希	a02a1	安田武広	422	-4
2	2	2018101008	レイワミノル			05592	小野楓馬	05688	小野望	486	8
3	3	2018106861	キチキチバンバン			05389	岩橋勇二	05660	斉藤正弘	458	2
4	4	2018100341	コンピエーニュ			05534	石川倭	05108	桧森邦夫	504	-8
5	5	2014100075	ローレルヴィクター			05088	馬渕繁治	05364	柳澤好美	484	4
6	6	2018102820	ゲンパチボロネーゼ			05477	黒澤愛斗	a03d6	森山雄大	476	8
7	7	2016101758	アースクインビー			a01ec	宮平鷹志	a024d	岡島玉一	428	-8
7	8	2018106215	ニーマルエース			05512	阪野学	00886	田中正二	408	-4
8	9	2018105913	トラモントガルフ			05091	五十嵐冬	05111	林和弘	504	-2
8	10	2018106432						05233	廣森久雄	56	
