rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	5	5		ファーベライト	牝5	54.0		西川敏弘	1:26.5		2-2-2-1	40.6	3.7	2	485	0		大関吉明		（同）ＪＰＮ技研	40.0
2	2	2		ジンバイッタイ	牡6	56.0		赤岡修次	1:26.6	1/2	3-4-5-4	40.0	1.8	1	502	4		田中守		西村新一郎	14.0
3	3	3		クワッドアーチ	牡7	56.0		永森大智	1:27.0	2.0	6-6-4-3	40.4	5.5	3	538	5		雑賀正光		小橋亮太	8.0
4	1	1		ボルトギーニ	牡3	55.0		多田羅誠	1:27.2	1.0	1-1-1-2	41.4	38.4	7	445	4		別府真司		石川幸司	6.0
5	7	10		ウインフルスター	牡4	56.0		山崎雅由	1:27.6	2.0	6-8-7-5	40.6	97.7	10	473	3		中西達也		杉岡弘和	4.0
6	6	8		ハッピーアンドモカ	牝3	54.0		楢崎功祐	1:28.2	3.0	5-5-6-6	41.5	14.7	5	459	-2		胡本友晴		中嶋弘士	
7	6	7		ヴェンセールシチー	牡4	56.0		大澤誠志	1:28.4	1.0	9-10-10-9	41.1	46.6	9	438	3		細川忠義		酒井孝敏	
8	5	6		レオポルド	セ4	56.0		妹尾浩一	1:28.4	ハナ	3-3-3-7	42.1	41.3	8	473	4		宮川浩一		吉田昌久	
9	8	12		ロイヤルアスカ	牝8	54.0		宮川実	1:28.7	1.1/2	6-7-8-8	41.7	33.7	6	435	-7		宮路洋一		酒井孝敏	
10	8	11		エスワイロビン	牝4	52.0		妹尾将充	1:29.1	2.0	10-11-11-10	41.8	116.2	11	458	-1		宮川浩一		阪田英裕	
11	7	9		セキセキ	牡3	56.0		岡村卓弥	1:29.8	3.0	11-9-9-11	42.4	13.0	4	463	6		雑賀正光		甲原晃	
取	4	4		ジェイドパンニャー	牝4	54.0		郷間勇太					---		計不			細川忠義		平宅正典	
