日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey	field	distance	weight	gain	bounty
2022/03/14	曇	3	10	6	6	5.7	4	5	56.0	不	0:52.0	0.4	6-6	0.0-36.4	36.2	水沢	202236031403	C2	movie.html?race_id=202236031403	05183	ダ	850	501	-4	1.5
2021/11/02	晴	9	12	8	12	347.0	11	11	56.0	不	1:01.9	2.9	9-9	0.0-35.7	37.0	盛岡	202135110209	B1	movie.html?race_id=202135110209	a01d1	ダ	1000	505	7	0.0
2021/10/17	晴	10	12	5	5	300.1	12	12	56.0	不	1:29.0	2.9	11-11	0.0-38.9	39.4	盛岡	202135101710	シュラブローズ賞	movie.html?race_id=202135101710	05560	ダ	1400	498	9	0.0
2021/10/05	曇	10	11	1	1	36.4	9	11	56.0	稍	1:44.0	2.7	9-9	0.0-40.1	40.8	盛岡	202135100510	南部杯カウントダウン	movie.html?race_id=202135100510	05560	ダ	1600	489	-20	0.0
2021/09/14	曇	8	10	5	6	52.5	7	9	56.0	良	1:39.4	2.9	6-7-9-10	0.0-39.5	40.8	金沢	202146091408	ヤングジョッキーズT	movie.html?race_id=202146091408	a048a	ダ	1500	509	6	0.0
2021/08/29	晴	11	9	4	4	112.5	9	7	56.0	良	1:32.7	3.0	1-1-3-5	0.0-38.3	41.1	金沢	202146082911	楽天競馬でスマホでカ	movie.html?race_id=202146082911	05300	ダ	1400	503	-2	0.0
2021/08/15	曇	10	11	3	3	273.6	11	9	56.0	重	1:52.6	1.9	6-7-9-9	0.0-37.5	38.1	金沢	202146081510	小松安宅の関特別	movie.html?race_id=202146081510	05300	ダ	1700	505	-2	0.0
2021/08/01		10	0	6	6				56.0							金沢	202146080110	不動滝特別	movie.html?race_id=202146080110	05300	ダ	1500	計不		0.0
2021/07/18	曇	10	10	5	5	143.1	10	8	56.0	良	1:31.3	2.1	8-8-9-8	0.0-37.8	39.1	金沢	202146071810	ハマナス賞	movie.html?race_id=202146071810	05300	ダ	1400	507	6	0.0
2021/06/29	曇	12	8	1	1	116.4	8	8	57.0	重	0:55.5	1.9	8-8	0.0-35.0	35.7	金沢	202146062912	日本海スプリント(G)	movie.html?race_id=202146062912	a02e3	ダ	900	501	-2	0.0
2021/06/01	晴	12	6	5	5	19.3	4	5	57.0	良	0:55.4	1.3	3-3	0.0-35.2	35.8	金沢	202146060112	報知新聞社杯スーパー	movie.html?race_id=202146060112	a02e3	ダ	900	503	7	11.2
2021/05/10	曇	11	4	5	5	30.8	4	4	54.0	良	1:52.9	3.7	2-3-4-4	0.0-39.5	42.4	金沢	202146051011	楽天でポッイントもら	movie.html?race_id=202146051011	05604	ダ	1700	496	4	7.2
2021/05/03	曇	10	9	1	1	229.6	9	8	54.0	重	1:52.2	3.0	4-8-8-8	0.0-38.1	39.8	金沢	202146050310	楽天競馬でゴールデン	movie.html?race_id=202146050310	05604	ダ	1700	492	-3	0.0
