waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2018102744	チャイムカムオン			a01e6	小谷周平	05637	大石省三	508	6
2	2	2017104530	ネイチャークラウド			05522	井上幹太	a01f5	尾原強	412	2
3	3	2018102265	ゼンノベールアップ			05589	木本直	05567	森澤友貴	501	6
4	4	2016100783	オオエファイト			00815	川原正一	05370	住吉朝男	524	0
5	5	2017100975	エメラルドブルー			05567	大柿一真	05702	盛本信春	447	12
6	6	2016102455	アオカチ			05364	大山真吾	05482	茂崎正善	506	7
7	7	2016105166	ヴィオラピューロ			05576	石堂響	05266	田中道夫	479	5
7	8	2017105275	ビップリバプール			05390	吉村智洋	05370	住吉朝男	488	0
8	9	2017102978	ラファームソルティ			a0395	永井孝典	a029e	田村彰啓	449	5
8	10	2015104025	アワジノベッピン			a0326	田村直也	a01f5	尾原強	410	5
