waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2017104071	ゼットグローリ			05481	倉兼育康	a003f	宮路洋一	461	1
2	2	2017110030	ロイヤルパープル			a0258	山崎雅由	05580	田中守	493	0
3	3	2015106289	キクノウェスター			05074	赤岡修次	a0043	雑賀正光	485	-2
4	4	2016105222	ネルソンタッチ			a0041	西川敏弘	a004f	大関吉明	505	3
5	5	2016100751	マジックブルーム			a03e3	濱尚美	05726	那俄性哲	477	-3
6	6	2017103004	タイムオブザーバー			05600	塚本雄大	a01c8	国澤輝幸	468	0
6	7	2014105078	コンテンポラリー			05536	永森大智	a003f	宮路洋一	471	-7
7	8	2012101139						a0232	田中伸一	56	
7	9	2017110154	コウエイバクシン			05496	郷間勇太	a02d3	目迫大輔	462	-3
8	10	2013100234	ハタノリヴィール			a03e2	多田羅誠	a0044	別府真司	511	-3
8	11	2014103406	ヴァントネール			a03e1	妹尾将充	a02f3	宮川浩一	484	5
