	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
199903010101	ダ	右	1700	曇	重	10:00	4歳未勝利		1999-6-19	1	福島	1	4歳未勝利	牝[指](馬齢)	4	230	1	4	110	1	1	130	3	6.0	110	2.0	1-4	610	3	1-4	660.0	3.0																							7.2 - 11.1 - 11.8 - 13.1 - 13.0 - 13.0 - 13.0 - 13.2 - 13.8	7.2 - 18.3 - 30.1 - 43.2 - 56.2 - 69.2 - 82.2 - 95.4 - 109.2 (7.2-7.2)
199903010102	ダ	右	1000	曇	重	10:25	4歳未勝利		1999-6-19	1	福島	1	4歳未勝利	(混)[指](馬齢)	3	640	3	3	200	3	11	130	2	2.0	320	5.0	3-8	930	5	3-11	950.0	3.0																							12.3 - 10.5 - 11.5 - 12.4 - 13.0	12.3 - 22.8 - 34.3 - 46.7 - 59.7 (12.3-12.3)
199903010103	芝	右	2000	曇	稍重	10:50	4歳未勝利		1999-6-19	1	福島	1	4歳未勝利	[指](馬齢)	11	210	1	11	110	1	8	110	2	6.0	170	4.0	6-8	230	1	8-11	250.0	1.0																							12.6 - 11.1 - 11.8 - 12.4 - 12.9 - 12.4 - 11.8 - 12.0 - 12.2 - 12.0	12.6 - 23.7 - 35.5 - 47.9 - 60.8 - 73.2 - 85.0 - 97.0 - 109.2 - 121.2 (12.6-12.6)
199903010104	ダ	右	1700	曇	重	11:20	4歳未勝利		1999-6-19	1	福島	1	4歳未勝利	[指](馬齢)	3	200	1	3	110	1	5	120	2	9.0	280	5.0	3-4	270	1	3-5	270.0	1.0																							7.2 - 11.5 - 11.9 - 12.3 - 13.1 - 12.8 - 13.4 - 13.7 - 13.4	7.2 - 18.7 - 30.6 - 42.9 - 56.0 - 68.8 - 82.2 - 95.9 - 109.3 (7.2-7.2)
199903010105	障		2750	曇	稍重	11:50	障害4歳以上未勝利		1999-6-19	1	福島	1	障害4歳以上未勝利	(混)(定量)	8	850	5	8	200	2	5	220	3	4.0	360	6.0	5-6	1310	4	5-8	2460.0	9.0																								
199903010106	芝	右	1200	曇	稍重	12:50	4歳未勝利		1999-6-19	1	福島	1	4歳未勝利	(混)[指](馬齢)	6	380	2	6	130	1	15	170	3	12.0	230	4.0	3-8	700	2	6-15	1010.0	2.0																							12.3 - 10.5 - 10.9 - 11.8 - 12.1 - 12.9	12.3 - 22.8 - 33.7 - 45.5 - 57.6 - 70.5 (12.3-12.3)
199903010107	ダ	右	1700	小雨	重	13:20	4歳500万下		1999-6-19	1	福島	1	4歳500万下	牝(特指)(馬齢)	6	340	2	6	150	1	2	260	4	10.0	530	9.0	2-6	1170	4	2-6	1370.0	5.0																							7.4 - 10.9 - 12.1 - 12.7 - 13.1 - 13.0 - 12.9 - 12.5 - 12.5	7.4 - 18.3 - 30.4 - 43.1 - 56.2 - 69.2 - 82.1 - 94.6 - 107.1 (7.4-7.4)
199903010108	ダ	右	1000	小雨	重	13:55	4歳以上500万下		1999-6-19	1	福島	1	4歳以上500万下	(混)[指](別定)	5	2570	6	5	390	6	4	220	4	7.0	210	3.0	4-5	3610	15	4-5	5830.0	17.0																							12.5 - 10.9 - 11.6 - 12.2 - 12.7	12.5 - 23.4 - 35.0 - 47.2 - 59.9 (12.5-12.5)
199903010109	芝	右	1200	曇	稍重	14:30	クレマチス賞 		1999-6-19	1	福島	1	4歳500万下	(混)(特指)(馬齢)	5	2650	7	5	540	8	2	180	2	4.0	750	10.0	1-3	2850	15	2-5	4430.0	17.0																							12.2 - 10.6 - 10.8 - 11.6 - 12.1 - 12.2	12.2 - 22.8 - 33.6 - 45.2 - 57.3 - 69.5 (12.2-12.2)
199903010110	芝	右	1700	曇	稍重	15:05	さくらんぼステークス 		1999-6-19	1	福島	1	4歳900万下	(混)(特指)(ハンデ)	3	280	2	3	150	2	1	120	1	11.0	600	9.0	1-3	410	1	1-3	480.0	1.0																							7.1 - 10.9 - 11.6 - 11.9 - 11.8 - 12.0 - 12.1 - 12.3 - 12.2	7.1 - 18.0 - 29.6 - 41.5 - 53.3 - 65.3 - 77.4 - 89.7 - 101.9 (7.1-7.1)
199903010111	芝	右	2000	曇	稍重	15:40	安達太良ステークス 		1999-6-19	1	福島	1	4歳以上1600万下	(混)[指](ハンデ)	14	710	3	14	260	3	2	200	2	7.0	970	12.0	1-7	2110	12	2-14	2440.0	8.0																							12.9 - 11.1 - 12.0 - 12.2 - 12.4 - 12.4 - 12.0 - 12.0 - 12.3 - 11.8	12.9 - 24.0 - 36.0 - 48.2 - 60.6 - 73.0 - 85.0 - 97.0 - 109.3 - 121.1 (12.9-12.9)
199903010112	芝	右	1200	曇	稍重	16:15	4歳以上500万下		1999-6-19	1	福島	1	4歳以上500万下	(混)[指](別定)	4	4880	10	4	1,230	11	3	160	2	2.0	270	4.0	2-2	11330	28	3-4	11380.0	32.0																							12.1 - 10.5 - 11.0 - 11.5 - 12.0 - 12.7	12.1 - 22.6 - 33.6 - 45.1 - 57.1 - 69.8 (12.1-12.1)
199903010201	ダ	右	1000	雨	不良	10:00	4歳未勝利		1999-6-20	1	福島	2	4歳未勝利	[指](馬齢)	10	4500	8	10	660	8	6	150	1	8.0	420	6.0	5-7	3140	9	6-10	6420.0	19.0																							12.5 - 11.2 - 12.2 - 12.7 - 13.0	12.5 - 23.7 - 35.9 - 48.6 - 61.6 (12.5-12.5)
199903010202	芝	右	1700	雨	重	10:25	4歳未勝利		1999-6-20	1	福島	2	4歳未勝利	[指](馬齢)	5	750	4	5	210	4	4	200	3	1.0	150	2.0	3-4	2170	11	4-5	2450.0	10.0																							7.2 - 11.5 - 12.0 - 12.1 - 12.5 - 12.0 - 12.5 - 12.3 - 12.4	7.2 - 18.7 - 30.7 - 42.8 - 55.3 - 67.3 - 79.8 - 92.1 - 104.5 (7.2-7.2)
199903010203	芝	右	1200	雨	重	10:50	4歳未勝利		1999-6-20	1	福島	2	4歳未勝利	(父)[指](馬齢)	11	1510	6	11	380	6	14	350	4	4.0	760	9.0	6-7	3410	14	11-14	6530.0	22.0																							12.3 - 10.7 - 11.2 - 11.8 - 12.4 - 12.6	12.3 - 23.0 - 34.2 - 46.0 - 58.4 - 71.0 (12.3-12.3)
199903010204	ダ	右	1700	雨	不良	11:15	4歳未勝利		1999-6-20	1	福島	2	4歳未勝利	(混)[指](馬齢)	6	380	2	6	170	3	3	210	4	8.0	170	2.0	3-5	1600	8	3-6	1480.0	6.0																							7.2 - 11.4 - 12.3 - 13.1 - 12.8 - 12.6 - 13.5 - 13.2 - 12.7	7.2 - 18.6 - 30.9 - 44.0 - 56.8 - 69.4 - 82.9 - 96.1 - 108.8 (7.2-7.2)
199903010205	芝	右	1800	雨	重	11:45	4歳未勝利		1999-6-20	1	福島	2	4歳未勝利	牝[指](馬齢)	2	1290	5	2	330	3	5	350	7	8.0	350	6.0	1-3	5130	21	2-5	4240.0	14.0																							12.9 - 11.5 - 11.9 - 12.4 - 13.1 - 12.7 - 12.9 - 12.8 - 12.8	12.9 - 24.4 - 36.3 - 48.7 - 61.8 - 74.5 - 87.4 - 100.2 - 113.0 (12.9-12.9)
