rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	5	10		マスターフェンサー	牡4	56.0		川田将雅	2:11.4		7-7-7-7	37.5	1.8	1	492	-6		角田晃一		吉澤克己	1,854.3
2	1	2		ウラノメトリア	セ4	55.0		北村宏司	2:11.8	2.1/2	5-5-4-3	38.2	6.4	3	488	-4		矢作芳人		サンデーレーシング	739.8
3	7	14		アイファーキングズ	牡4	55.0		丸山元気	2:11.8	アタマ	5-6-4-3	38.1	5.7	2	492	2		鮫島一歩		中島稔	464.9
4	1	1		フォースライン	牡6	54.0		フォーリ	2:11.9	1/2	8-7-7-7	38.1	11.2	5	512	0		吉田直弘		吉田勝己	270.0
5	3	6		アドラメレク	牡6	55.0		田辺裕信	2:12.3	2.1/2	11-11-9-9	38.3	20.9	6	468	6		石坂正		Ｇ１レーシング	182.0
6	8	16		アポロユッキー	牝6	50.0		伊藤工真	2:12.4	1/2	8-9-9-10	38.3	254.1	16	532	-2		鈴木伸尋		アポロサラブレッドクラブ	
7	2	3		スズカフリオーソ	牡6	54.0		横山典弘	2:12.6	1.1/4	13-14-13-12	38.2	9.9	4	498	2		藤沢則雄		永井啓弍	
8	5	9		スペリオルシチー	牡6	54.0		ミナリク	2:12.8	1.1/4	10-9-9-10	38.7	126.6	14	480	16		相沢郁		友駿ホースクラブ	
9	6	12		アノ	牡4	54.0		藤井勘一	2:12.8	クビ	11-12-14-15	38.0	70.2	12	438	0		鈴木孝志		武田茂男	
10	3	5		ロジティナ	牡5	54.0		池添謙一	2:13.1	1.3/4	3-1-2-2	39.8	36.9	8	542	2		新開幸一		久米田正明	
11	8	15		アッシェンプッテル	牝4	53.0		城戸義政	2:13.1	ハナ	13-15-14-14	38.6	35.9	7	504	-8		奥村豊		フジワラ・ファーム	
12	4	8		ジュンスターホース	牡6	55.0		内田博幸	2:13.1	アタマ	16-16-14-15	38.3	44.4	9	484	8		高柳瑞樹		河合純二	
13	6	11		オーパスメーカー	牝4	52.0		長岡禎仁	2:13.3	1.0	2-3-3-3	39.7	70.1	11	474	-8		羽月友彦		松岡隆雄	
14	4	7		スターライトブルー	牡6	53.0		吉田豊	2:13.3	クビ	1-2-1-1	40.2	124.8	13	510	4		戸田博文		青芝商事	
15	7	13		メイショウマトイ	牡6	54.0		野中悠太	2:13.5	1.1/4	13-12-12-12	39.1	47.8	10	490	-4		本田優		松本好雄	
16	2	4		フクサンローズ	牝6	51.0		武藤雅	2:13.5	アタマ	3-4-4-3	39.9	164.8	15	448	-4		小西一男		小沼博	
