rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	8		ジェネシスムーン	牝2	54.0		服部茂史	1:37.2		11-11-11-11	37.8	22.0	6	435	-8		伊藤滋規		久保潤	300.0
2	8	10		ファストトラベル	牝2	55.0		山口達弥	1:37.2	アタマ	2-2-2-2	39.2	7.1	4	436	8		林正人		島田明弘	120.0
3	6	7		バチスカーフ	牝2	54.0		臼井健太	1:37.5	1.1/2	5-6-5-3	39.0	57.8	9	446	-2		佐々木功		（株）ＭＭＣ	75.0
4	4	4		オルディノ	牝2	54.0		本橋孝太	1:37.8	1.1/2	8-8-6-5	39.2	2.0	1	428	6		川島正一		吉田勝己	45.0
5	1	1		ダバイラードゥガ	牝2	54.0		矢野貴之	1:37.9	3/4	9-9-9-8	39.1	5.0	3	477	-8		坂本昇		（株）本城	30.0
6	6	6		セントレガーロ	牝2	54.0		岡村健司	1:38.0	クビ	10-10-10-9	39.2	24.6	7	456	0		岡林光浩		井手慶祐	
7	2	2		ベガスフォンテン	牝2	54.0		張田昂	1:38.0	アタマ	7-7-8-10	39.2	4.8	2	489	-4		山下貴之		吉橋興生	
8	7	9		ポッドラピド	牝2	54.0		櫻井光輔	1:38.4	2.0	3-4-3-4	40.2	156.5	11	411	0		八木正喜		小川眞査雄	
9	3	3		グレースクレージー	牝2	54.0		小杉亮	1:38.7	1.1/2	4-3-7-7	40.1	107.5	10	472	-14		矢野義幸		山本智也	
10	5	5		シントーネネ	牝2	54.0		笠野雄大	1:38.8	3/4	1-1-1-1	40.8	17.0	5	437	-2		佐藤裕太		中野辰三	
11	8	11		スセリヒメ	牝2	54.0		町田直希	1:39.5	3.0	6-5-4-6	41.1	29.8	8	437	-6		河津裕昭		組）ウィル	
