waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2019106786	グラフィアスレディ			a0429	七夕裕次	a02a3	千葉幸喜	415	-4
2	2	2019101517	フェルゼンハント			05552	鈴木祐	a02eb	飯田弘道	514	2
3	3	2019102840	サンティラムック			05119	阿部英俊	05683	菅原勲	446	-1
4	4	2019102781	モンテマオ			05560	小林凌	a02eb	飯田弘道	492	1
5	5	2019103439	エイシンツーリング			05463	高橋悠里	05685	板垣吉則	467	0
6	6	2019100267	マナルア			05382	陶文峰	05417	佐藤雅彦	404	-4
6	7	2019102249	ターントゥクリア			05294	村上忍	05365	村上実	416	3
7	8	2019103118	セイダンシング			05577	岩本怜	a02eb	飯田弘道	464	4
7	9	2019102285	ビッグモンドルーフ			05490	山本政聡	05029	伊藤和	464	-1
8	10	2019103676	ツルマルクックー			05542	高松亮	05417	佐藤雅彦	453	-2
8	11	2019102174	グランカレラ			05445	山本聡哉	05720	伊藤和忍	402	7
