rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	2	2		ヴェールレガロ	牡7	54.0		古岡勇樹	1:31.2		1-1-1-1	39.9	16.0	5	521	17		小澤宏次		水谷昌晃	100.0
2	6	7		アンシミラー	牡5	57.0		吉留孝司	1:31.4	1.0	6-5-5-2	39.7	9.2	4	469	-3		藪口一麻		佐藤良二	35.0
3	6	8		キタサンボルト	牡8	56.0		森泰斗	1:31.7	1.1/2	9-8-7-6	39.8	1.6	1	495	5		川島正一		（有）大野商事	20.0
4	8	11		エメラルディ	牝5	54.0		福原杏	1:32.1	2.0	11-10-8-5	39.8	21.1	6	499	-1		八木正喜		杉浦和也	15.0
5	8	12		ダイバサファイア	牝5	54.0		内田利雄	1:32.2	クビ	8-11-11-9	39.8	41.5	8	471	-4		箕輪武		丹呉通孝	10.0
6	7	9		ワンダーフェンリル	牡4	56.0		橋本直哉	1:32.6	2.0	4-6-3-4	41.1	4.9	2	510	4		鈴木勝文		山本能成	
7	5	6		エイシンイージス	牝4	54.0		岡田大	1:32.8	3/4	3-3-2-3	41.3	26.2	7	468	-1		酒井一則		森田一俊	
8	5	5		コスモジェニー	牝4	54.0		町田直希	1:33.0	1.0	2-2-4-7	41.5	9.1	3	437	-2		工藤伸輔		（株）アプエンテ	
9	1	1		グレースシラオキ	牝4	54.0		見越彬央	1:33.3	1.1/2	5-4-6-8	41.6	67.5	10	422	1		岡田一男		三田正眞	
10	3	3		キミノナハ	牝4	54.0		加藤和博	1:34.4	5.0	10-7-10-10	42.3	157.8	11	463	15		長谷川忍		池田貴征	
11	7	10		クリスタルハート	牝4	54.0		笹川翼	1:34.5	クビ	7-9-9-11	42.6	56.1	9	492	4		川村守男		西村健	
12	4	4		リリーエンプレス	牝4	54.0		藤江渉	1:37.3	大	12-12-12-12	43.7	414.4	12	448	-1		小林真治		櫻井多美子	
