rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	9		ケイティーヒナノ	牝7	54.0		岡田大	0:49.2		1-1	36.5	3.6	2	484	-2		柘榴浩樹		（株）竹之内工務店	80.0
2	2	2		クレヴァージャッジ	牡5	56.0		加藤和博	0:49.3	1/2	3-2	36.3	5.2	3	517	4		内野健二		西田順彦	28.0
3	8	12		ラヴアンドゲーム	牝5	53.0		篠谷葵	0:49.7	2.0	2-3	36.9	6.3	4	462	8		酒井一則		瀬戸竜男	16.0
4	8	11		ロゼッタハート	牝8	54.0		高橋哲也	0:50.2	2.1/2	4-4	37.0	8.3	5	442	-2		牛房栄吉		小橋亮太	12.0
5	7	10		ナンセイエメラルド	牝6	54.0		和田譲治	0:50.8	3.0	6-6	37.1	35.5	8	461	8		山越光		池田喜吉	8.4
6	3	3		レッドキュリアス	牝5	54.0		福原杏	0:50.9	1/2	5-5	37.9	2.6	1	443	6		海馬澤司		（同）ＪＰＮ技研	
7	5	5		コウエイダイチ	牡8	56.0		寺島憂人	0:51.0	3/4	8-7	37.1	345.7	11	459	8		吉田正美		冨田藤男	
8	1	1		フライトメモリア	牝4	54.0		秋元耕成	0:51.2	1.0	10-9	37.0	25.8	7	520	3		川村守男		石井啓之	
9	6	7		テーオーメシア	牡4	53.0		菅原涼太	0:51.5	1.1/2	9-11	37.6	282.6	10	455	-9		長谷川忍		大橋利幸	
10	6	8		ザヴィネリ	牝4	54.0		見越彬央	0:51.6	1/2	7-8	38.2	411.4	12	410	-3		小林真治		小沼一成	
11	4	4		ホロシリダケ	セ5	55.0		七夕裕次	0:51.7	1/2	11-10	37.4	253.9	9	474	13		野口孝		宇田昌隆	
12	5	6		ツーエムポラリス	牡7	56.0		山中悠希	0:51.9	1.1/2	12-12	37.5	22.9	6	463	-14		鈴木勝文		石井啓之	
