着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	6	6	---	9.0	1993106190	牡	4	438.0	8.0	54	111.9	0			0大澤信夫	[他] 松田正彦	00nan	46.0	199638040410
2	2	2	---	5.0	1993106481	セ	4	432.0	4.0	54	112.0	クビ			00413	[他] 齋藤辰三	00nan	14.7	199638040410
3	1	1	---	3.0	1993107168	牡	4	466.0	8.0	54	112.3	1.1/2			00414	05219	00nan	6.4	199638040410
4	3	3	---	1.0	1993100474	牝	4	498.0	14.0	53	112.7	2			00984	05103	00nan	3.6	199638040410
5	4	4	---	2.0	1993104496	牡	4	476.0	8.0	54	113.9	6			0渡邉正治	00853	00nan	2.7	199638040410
6	5	5	---	8.0	1993102295	牡	4	522.0	4.0	54	114.2	1.1/2			05191	05219	00nan	0.0	199638040410
7	8	9	---	4.0	1993100729	牝	4	448.0	0.0	53	114.5	1.1/2			05028	05150	00nan	0.0	199638040410
8	7	7	---	6.0	1993101681	牝	4	438.0	-2.0	53	114.8	1.1/2			05107	05002	00nan	0.0	199638040410
9	8	8	---	7.0	1993101915	牝	4	418.0	4.0	53	116.4	8			05290	05034	00nan	0.0	199638040410
1	5	5	---	4.0	1993100474	牝	4	494.0	-2.0	53	111.3	0			00984	05103	00nan	70.0	199638042912
2	2	2	---	3.0	1993104004	牡	4	446.0	-6.0	54	112.1	4			0渡邉正治	05168	00nan	22.4	199638042912
3	7	7	---	8.0	1993100343	牝	4	474.0	0.0	53	112.4	1.1/2			05000	00962	00nan	9.8	199638042912
4	6	6	---	1.0	1993102243	牡	4	484.0	-6.0	54	112.5	1/2			00410	00853	00nan	5.6	199638042912
5	3	3	---	5.0	1993106190	牡	4	434.0	-4.0	54	112.9	2			0大澤信夫	[他] 松田正彦	00nan	4.2	199638042912
6	8	8	---	2.0	1993107627	牝	4	404.0	2.0	53	113.3	2			0広井真砂	[他] 赤塚正榮	00nan	0.0	199638042912
7	8	9	---	7.0	1993101797	牡	4	464.0	-2.0	54	113.8	2.1/2			00429	00871	00nan	0.0	199638042912
8	4	4	---	6.0	1993101698	牡	4	430.0	-8.0	54	114.0	1			00414	05026	00nan	0.0	199638042912
取	1	1	---		1993104170	牡	4			54					00413	[他] 齋藤辰三	00nan	0.0	199638042912
1	7	7	---	3.0	1994101263	牡	3	512.0	2.0	54	77.3	0			05000	05100	00nan	34.0	199638101705
2	3	3	---	6.0	1994104589	牝	3	406.0	2.0	53	77.4	3/4			00423	05100	00nan	10.2	199638101705
3	5	5	---	1.0	1994109180	牝	3	460.0	0.0	53	77.4	ハナ			0渡邉正治	[他] 中澤勇喜	00nan	3.7	199638101705
4	6	6	---	5.0	1994106122	牝	3	442.0	0.0	53	78.0	3			05079	05241	00nan	1.7	199638101705
5	8	8	---	4.0	1994103465	牝	3	436.0	4.0	53	78.8	4			00429	05124	00nan	1.3	199638101705
6	2	2	---	7.0	1994108891	牡	3	492.0	-2.0	54	79.2	2			0阿部正義	[他] 村松保信	00nan	0.0	199638101705
7	1	1	---	2.0	1994104409	牡	3	436.0	-2.0	54	79.6	2			0山ノ井良	00871	00nan	0.0	199638101705
8	4	4	---	8.0	1994101644	牝	3	424.0	6.0	53	81.9	大			0村松成哲	[他] 高橋鐡雄	00nan	0.0	199638101705
1	1	1	---	2.0	1994102623	牝	3	442.0	-2.0	53	107.2	0			05000	05100	00nan	34.0	199638110505
2	8	8	---	5.0	1994100549	牡	3	434.0	-2.0	54	107.4	1			05191	05219	00nan	10.2	199638110505
3	3	3	---	3.0	1994106122	牝	3	448.0	6.0	53	107.8	2			00423	05241	00nan	3.7	199638110505
4	4	4	---	7.0	1994108891	牡	3	500.0	8.0	54	108.0	1			00984	[他] 村松保信	00nan	1.7	199638110505
5	6	6	---	1.0	1994109180	牝	3	456.0	-4.0	53	108.5	2.1/2			0渡邉正治	[他] 中澤勇喜	00nan	1.3	199638110505
6	2	2	---	4.0	1994108238	牡	3	430.0	2.0	54	109.9	7			00414	05026	00nan	0.0	199638110505
7	7	7	---	8.0	1994108994	牝	3	438.0	2.0	53	110.2	1.1/2			05029	[他] 齋藤辰三	00nan	0.0	199638110505
8	5	5	---	6.0	1994101644	牝	3	418.0	-6.0	53	110.3	1/2			0村松成哲	[他] 高橋鐡雄	00nan	0.0	199638110505
1	5	5	---	3.0	1994106235	牝	3	440.0	-10.0	53	76.0	0			05191	[他] 岡史郎	00nan	130.0	199638071809
2	8	8	---	4.0	1994107195	牡	3	484.0	-4.0	54	77.5	8			00413	[他] 齋藤辰三	00nan	41.6	199638071809
3	3	3	---	1.0	1994106493	牡	3	474.0	2.0	54	78.2	4			00429	00871	00nan	18.2	199638071809
4	7	7	---	5.0	1994105474	牝	3	426.0	2.0	53	78.5	1.1/2			0大澤信夫	[他] 中澤勇喜	00nan	10.4	199638071809
5	4	4	---	7.0	1994106613	牡	3	428.0	6.0	54	78.7	1			00410	05027	00nan	7.8	199638071809
6	1	1	---	6.0	1994108238	牡	3	426.0	-4.0	54	80.5	9			00414	05026	00nan	0.0	199638071809
7	2	2	---	8.0	1994101644	牝	3	418.0	-4.0	53	80.9	2			05000	[他] 高橋鐡雄	00nan	0.0	199638071809
8	6	6	---	2.0	1994104537	牝	3	410.0	6.0	53	84.1	大			0渡邉正治	05036	00nan	0.0	199638071809
