日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey	field	distance	weight	gain	bounty
2022/03/12	晴	11	16	6	12	55.2	12	3	53.0	良	1:24.0	0.3	10-12	33.7-38.3	37.3	中京	202207020111	中京スポーツ杯(3勝クラス)	202207020111	01177	ダ	1400	488	0	465.1
2022/01/29	晴	9	14	4	5	62.2	12	11	53.0	良	1:37.8	1.6	13-12	35.4-36.2	36.2	東京	202205010109	白嶺S(3勝クラス)	202205010109	01043	ダ	1600	488	0	0.0
2022/01/16	晴	10	16	8	16	81.8	13	7	57.0	良	1:25.1	1.0	14-14	34.5-37.3	36.7	中京	202207010610	遠江S(3勝クラス)	202207010610	01030	ダ	1400	488	-2	0.0
2021/11/27	晴	10	16	7	13	135.4	10	5	57.0	稍	1:24.9	0.5	14-13	34.9-37.2	35.9	東京	202105050710	シャングリラS(3勝クラス)	202105050710	01188	ダ	1400	490	6	182.0
2021/05/08	晴	9	16	1	1	98.4	15	10	57.0	良	1:37.7	1.3	16-16	35.4-36.6	36.2	東京	202105020509	立夏S(3勝クラス)	202105020509	01122	ダ	1600	484	2	0.0
2021/04/25	曇	10	16	8	16	21.2	8	11	57.0	良	1:25.3	1.6	14-15	35.0-36.3	36.3	東京	202105020210	鎌倉S(3勝クラス)	202105020210	00689	ダ	1400	482	-2	0.0
2021/01/16	晴	12	16	1	1	26.2	8	15	55.0	良	1:25.5	1.4	15-16	34.6-37.5	36.9	中京	202107010512	4歳以上3勝クラス	202107010512	01161	ダ	1400	484	0	0.0
2020/12/27	晴	10	16	7	14	10.2	6	16	56.0	良	1:12.1	1.3	16-16	33.6-37.2	36.3	中山	202006050810	フェアウェルS(3勝クラス)	202006050810	01177	ダ	1200	484	2	0.0
2020/11/29	曇	7	16	1	2	8.5	5	1	53.0	良	1:24.0	-0.2	13-13	34.7-37.0	35.6	東京	202005050907	3歳以上2勝クラス	202005050907	01177	ダ	1400	482	6	1100.0
2020/11/08	晴	8	16	8	15	15.6	7	2	53.0	良	1:24.6	0.2	15-15	34.5-37.9	35.6	東京	202005050208	3歳以上2勝クラス	202005050208	01177	ダ	1400	476	0	440.0
2020/10/11	曇	6	16	7	14	20.1	8	1	52.0	重	1:23.7	-0.2	11-11	35.7-35.7	34.7	東京	202005040206	3歳以上1勝クラス	202005040206	01177	ダ	1400	476	8	760.0
2020/09/13	曇	8	14	4	5	8.4	4	6	52.0	良	1:12.5	1.3	11-11	34.4-36.8	37.0	中山	202006040208	3歳以上1勝クラス	202006040208	01177	ダ	1200	468	-4	0.0
2020/08/30	晴	12	15	3	4	12.4	7	7	51.0	良	1:12.4	0.7	15-15	33.6-38.1	36.0	新潟	202004030612	3歳以上1勝クラス	202004030612	01177	ダ	1200	472	4	0.0
2020/06/06	曇	7	16	3	5	32.9	9	6	54.0	良	1:25.7	1.2	13-13	35.7-36.6	35.9	東京	202005030107	3歳以上1勝クラス	202005030107	01043	ダ	1400	468	-4	0.0
2020/04/26	晴	6	16	3	6	47.8	11	15	56.0	良	1:39.6	2.5	9-8	35.9-36.3	37.9	東京	202005020206	3歳1勝クラス	202005020206	01043	ダ	1600	472	4	0.0
2020/02/22	晴	3	16	5	9	11.4	5	8	56.0	良	1:26.4	1.1	15-15	36.1-36.6	36.1	東京	202005010703	3歳1勝クラス	202005010703	01043	ダ	1400	468	-8	0.0
2020/02/08	晴	4	15	6	11	13.2	5	4	56.0	良	1:26.3	0.3	15-15	35.7-37.6	36.4	東京	202005010304	3歳1勝クラス	202005010304	01043	ダ	1400	476	12	110.0
2019/12/01	晴	7	12	8	11	31.0	8	5	55.0	良	1:12.4	1.3	11-11	34.3-36.8	36.4	中山	201906050207	2歳1勝クラス	201906050207	01043	ダ	1200	464	0	72.0
2019/11/09	晴	9	16	4	7	29.5	8	9	55.0	良	1:26.3	1.2	15-16	35.9-36.7	36.0	東京	201905050309	オキザリス賞(1勝クラス)	201905050309	01043	ダ	1400	464	0	0.0
2019/10/06	曇	2	16	6	11	18.8	8	1	55.0	稍	1:27.1	-0.2	14-14	36.0-38.2	36.5	東京	201905040202	2歳未勝利	201905040202	01043	ダ	1400	464	6	500.0
2019/08/10	曇	1	14	8	14	110.3	11	12	54.0	不	1:47.7	2.5	7-6-8-8	29.4-37.8	39.5	札幌	201901010501	2歳未勝利	201901010501	05411	ダ	1700	458	2	0.0
2019/06/15	雨	5	15	4	8	19.6	7	9	54.0	不	1:29.1	1.9	11-11	36.3-37.6	38.4	東京	201905030505	2歳新馬	201905030505	01122	ダ	1400	456	0	0.0
