rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	2	2		ハッピードータア	牝5	54.0		岩永千明	0:55.5		4-3	36.5	40.9	8	396	-1		武藤敏明		谷謙介	27.0
2	6	8		マリノルビー	牝4	53.0		出水拓人	0:55.5	クビ	1-1	36.9	2.6	2	498	0		手島勝利		サンエツ企画（有）	8.1
3	7	10		メイプルウッド	牝7	54.0		小松丈二	0:55.8	1.1/2	2-2	37.2	2.4	1	447	3		武藤敏明		（同）ＪＰＮ技研	4.3
4	5	6		マリポサ	牝6	54.0		鮫島克也	0:56.2	2.0	8-4	36.3	12.6	4	407	3		大島静夫		（株）ボンズ	2.2
5	8	11		ソルヴィクトリア	牝4	54.0		村松翔太	0:56.8	3.0	3-6	37.9	13.6	5	376	-1		西久保政		（同）ＪＰＮ技研	1.6
6	4	4		ハクユウセンター	牝4	54.0		石川慎将	0:56.9	1/2	7-9	37.4	6.4	3	488	-5		池田忠好		（株）Ｈ．Ｉコーポ	
7	8	12		カガファランドール	牝4	54.0		田中直人	0:56.9	クビ	5-8	37.7	40.5	7	395	-3		井樋明正		斉藤智明	
8	6	7		ガーデンブロンシュ	牝6	51.0		仲原大生	0:57.0	クビ	10-7	36.8	18.5	6	465	-3		矢野久美		三岡有香	
9	5	5		キノカワ	牝5	54.0		田中純	0:57.0	クビ	6-5	37.7	50.5	9	399	-4		矢野久美		三岡有香	
10	1	1		ラタウィ	牝4	51.0		金山昇馬	0:57.2	1.0	9-10	37.6	93.3	10	418	-2		中川竜馬		酒井孝敏	
11	3	3		ブラウンモッソ	牝5	54.0		吉田順治	0:57.2	ハナ	12-11	36.8	131.5	11	392	1		柳井宏之		柴田茂樹	
12	7	9		フェアリーソング	牝5	54.0		川島拓	0:58.3	6.0	11-12	38.3	171.6	12	434	4		土井道隆		酒井孝敏	
