着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	1	1	1.8	1.0	1989103596	牝	4	416.0	-6.0	53.0	72.7	0	1-1	48.8	666	180	989009	500.0	199208010101
2	2	3	7.1	3.0	1989104271	牡	4	472.0	-2.0	55.0	73.3	3.1/2	2-2	49.3	671	195	5006	200.0	199208010101
3	7	14	3.1	2.0	1989102112	牝	4	448.0	-2.0	53.0	74.3	6	4-6	49.7	367	398	87800	130.0	199208010101
4	4	8	35.0	6.0	1989100701	牝	4	436.0	-4.0	50.0	74.5	1.1/4	12-10	49.1	704	158	336002	75.0	199208010101
5	3	6	117.0	13.0	1989104220	牝	4	488.0	-2.0	53.0	74.6	3/4	7-8	49.6	382	324	950009	50.0	199208010101
6	8	15	55.7	9.0	1989101832	牝	4	470.0	-4.0	53.0	75.0	2.1/2	7-4	50.1	657	217	523005	0.0	199208010101
7	8	16	20.8	4.0	1989100907	牡	4	480.0	-2.0	55.0	75.2	1.1/4	3-3	51.0	298	369	194001	0.0	199208010101
8	2	4	147.9	14.0	1989101867	牝	4	434.0	4.0	52.0	75.7	3	6-7	51.0	692	360	986002	0.0	199208010101
9	5	9	150.1	15.0	1989107987	牝	4	424.0	-4.0	50.0	75.8	1/2	4-4	51.3	700	348	940009	0.0	199208010101
10	4	7	40.1	7.0	1989104482	牡	4	446.0	-2.0	53.0	75.9	3/4	9-8	50.8	708	293	260009	0.0	199208010101
11	5	10	88.5	11.0	1989101197	牡	4	494.0	20.0	55.0	76.1	1	13-12	50.5	258	398	570009	0.0	199208010101
12	3	5	59.2	10.0	1989105068	牝	4	416.0	-6.0	53.0	76.3	1.1/2	15-15	50.4	540	373	523005	0.0	199208010101
13	6	11	214.6	16.0	1989103438	牡	4	466.0	10.0	55.0	76.6	1.3/4	13-12	51.0	595	250	878005	0.0	199208010101
14	7	13	33.8	5.0	1989105457	牝	4	420.0	-2.0	53.0	76.7	1/2	9-12	51.5	611	375	945004	0.0	199208010101
15	1	2	54.5	8.0	1989103171	牝	4	438.0	-12.0	53.0	76.8	クビ	16-16	50.8	337	202	788004	0.0	199208010101
16	6	12	112.6	12.0	1989102407	牡	4	510.0	2.0	55.0	77.1	1.3/4	9-10	52.0	675	369	804001	0.0	199208010101
1	7	13	4.8	3.0	1989101708	牡	4	452.0	0.0	54.0	114.0	0	2-3-3-1	50.4	705	346	241002	500.0	199208010102
2	8	15	21.7	9.0	1989104474	牡	4	502.0	-8.0	55.0	114.9	5	2-1-1-2	51.5	516	212	401800	200.0	199208010102
3	1	1	7.5	4.0	1989102736	牡	4	510.0	0.0	55.0	115.2	1.3/4	4-3-4-4	51.3	298	251	211002	130.0	199208010102
4	2	3	13.6	6.0	1989100645	牡	4	484.0	-2.0	55.0	115.3	1/2	9-7-6-4	51.1	504	406	548800	75.0	199208010102
5	4	7	12.5	5.0	1989104599	牡	4	438.0	-4.0	55.0	115.4	1/2	4-3-2-2	51.9	637	195	511800	50.0	199208010102
6	5	9	152.1	16.0	1989107985	牡	4	456.0	0.0	52.0	115.9	3	9-10-6-4	51.7	698	348	527800	0.0	199208010102
7	5	10	3.4	1.0	1989104196	牡	4	468.0	-2.0	54.0	116.1	1.1/4	9-10-11-9	51.6	690	301	760004	0.0	199208010102
8	6	12	4.2	2.0	1989104554	牝	4	456.0	0.0	53.0	116.2	1/2	7-7-11-9	51.8	617	197	498001	0.0	199208010102
9	2	4	14.9	7.0	1989104768	牡	4	472.0	-4.0	55.0	116.9	4	15-14-14-13	52.2	680	360	585009	0.0	199208010102
10	3	6	84.6	12.0	1989108303	牡	4	422.0	-6.0	55.0	116.9	ハナ	15-14-14-15	52.1	544	307	915005	0.0	199208010102
11	4	8	21.0	8.0	1989102227	牡	4	434.0	0.0	55.0	117.0	クビ	1-2-5-7	52.9	682	331	513800	0.0	199208010102
12	6	11	91.3	13.0	1989101168	牡	4	448.0	-6.0	55.0	117.0	クビ	7-7-6-7	52.8	540	407	168004	0.0	199208010102
13	1	2	101.0	14.0	1989107874	牡	4	450.0	0.0	53.0	117.4	2.1/2	13-10-11-9	53.0	681	216	415800	0.0	199208010102
14	3	5	70.3	10.0	1989104318	牝	4	482.0	2.0	53.0	117.9	3	14-14-16-16	52.8	608	387	605004	0.0	199208010102
15	8	16	122.6	15.0	1989105048	牡	4	470.0	4.0	55.0	118.1	1	4-6-6-9	53.9	642	293	461004	0.0	199208010102
16	7	14	79.8	11.0	1989104748	牡	4	408.0	0.0	54.0	118.3	1.1/4	9-10-6-14	54.1	691	237	115009	0.0	199208010102
1	6	12	5.0	2.0	1989103456	牝	4	414.0	0.0	53.0	74.5	0	6-4	50.0	673	382	945004	590.0	199208010103
2	5	10	14.4	7.0	1989107064	牝	4	446.0	0.0	53.0	74.6	1/2	1-1	50.6	628	350	674004	240.0	199208010103
3	6	11	83.2	14.0	1989104326	牝	4	418.0	0.0	53.0	75.0	2.1/2	14-13	49.2	349	357	616005	150.0	199208010103
4	8	15	2.8	1.0	1989103172	牝	4	436.0	0.0	53.0	75.1	1/2	2-2	51.0	544	307	788004	89.0	199208010103
5	4	8	44.9	12.0	1989107127	牝	4	442.0	0.0	53.0	75.2	1/2	2-3	51.0	600	396	945004	59.0	199208010103
6	3	6	21.9	9.0	1989106042	牝	4	428.0	0.0	53.0	75.4	1.1/4	13-12	49.8	516	158	796002	0.0	199208010103
7	7	14	13.0	5.0	1989100967	牝	4	446.0	0.0	53.0	75.6	1.1/4	10-10	50.5	179	303	954001	0.0	199208010103
