日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey	field	distance	weight	gain	bounty
2022/03/07	晴	8	14	4	6	23.4	7	6	56.0	良	1:45.9	1.7	11-11-10-8	39.3-39.8	40.2	大井	202244030708	C214　15	movie.html?race_id=202244030708	a0278	ダ	1600	455	1	0.0
2022/02/07	晴	5	13	4	4	48.7	6	6	56.0	良	1:45.5	1.8	5-4-3-5	39.5-38.7	40.1	大井	202244020705	九品仏川賞	movie.html?race_id=202244020705	a0277	ダ	1600	454	2	0.0
2022/01/24	曇	6	14	2	2	48.3	8	4	56.0	良	1:29.9	2.0	9-9-8	35.2-40.4	40.2	大井	202244012406	C214　1516	movie.html?race_id=202244012406	a0277	ダ	1400	452	-3	15.0
2021/12/31	曇	5	13	3	3	36.2	9	11	56.0	良	1:46.5	3.1	12-10-9-11	38.0-40.4	43.3	大井	202144123105	C2二　三四	movie.html?race_id=202144123105	05455	ダ	1600	455	-1	0.0
2021/12/10	晴	4	14	7	11	74.6	12	9	56.0	不	1:44.2	0.7	10-10-9-9	37.0-41.1	40.9	大井	202144121004	C2一　二三	movie.html?race_id=202144121004	a0277	ダ	1600	456	-3	0.0
2021/11/19	晴	1	13	6	9	48.0	9	5	56.0	良	1:43.8	1.5	7-8-10-10	36.9-39.5	40.2	大井	202144111901	スマイルシティ・しな	movie.html?race_id=202144111901	a0277	ダ	1600	459	2	10.0
2021/11/05	晴	3	14	5	8	180.9	13	4	56.0	良	1:43.7	0.4	11-11-9-7	37.5-40.6	39.7	大井	202144110503	C2四　五	movie.html?race_id=202144110503	a0277	ダ	1600	457	-7	15.0
2021/10/07	曇	3	12	8	11	32.9	9	8	56.0	良	1:44.3	2.3	9-7-6-6	37.6-39.6	41.3	大井	202144100703	C2四　五	movie.html?race_id=202144100703	a0277	ダ	1600	464	8	0.0
2021/09/19	晴	10	13	3	3	220.6	12	13	56.0	重	1:59.6	4.1	4-4-6-9	36.7-41.5	44.0	大井	202144091910	おひつじ座特別競走	movie.html?race_id=202144091910	a0277	ダ	1800	456	-4	0.0
2021/09/08	雨	12	14	3	3	89.3	12	11	56.0	重	1:30.3	1.3	10-12-12	38.0-38.8	38.9	大井	202144090812	2010TCK公式ツ	movie.html?race_id=202144090812	05540	ダ	1400	460	9	0.0
2021/08/19	晴	7	13	7	11	95.3	11	12	56.0	重	1:31.1	2.5	9-7-9	37.3-38.8	40.8	大井	202144081907	C2一　二三	movie.html?race_id=202144081907	05540	ダ	1400	451	-8	0.0
2021/07/15	晴	6	14	5	8	32.9	10	14	56.0	稍	1:32.6	5.7	3-8-13	36.2-38.8	43.6	大井	202144071506	C2三　四五	movie.html?race_id=202144071506	05540	ダ	1400	459	-9	0.0
2021/06/28	曇	8	13	2	2	14.2	7	11	56.0	良	1:29.2	1.8	11-12-12	37.4-37.9	38.4	大井	202144062808	C1七　八九	movie.html?race_id=202144062808	05540	ダ	1400	468	11	0.0
