rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	7		バスラットレオン	牡3	52.0		古川奈穂	1:34.2		1-1	34.6	1.9	1	480	2		矢作芳人		広尾レース	730.0
2	7	8		ビップランバン	牡3	56.0		鮫島克駿	1:34.6	2.1/2	3-3	34.8	14.2	6	472	2		清水久詞		鈴木邦英	290.0
3	6	6		ショウナンアレス	牡3	56.0		池添謙一	1:34.6	アタマ	3-3	34.8	5.3	3	514	0		池添兼雄		国本哲秀	180.0
4	8	9		レゾンドゥスリール	牡3	56.0		川田将雅	1:34.8	1.1/4	6-5	34.8	4.2	2	460	0		須貝尚介		シルクレーシング	110.0
5	2	2		デルマヤクシ	牡3	56.0		荻野琢真	1:35.0	1.1/4	9-8	34.4	12.2	5	450	0		友道康夫		浅沼廣幸	73.0
6	5	5		シャークスポット	牡3	56.0		西村淳也	1:35.1	1.0	7-7	34.7	112.4	8	438	2		高柳大輔		沖田正憲	
7	4	4		ヤマニンルリュール	牝3	54.0		石橋脩	1:35.2	クビ	10-10	34.4	7.0	4	452	-8		木原一良		土井肇	
8	3	3		フォルツァンド	牡3	56.0		菱田裕二	1:35.8	3.1/2	5-5	35.7	85.8	7	512	8		高橋亮		カナヤマホールディングス	
9	8	10		エイボンクリフ	牝3	54.0		柴山雄一	1:36.6	5.0	2-2	37.0	212.5	9	416	2		庄野靖志		吉田勝己	
10	1	1		タミルナードゥ	牝3	54.0		長岡禎仁	1:36.9	1.3/4	7-8	36.4	422.7	10	460	-6		南田美知		ミルファーム	
