rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	2	2		グッドリドゥンス	牡4	56.0		勝浦正樹	2:31.1		7-7-6-4	36.4	3.8	2	490	0		的場均		林勝宗	760.0
2	1	1		シゲルヒカルダイヤ	牡5	57.0		鮫島克駿	2:31.3	1.1/4	4-4-3-3	36.9	24.3	9	536	8		橋田満		森中蕃	300.0
3	5	5		ヤンヤノカッサイ	牡4	55.0		斎藤新	2:31.7	2.1/2	2-2-2-1	37.5	44.9	10	510	-12		森秀行		トニー倶楽部	190.0
4	3	3		オーマオ	牡5	57.0		藤岡康太	2:32.2	3.0	4-4-4-4	37.6	6.0	3	448	-2		村山明		吉田照哉	110.0
5	6	6		タニノシェクハンド	牡5	57.0		西村淳也	2:32.4	1.1/4	3-2-7-7	37.6	6.2	4	490	2		村山明		谷水雄三	76.0
6	8	9		シャイニングデイズ	牡5	56.0		富田暁	2:32.4	クビ	9-9-7-7	37.5	19.2	7	468	-8		須貝尚介		杉山忠国	
7	7	7		マイネルエンカント	牡4	56.0		丹内祐次	2:32.5	1/2	10-10-10-10	37.2	16.2	6	464	-2		和田勇介		サラブレッドクラブ・ラフィアン	
8	8	10		マコトネネキリマル	牡5	56.0		菊沢一樹	2:32.7	1.1/4	1-1-1-2	38.6	20.1	8	450	-2		伊坂重信		ディアマント	
9	7	8		アルマトップエンド	牡6	56.0		亀田温心	2:33.1	2.0	6-6-7-7	38.2	7.2	5	510	8		佐々木晶		コウトミックレーシング	
10	4	4		ラヴィアンレーヴ	セ5	57.0		浜中俊	2:33.7	3.1/2	7-7-4-6	39.1	3.3	1	446	0		田村康仁		キャロットファーム	
