rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	9		マニエクセル	牝2	54.0		藤本現暉	1:15.1		9-9	38.3	7.4	5	470	-3		蛯名雄太		吉田照哉	260.0
2	8	12		サブノハクタカ	牡2	55.0		御神本訓	1:15.3	1.1/4	5-4	39.4	6.5	3	464	-4		鷹見浩		中川三郎	104.0
3	4	4		タチキチャン	牝2	54.0		川島正太	1:15.7	2.0	2-2	39.9	51.2	10	513	10		荒山勝徳		古町純代	65.0
4	8	11		コスモピエドラ	牡2	54.0		和田譲治	1:15.8	1/2	8-8	39.1	14.9	6	443	0		宗形竹見		（有）ビッグレッド	39.0
5	6	7		トーセンレイチェル	牝2	54.0		石川駿介	1:16.1	1.3/4	7-7	39.6	72.8	11	427	-3		高野毅		島川隆哉	26.0
6	3	3		ナナナナナイロ	牝2	54.0		本橋孝太	1:16.2	1/2	6-6	40.1	2.6	1	430	7		立花伸		山口裕介	
7	1	1		サッキールビアノ	牡2	53.0		福原杏	1:16.4	1.1/4	10-10	38.4	35.6	8	463	1		立花伸		?文彦	
8	6	8		ツルマルハナコ	牝2	54.0		張田昂	1:16.9	2.1/2	1-1	41.2	29.1	7	439	-8		市村誠		鶴谷厚子	
9	5	5		ヴァンルーチェ	牡2	54.0		森泰斗	1:18.2	6.0	3-5	42.3	3.9	2	519	0		高橋清顕		叶徳文	
10	2	2		キモンシャイン	牝2	54.0		笹川翼	1:18.8	3.0	4-3	42.9	44.7	9	440	-4		宗形竹見		小林祥晃	
中	5	6		ダリアシャーク	牝2	54.0		藤田凌			11		7.0	4	442	2		小野寺晋		（有）ジェムインタ	
取	7	10		レディーオーソ	牝2	54.0		矢野貴之					---		計不			鈴木啓之		定蛇邦宏	
