rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	5	5		コルス	牡3	53.0		塚本征吾	1:32.3		5-4-1	40.7	1.9	1	489	-3		竹下太		西村健	34.0
2	2	2		トゥルーウィッシュ	牝3	54.0		友森翔太	1:32.9	3.0	7-7-6	40.2	45.9	6	480	8		植松則幸		小橋亮太	10.9
3	4	4		フレンチフィナール	牡3	54.0		宮下瞳	1:33.4	2.1/2	8-8-8	40.3	81.6	7	453	0		井手上慎		冨田清誠	6.1
4	8	9		ディアレスト	牝3	54.0		藤原良一	1:33.4	アタマ	4-5-5	41.6	41.0	5	441	0		竹口勝利		（同）ＪＰＮ技研	4.1
5	6	6		ホウオウツインクル	牝3	54.0		大畑雅章	1:33.6	1.0	3-3-3	42.5	4.6	3	460	-6		今津博之		岡田牧雄	2.7
6	3	3		ノアノアリムズン	牝3	51.0		細川智史	1:34.4	4.0	6-6-7	41.9	313.6	8	446	6		坂口義幸		谷謙介	
7	1	1		バラキエル	セ3	56.0		丸野勝虎	1:34.7	1.1/2	2-2-4	43.7	2.4	2	473	8		角田輝也		西村健	
8	7	7		シルフミラージュ	牝3	52.0		浅野皓大	1:34.7	クビ	9-9-9	41.4	323.3	9	430	0		錦見勇夫		大岩和也	
9	8	10		スターインザスカイ	セ3	56.0		丹羽克輝	1:35.0	1.1/2	1-1-2	44.3	26.3	4	448	4		安部幸夫		西村健	
10	7	8		コスモライティング	牡3	56.0		加藤利征	1:36.5	7.0	10-10-10	42.0	382.5	10	473	0		塚田隆男		早田敬子	
