日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey	field	distance	weight	gain	bounty
2022/03/12	晴	8	15	3	5	7.4	4	7	57.0	良	2:02.1	1.1	7-7-5-5	29.9-39.0	39.7	中京	202207020108	4歳以上1勝クラス	202207020108	01144	ダ	1900	478	2	0.0
2022/02/27	晴	7	16	1	1	22.3	9	6	53.0	良	1:47.6	0.6	13-12-9-9	30.1-38.8	38.6	小倉	202210020607	4歳以上1勝クラス	202210020607	01184	ダ	1700	476	-4	0.0
2022/02/05	晴	8	12	3	3	32.8	7	5	56.0	良	1:55.3	0.6	8-7-5-5	37.2-39.6	39.6	中京	202207011108	4歳以上1勝クラス	202207011108	05243	ダ	1800	480	4	77.0
2022/01/30	晴	4	16	1	2	30.3	5	11	56.0	良	1:39.4	1.4	12-13	34.8-37.6	37.2	東京	202205010204	4歳以上1勝クラス	202205010204	01163	ダ	1600	476	-2	0.0
2022/01/10	曇	7	16	7	13	63.7	11	3	56.0	良	1:55.4	1.1	11-12-8-5	38.2-38.4	38.9	中山	202206010407	4歳以上1勝クラス	202206010407	01144	ダ	1800	478	13	190.0
2021/10/29	晴	9	10	2	2	1.0	1	1	56.0	良	1:44.3	-1.0	8-1-1	0.0-38.6	38.5	笠松	202147102909	時雨月特別	movie.html?race_id=202147102909	05521	ダ	1600	465	0	40.0
2021/10/08	晴	7	9	4	4	1.3	1	1	56.0	良	1:28.7	-1.7	5-3-1	0.0-39.0	38.3	笠松	202147100807	サラ系C4組	movie.html?race_id=202147100807	05558	ダ	1400	465	-2	27.0
2021/09/23	晴	9	9	7	7	1.2	1	1	56.0	稍	1:43.1	-1.6	4-1-1	0.0-39.1	39.0	笠松	202147092309	コスモス賞	movie.html?race_id=202147092309	05558	ダ	1600	467	0	45.0
2021/09/09	晴	10	10	8	9	1.3	1	2	56.0	稍	1:41.0	0.1	6-2-2	0.0-37.6	37.5	笠松	202147090910	めいほう高原特別	movie.html?race_id=202147090910	05558	ダ	1600	467	-5	17.4
2021/08/14	雨	3	15	2	2	72.3	12	9	54.0	重	1:53.7	1.2	15-15-15-13	36.7-38.4	38.0	新潟	202104040103	3歳未勝利	202104040103	01164	ダ	1800	472	-4	0.0
2021/07/18	晴	4	14	6	9	14.9	7	7	55.0	良	1:48.3	1.5	13-12-8-7	29.8-38.5	39.1	函館	202102010604	3歳未勝利	202102010604	01176	ダ	1700	476	2	0.0
2021/06/12	晴	3	16	5	9	26.7	8	9	56.0	良	1:39.5	2.2	7-6	35.6-37.0	38.7	東京	202105030303	3歳未勝利	202105030303	01158	ダ	1600	474	-2	0.0
2021/05/22	曇	3	16	5	9	37.9	9	3	56.0	稍	1:39.3	0.6	5-4	35.1-37.9	38.1	東京	202105020903	3歳未勝利	202105020903	01158	ダ	1600	476	0	130.0
2021/05/02	晴	2	16	4	7	25.1	7	5	56.0	稍	1:19.7	1.4	11-11	29.4-37.1	37.2	東京	202105020402	3歳未勝利	202105020402	01158	ダ	1300	476	4	51.0
2021/04/10	晴	3	15	3	6	35.1	8	3	56.0	良	1:13.3	0.9	10-9	34.5-37.9	37.4	中山	202106030503	3歳未勝利	202106030503	01158	ダ	1200	472	6	130.0
2021/03/20	晴	4	16	1	2	31.5	7	6	56.0	良	1:27.0	1.0	4-3	35.0-38.6	39.3	中京	202107020304	3歳未勝利	202107020304	01171	ダ	1400	466	-8	0.0
2021/01/16	曇	3	16	8	15	52.4	10	9	55.0	良	1:57.7	2.8	8-9-8-8	37.1-38.7	40.5	中京	202107010503	3歳未勝利	202107010503	01161	ダ	1800	474	-4	0.0
2021/01/05	晴	2	16	3	6	95.1	10	12	54.0	良	1:58.4	1.9	2-3-2-2	37.7-39.3	41.1	中山	202106010102	3歳未勝利	202106010102	01164	ダ	1800	478	16	0.0
2020/10/03	晴	4	17	4	7	334.1	16	8	55.0	良	2:03.7	0.8	14-15-14-12	37.3-36.3	36.1	中山	202006040804	2歳未勝利	202006040804	01158	芝	2000	462	-6	0.0
2020/09/27	曇	2	15	4	7	154.4	13	8	54.0	重	1:58.5	2.8	15-15-15-11	37.7-39.8	40.7	中山	202006040702	2歳未勝利	202006040702	01158	ダ	1800	468	0	0.0
2020/09/21	曇	5	16	5	10	307.8	15	16	52.0	良	1:41.6	3.7	11-16-16	37.9-35.3	37.3	中山	202006040505	2歳新馬	202006040505	01179	芝	1600	468	0	0.0
