waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2015100172	トキノカサドール			05347	秋元耕成	a0185	横山保	450	-8
2	2	2015100275	ビアンカグリーン			05595	福原杏	a01fe	酒井一則	488	-7
3	3	2015102485	ペイシャデザイヤー			a025d	小杉亮	a022a	玉井昇	517	6
4	4	2015105663	シェナノブチ			05348	岡田大	a02a5	冨田敏男	409	-4
5	5	2013100565	アリオス			a0235	笠野雄大	a01e9	玉井勝	425	2
5	6	2015103170	ハクサンレモン			a0247	川島正太	a000d	森始	439	3
6	7	2014105500	サンベリーニ			a0188	藤江渉	05049	八木仁	459	-10
6	8	2017109065	ヴァリリア			05342	森泰斗	05646	川島正一	477	-4
7	9	2017100919	スタニングビスタ			05549	張田昂	05208	岡林光浩	467	19
7	10	2015100487						05436	林正人	56	
8	11	2017103909	マドモアゼルエリー			05598	山中悠希	05714	渋谷信博	457	4
8	12	2015102972	ルリエフ			05457	西村栄喜	05545	佐々木功	510	12
