日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2021/05/22	晴	3	12	1	1	20.5	4	11	54.0	不	1:34.7	3.0	11-11-11-11	0.0-40.8	41.0	佐賀	202155052203	C2ー5組	202155052203	05456	田中純	ダ	1400	458	5	0.0
2021/05/09	晴	2	12	7	9	16.4	6	5	54.0	良	1:26.5	1.4	8-7-7-5	0.0-39.7	39.5	佐賀	202155050902	C2ー6組	202155050902	05456	田中純	ダ	1300	453	-8	1.9
2021/04/23	曇	6	10	6	6	7.0	5	2	54.0	良	1:34.0	0.0	5-5-6-4	0.0-40.4	40.0	佐賀	202155042306	C2ー11組	202155042306	05548	竹吉徹	ダ	1400	461	9	9.0
2021/04/04	曇	1	9	4	4	7.2	3	2	54.0	不	1:31.1	0.2	4-3-4-6	0.0-39.7	39.4	佐賀	202155040401	C2ー13組	202155040401	05456	田中純	ダ	1400	452	-1	9.0
2021/03/21	曇	6	9	1	1	3.4	2	2	54.0	不	1:25.2	0.3	2-2-2-2	0.0-38.3	38.5	佐賀	202155032106	チャレンジシリーズ	202155032106	05548	竹吉徹	ダ	1300	453	-2	8.1
2021/03/07	曇	6	11	6	7	4.2	2	5	54.0	重	1:31.4	0.9	7-5-5-4	0.0-39.0	38.9	佐賀	202155030706	C2ー14組	202155030706	05456	田中純	ダ	1400	455	0	1.6
2021/02/25	晴	1	11	3	3	20.3	6	5	54.0	良	1:32.4	0.6	4-4-4-3	0.0-40.1	39.8	佐賀	202155022501	C2ー15組	202155022501	05329	倉富隆一	ダ	1400	455	3	1.6
2021/02/06	晴	4	10	4	4	1.8	1	1	54.0	稍	1:33.1	-0.2	9-8-3-2	0.0-39.9	39.5	佐賀	202155020604	C2ー23組	202155020604	05456	田中純	ダ	1400	452	3	27.0
2021/01/23	雨	2	10	7	8	4.6	2	2	54.0	重	1:26.0	0.6	5-4-3-3	0.0-39.3	39.2	佐賀	202155012302	C2ー26組	202155012302	05456	田中純	ダ	1300	449	-3	8.1
2020/12/31	晴	4	7	4	4	19.1	5	6	54.0	重	1:38.5	2.0	5-5-7-6	0.0-39.9	41.5	園田	202050123104	C3一	202050123104	a01e6	小谷周平	ダ	1400	452	0	0.0
2020/12/22	晴	2	10	8	9	17.9	6	7	54.0	良	1:35.2	0.7	9-9-8-7	0.0-40.7	40.5	園田	202050122202	C3一	202050122202	a01e6	小谷周平	ダ	1400	452	5	0.0
2020/12/08	晴	7	8	2	2	13.5	5	5	54.0	良	1:34.6	0.9	7-7-8-8	0.0-40.4	40.4	園田	202050120807	C3一	202050120807	a01e6	小谷周平	ダ	1400	447	-4	2.8
2020/11/26	晴	4	10	1	1	7.2	3	5	54.0	良	1:33.8	0.7	6-6-7-5	0.0-39.4	39.5	園田	202050112604	C3一	202050112604	a01e6	小谷周平	ダ	1400	451	8	2.8
2020/11/10	晴	6	10	7	8	14.1	4	6	54.0	良	1:35.2	1.4	6-6-6-6	0.0-40.9	41.5	園田	202050111006	C3一	202050111006	05581	松木大地	ダ	1400	443	-3	0.0
2020/10/29	晴	3	10	6	6	5.4	4	4	54.0	良	1:33.6	0.7	6-7-6-6	0.0-39.2	39.6	園田	202050102903	C3一	202050102903	05581	松木大地	ダ	1400	446	-4	3.5
2020/10/08	雨	9	10	7	7	91.1	9	8	54.0	不	1:30.6	1.1	8-8-8-7	0.0-39.5	38.7	園田	202050100809	C2一	202050100809	a01e6	小谷周平	ダ	1400	450	-4	0.0
2020/09/25	曇	12	10	6	6	158.1	10	3	54.0	不	1:29.9	0.5	4-4-4-4	0.0-39.8	39.8	園田	202050092512	C2一	202050092512	a01e6	小谷周平	ダ	1400	454	-4	7.0
2020/09/10	雨	6	10	2	2	97.5	9	7	54.0	重	1:33.4	2.4	7-7-8-8	0.0-39.2	39.9	園田	202050091006	C2一	202050091006	a01e6	小谷周平	ダ	1400	458	-4	0.0
2020/08/28	晴	8	10	8	9	174.7	10	9	54.0	稍	1:31.8	1.9	9-9-9-9	0.0-38.7	39.5	園田	202050082808	C2一	202050082808	a01e6	小谷周平	ダ	1400	462	2	0.0
2020/08/13	晴	7	12	5	5	22.1	7	7	54.0	良	1:34.3	0.9	9-9-9-8	0.0-41.1	40.5	園田	202050081307	ヤングジョッキーズT	202050081307	05580	長谷部駿	ダ	1400	460	4	0.0
2020/07/23	曇	8	10	2	2	146.4	9	3	54.0	良	1:33.0	0.9	8-8-8-7	0.0-40.5	39.8	園田	202050072308	C2一	202050072308	a01e6	小谷周平	ダ	1400	456	2	7.0
2020/04/21	晴	12	12	4	4	147.9	12	11	54.0	重	1:23.4	4.0	9-9-9-9	0.0-39.2	41.8	園田	202050042112	C1	202050042112	05405	板野央	ダ	1230	454	8	0.0
2020/04/07	晴	12	12	7	10	284.1	10	8	54.0	良	1:20.9	1.4	9-9-7-8	0.0-39.1	39.7	園田	202050040712	C1	202050040712	a0326	田村直也	ダ	1230	446	-1	0.0
2020/03/24	晴	12	12	5	6	160.7	10	9	54.0	良	1:21.7	2.0	7-7-7-7	0.0-39.7	40.2	園田	202050032412	C1	202050032412	a0326	田村直也	ダ	1230	447	4	0.0
2020/03/10	雨	11	12	8	11	355.0	12	8	54.0	不	1:19.4	2.4	7-7-8-7	0.0-38.1	39.7	園田	202050031011	C1	202050031011	a0326	田村直也	ダ	1230	443	1	0.0
2020/02/25	曇	8	12	5	5	444.1	12	11	54.0	稍	2:07.8	4.8	10-11-11-11	0.0-39.0	42.0	園田	202050022508	B2	202050022508	a0326	田村直也	ダ	1870	442	-2	0.0
2020/02/14	曇	11	12	5	5	384.3	12	9	54.0	重	1:19.3	1.6	9-9-9-7	0.0-37.6	38.2	園田	202050021411	ヤブツバキ賞B2	202050021411	a0326	田村直也	ダ	1230	444	9	0.0
2020/01/28	曇	9	12	4	4	167.7	11	12	54.0	重	1:35.3	3.3	7-6-8-8	0.0-38.2	40.9	姫路	202051012809	藤橋家の「夢美人」特	202051012809	a0326	田村直也	ダ	1400	435	-15	0.0
2020/01/03	曇	9	11	8	11	209.0	10	10	54.0	不	1:31.5	3.4	7-5-5-8	0.0-39.1	41.5	水沢	202036010309	初夢賞	202036010309	05183	南郷家全	ダ	1400	450	1	0.0
2019/12/23	晴	6	10	3	3	33.2	6	9	54.0	重	1:32.1	0.7	9-9-9-8	0.0-41.6	40.8	水沢	201936122306	B2	201936122306	05490	山本政聡	ダ	1400	449	-4	0.0
2019/12/08	晴	7	10	3	3	45.5	9	4	54.0	不	0:51.4	1.1	6-5	0.0-35.4	36.0	水沢	201936120807	B2	201936120807	05183	南郷家全	ダ	850	453	1	3.5
2019/11/09	曇	9	10	7	7	35.9	9	7	54.0	良	1:01.1	1.1	10-9	0.0-36.1	35.4	盛岡	201935110909	令和元年台風19号災	201935110909	05183	南郷家全	ダ	1000	452	0	0.0
2019/10/27	晴	9	9	3	3	31.1	8	8	54.0	稍	1:40.7	1.2	2-2	0.0-38.4	39.5	盛岡	201935102709	B1四組	201935102709	05462	大坪慎	ダ	1600	452	3	0.0
2019/10/13	晴	11	8	6	6	16.7	5	3	54.0	稍	1:13.9	0.4	2-1	0.0-38.0	38.4	盛岡	201935101311	南部杯カウントダウン	201935101311	05183	南郷家全	ダ	1200	449	-4	6.3
2019/09/30	晴	9	11	8	12	80.7	9	9	54.0	良	1:53.0	6.2	4-4-4-10	0.0-38.6	44.2	盛岡	201935093009	シリウス賞	201935093009	05183	南郷家全	芝	1700	453	1	0.0
2019/09/14	曇	8	11	8	10	7.2	3	5	54.0	良	0:59.4	0.3	5-7	0.0-35.8	35.2	盛岡	201935091408	FM岩手杯	201935091408	05183	南郷家全	芝	1000	452	0	3.2
