waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2018105431	ミッキーヌチバナ	牡3	55.0	01037	太宰	01136	高橋亮	528	-4
2	2	2018101178	サンライズグリット	牡3	55.0	01154	松若	01002	音無	454	2
3	3	2016101424	トモジャチャーリー	牡5	57.0	01125	国分優	01032	大根田	502	4
4	4	2017102378	ロードグリュック	牡4	57.0	01128	川須	01149	松下	472	8
5	5	2018102956	ワンダースティング	牡3	55.0	01130	高倉	01155	渡辺	508	-6
5	6	2016103351	ポディウム	牡5	57.0	01174	岩田望	01098	野中	494	0
6	7	2018105852	メイショウストーム	セ3	55.0	01180	団野	01083	松永昌	460	8
6	8	2018101746	タイスケフェイス	牡3	55.0	00732	幸	01140	石橋	472	0
7	9	2017103267	エクストラノート	牡4	54.0	01186	角田	01170	坂口	472	-4
7	10	2017106689	クリノナイスガイ	セ4	57.0	01146	和田翼	00362	橋田	474	10
8	11	2017105984	スマートウィザード	牡4	57.0	01018	和田竜	01101	吉田	478	10
8	12	2018105009	シーニッククルーズ	牡3	55.0	01095	吉田隼	01160	武幸	500	-4
