rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	11		アルディテッツァ	牡3	56.0		村上忍	1:38.5		1-1	38.3	1.6	1	516	0		櫻田康二		（株）Ｇ１レーシン	30.0
2	7	8		オールイン	牡5	56.0		山本聡哉	1:38.6	1/2	2-2	38.2	3.0	2	451	2		三野宮通		（株）アプエンテ	7.8
3	7	9		ソリフロール	牝4	54.0		山本政聡	1:39.7	7.0	4-3	38.5	28.0	5	474	-2		櫻田浩樹		藪内正次	4.2
4	5	5		ゼルビーノ	牡5	56.0		高橋悠里	1:39.9	1.1/2	8-8	38.1	86.3	8	482	-2		村上昌幸		岩渕瑞生	3.0
5	4	4		サンエイパール	牝3	54.0		岩本怜	1:40.0	クビ	3-3	39.1	9.4	3	423	10		瀬戸幸一		鈴木雅俊	1.5
6	6	7		キクノセントロ	牡9	56.0		南郷家全	1:40.5	3.0	4-5	39.4	67.8	7	487	3		城地俊光		小橋亮太	
7	2	2		ゴールドアラシ	牡6	56.0		阿部英俊	1:40.8	2.0	9-9	38.9	12.6	4	516	1		佐々木由		欠畑圭一	
8	8	10		コスモローイエット	セ5	56.0		坂口裕一	1:40.9	クビ	6-6	39.5	111.4	10	474	-4		村上昌幸		芦信雄	
9	6	6		ブリュレ	牝3	54.0		高松亮	1:41.2	2.0	7-7	39.6	37.9	6	449	6		斉藤雄一		山本武司	
10	1	1		ルミナス	セ7	52.0		関本玲花	1:41.9	4.0	11-11	38.8	146.7	11	502	5		関本浩司		谷謙介	
11	3	3		マルケイサスケ	セ4	56.0		木村暁	1:42.0	クビ	10-10	39.5	100.5	9	468	-2		石川栄		熊谷清則	
