日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2022/03/21	晴	9	10	7	8	28.5	6	7	55.0	良	1:35.4	0.9	3-4-5	35.2-35.9	36.2	中山	202206020809	隅田川特別(2勝クラス)	202206020809	05386	戸崎圭太	芝	1600	480	0	0.0
2022/02/12	晴	10	18	2	4	5.8	2	18	52.0	良	1:08.9	1.6	5-5	32.7-34.6	35.5	小倉	202210020110	帆柱山特別(2勝クラス)	202210020110	01115	浜中俊	芝	1200	480	-2	0.0
2022/01/22	晴	12	18	2	3	3.8	2	1	54.0	良	1:08.2	0.0	2-2	33.4-34.8	34.5	小倉	202210010312	4歳以上1勝クラス	202210010312	01163	坂井瑠星	芝	1200	482	18	770.0
2021/11/20	晴	8	16	4	8	18.2	6	3	54.0	良	1:09.9	0.2	5-4	34.0-35.7	35.6	福島	202103020508	3歳以上1勝クラス	202103020508	01162	木幡巧也	芝	1200	464	-6	190.0
2021/11/07	晴	8	16	7	14	6.0	3	3	54.0	良	1:09.2	0.1	2-2	33.9-35.2	35.1	福島	202103020208	3歳以上1勝クラス	202103020208	01171	西村淳也	芝	1200	470	-4	190.0
2021/08/29	晴	9	16	4	7	5.8	4	8	52.0	良	1:10.0	1.0	13-12	33.4-35.6	35.2	札幌	202101020609	小樽特別(1勝クラス)	202101020609	00666	武豊	芝	1200	474	-4	0.0
2021/08/14	曇	9	16	6	11	3.8	2	4	50.0	良	1:09.5	0.2	2-2	34.0-35.3	35.4	札幌	202101020109	3歳以上1勝クラス	202101020109	01181	秋山稔樹	芝	1200	478	6	110.0
2021/07/03	晴	7	16	8	15	2.6	1	1	54.0	良	1:09.1	-0.2	2-2	33.5-35.6	35.5	函館	202102010107	3歳未勝利	202102010107	01096	大野拓弥	芝	1200	472	6	510.0
2021/06/19	晴	1	16	6	11	4.7	2	2	54.0	良	1:08.4	0.0	2-2	33.6-34.8	34.6	札幌	202101010301	3歳未勝利	202101010301	01096	大野拓弥	芝	1200	466	-4	200.0
2021/04/25	晴	2	17	5	10	10.0	4	7	54.0	良	1:21.8	0.7	2-2	34.9-34.6	35.2	東京	202105020202	3歳未勝利	202105020202	05386	戸崎圭太	芝	1400	470	2	0.0
2021/02/07	晴	1	16	2	3	22.9	5	6	54.0	良	1:27.7	1.6	2-2	35.4-37.9	39.4	東京	202105010401	3歳未勝利	202105010401	01092	津村明秀	ダ	1400	468	-8	0.0
2020/12/20	晴	5	18	4	7	56.6	10	6	54.0	良	1:22.7	0.3	5-6	34.9-35.4	35.1	中京	202007030605	2歳未勝利	202007030605	01092	津村明秀	芝	1400	476	-2	0.0
2020/09/05	晴	5	14	4	5	7.2	4	8	54.0	良	1:32.5	2.0	7-6-8	30.8-35.0	36.6	札幌	202001020705	2歳新馬	202001020705	01032	池添謙一	芝	1500	478	0	0.0
