rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	2	2		ウォーターリベルテ	牡6	56.0		友森翔太	1:31.7		1-1-1	40.5	5.2	3	447	3		塚田隆男		山岡正人	60.0
2	7	9		ヴェル	牝6	54.0		戸部尚実	1:31.8	1/2	3-3-2	40.1	2.5	1	437	-8		川西毅		（有）桑田牧場	19.2
3	1	1		クロワ	牝5	54.0		丸山真一	1:31.9	1/2	4-4-3	40.1	11.9	5	436	3		坂口義幸		高橋貢	10.8
4	6	8		スプリングメドウ	牡4	56.0		山田祥雄	1:32.2	1.1/2	11-10-9	39.8	25.5	8	418	4		井手上慎		蜂須賀重夫	7.2
5	4	4		メモリーバリケード	牝6	52.0		細川智史	1:32.3	1/2	8-7-6	40.2	97.9	11	407	0		塚田隆男		（株）シンザンクラ	4.8
6	3	3		ルビーロマン	牡7	54.0		塚本征吾	1:32.3	クビ	6-8-7	40.1	46.5	10	506	-6		竹下直人		大島栄一	
7	7	10		ラステラデファルコ	セ6	56.0		加藤聡一	1:32.5	3/4	5-5-4	40.6	12.5	6	477	-3		藤ヶ崎一		山口謙太郎	
8	5	5		センショウレサイヤ	牝5	54.0		丹羽克輝	1:32.8	1.1/2	10-11-8	40.3	26.9	9	423	1		井手上慎		太田美津子	
9	8	11		キョウワスピネル	牡7	54.0		宮下瞳	1:33.2	2.0	12-12-11	40.3	8.2	4	523	3		宇都英樹		福岡隆史	
10	5	6		ライド	牝6	54.0		横井将人	1:34.4	6.0	2-2-5	42.7	355.1	12	458	10		安部幸夫		稲葉光昭	
11	6	7		ビオロンスコッツ	牡5	56.0		岡部誠	1:35.0	3.0	6-6-10	42.9	16.0	7	470	1		藤ヶ崎一		玉田博志	
12	8	12		コスモザクロ	牡4	56.0		大畑雅章	1:36.8	9.0	9-9-12	44.5	4.9	2	457	1		倉地学		（株）ＭＲ	
