rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	11		ユアザスター	牡7	56.0		鈴木祐	1:30.8		5-5-3-3	40.2	6.0	4	540	-5		櫻田康二		西村專次	45.0
2	4	4		ボナテスタ	牡7	58.0		高松亮	1:31.0	1.0	6-5-6-6	40.4	5.1	3	445	0		佐藤雅彦		佐々木雄二	12.6
3	7	9		ゲットザグルーブ	牡8	56.0		関本淳	1:31.0	クビ	12-12-9-5	39.2	34.0	6	506	-1		小林義明		阿部東亜子	7.2
4	1	1		スガノブリランテ	牡5	54.0		塚本涼人	1:31.8	5.0	11-11-10-10	40.3	117.4	10	459	-1		千葉幸喜		岩城光一	4.5
5	6	8		イサチルケイ	牝4	54.0		村上忍	1:31.8	クビ	1-2-2-2	42.4	3.8	2	460	12		櫻田康二		小坂功	2.7
6	8	12		フォルス	牡7	56.0		陶文峰	1:32.0	3/4	8-8-6-9	41.1	97.3	9	495	0		村上実		前田敏文	
7	2	2		アドマイヤコメット	牝4	54.0		山本政聡	1:32.4	2.1/2	1-1-1-1	43.1	2.1	1	465	-7		小西重征		松井淳二	
8	7	10		サーストンヒーロー	牡6	56.0		坂口裕一	1:32.4	クビ	4-4-4-4	42.1	21.5	5	501	-2		飯田弘道		廣瀬由一	
9	5	6		エイシンカーニバル	牡8	56.0		菅原辰徳	1:32.5	クビ	7-7-4-8	41.7	36.8	7	498	5		瀬戸幸一		須田靖之	
10	3	3		ライズブロッサム	牝4	54.0		岩本怜	1:32.7	1.0	10-10-11-11	41.1	122.9	11	459	4		菅原勲		大久保和夫	
11	5	5		フィーユブランシェ	牝4	50.0		関本玲花	1:33.6	6.0	3-3-6-7	43.2	193.4	12	430	3		櫻田康二		吉川真ノ介	
12	6	7		ノリノリコユキ	牝6	54.0		阿部英俊	1:35.3	10.0	9-9-12-12	44.0	47.5	8	453	30		佐々木由		（有）メルシー	
