rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	3	4		モズアトラクション	牡5	56.0		藤岡康太	1:41.9		11-10-8-5	36.0	6.1	2	492	-2		松下武士		キャピタル・システム	3,649.0
2	8	13		ハイランドピーク	牡5	57.0		横山和生	1:42.2	1.1/2	7-7-6-4	36.6	31.4	10	464	-4		土田稔		島川隆哉	1,414.0
3	4	6		サトノティターン	牡6	57.0		藤岡佑介	1:42.4	1.1/4	11-12-11-9	36.0	10.0	4	580	10		堀宣行		里見治紀	907.0
4	7	11		レッドアトゥ	牝5	54.0		福永祐一	1:42.4	アタマ	8-8-8-7	36.5	15.5	7	454	-4		松田国英		東京ホースレーシング	540.0
5	8	14		リアンヴェリテ	牡5	56.0		国分恭介	1:42.4	ハナ	2-2-2-1	37.7	6.6	3	488	-2		中竹和也		加藤誠	360.0
6	5	7		タイムフライヤー	牡4	56.0		池添謙一	1:42.4	クビ	4-3-3-2	37.4	12.2	5	484	18		松田国英		サンデーレーシング	
7	7	12		グリム	牡4	57.0		武豊	1:43.0	3.1/2	5-5-7-7	37.3	2.1	1	506	-4		野中賢二		カナヤマホールディングス	
8	2	2		テーオーエナジー	牡4	57.0		岩田康誠	1:43.7	4.0	6-5-5-5	38.3	14.1	6	510	0		宮徹		小笹公也	
9	4	5		モルトベーネ	牡7	56.0		服部茂史	1:43.9	1.1/2	8-8-10-9	37.9	215.5	14	472	-22		田中淳司		二風谷ファーム	
10	6	9		サングラス	牡8	56.0		古川吉洋	1:44.1	1.0	13-13-13-11	37.5	102.7	11	502	0		谷潔		玉置潔	
11	3	3		ドリームキラリ	牡7	56.0		坂井瑠星	1:44.1	クビ	1-1-1-2	39.5	15.7	8	498	-2		矢作芳人		ライオンレースホース	
12	5	8		メイショウスミトモ	牡8	57.0		柴山雄一	1:44.2	クビ	10-10-11-11	37.9	191.8	12	466	-4		南井克巳		松本好雄	
13	6	10		リーゼントロック	牡8	56.0		松岡正海	1:44.5	2.0	13-14-13-13	37.8	198.8	13	528	16		矢作芳人		三浦大輔	
14	1	1		マルターズアポジー	牡7	56.0		菱田裕二	1:47.7	大	3-3-4-13	42.5	28.3	9	530	-2		堀井雅広		藤田在子	
