rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	2	2		ガーネットローズ	牡4	56.0		御神本訓	1:42.4		1-1-1-1	39.7	2.2	1	500	-5		田中正人		西村健	120.0
2	1	1		ルフィアンキック	牡3	56.0		有年淳	1:43.3	4.0	3-3-2-2	40.5	6.5	3	459	3		栗田裕光		佐野幸一郎	48.0
3	8	11		キキョウ	牡3	56.0		石崎駿	1:43.8	2.1/2	11-11-11-11	39.0	2.7	2	483	-6		市村誠		泉山眞行	30.0
4	4	4		マッハワン	牡7	53.0		大木天翔	1:43.8	クビ	12-12-12-12	38.7	105.7	11	468	-4		阪本泰之		小坂直和	18.0
5	3	3		コスモボーラー	牡6	56.0		千田洋	1:43.9	クビ	6-5-5-5	40.8	39.0	8	453	-3		嶋田幸晴		アークフロンティア	12.0
6	8	12		ケイトップロード	牡4	56.0		東原悠善	1:44.2	1.1/2	5-5-3-3	41.4	28.5	6	501	1		秋吉和美		東原英治	
7	6	8		ペインゴーアウェイ	牝4	54.0		瀬川将輝	1:44.2	クビ	8-8-7-6	40.9	258.5	12	440	-6		朝倉実		手嶋康雄	
8	5	5		アーガマ	牝5	52.0		福原杏	1:44.4	1.0	10-10-10-9	40.6	33.7	7	480	8		久保田信		豊島愛子	
9	7	10		アタックガール	牝6	54.0		佐藤友則	1:44.4	クビ	7-7-7-7	41.2	43.7	9	479	4		鈴木啓之		吉野武	
10	6	7		ハルサエウィズ	牡3	56.0		繁田健一	1:44.7	1.3/4	4-4-4-4	41.9	10.9	4	513	-2		荒井朋弘		松嶋良治	
11	5	6		サムライテイオー	牡7	56.0		的場文男	1:46.0	6.0	2-2-6-8	43.1	17.1	5	457	-1		井上弘之		西村亮二	
12	7	9		チェインドレディー	牝3	54.0		藤本現暉	1:46.0	アタマ	9-9-9-10	42.5	72.1	10	420	5		松浦裕之		三岡陽	
