rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	6	12		フライングビーノ	牡5	56.0		的場文男	1:14.5		1-1	38.9	3.1	2	485	-1		中道啓二		中井誠二	120.0
2	5	9		キングオブヘヴン	セ5	56.0		笹川翼	1:14.7	1.1/4	7-7	38.4	2.3	1	481	-1		米田英世		（株）カナヤマホー	48.0
3	2	4		マラキア	牡5	53.0		大木天翔	1:14.8	クビ	11-11	37.7	9.4	3	510	-1		栗田泰昌		前川義則	30.0
4	8	15		アンビグラム	牝4	54.0		藤本現暉	1:15.4	3.0	3-4	39.5	66.0	12	443	-9		阪本一栄		伊藤温	18.0
5	6	11		トーセンイマジン	牡4	56.0		岡村健司	1:15.4	アタマ	13-13	37.9	13.5	5	487	2		嶋田幸晴		遠藤正子	12.0
6	7	13		エドノジョウオー	牝5	54.0		町田直希	1:15.4	クビ	6-5	39.3	30.2	8	453	6		渡辺和雄		遠藤喜松	
7	3	5		テンポディヴァルス	牡5	56.0		西啓太	1:15.6	3/4	9-9	38.9	39.8	10	466	1		堀千亜樹		（株）Ｔ．Ｕ．Ｋ．	
8	4	8		ハルサエウィズ	牡4	56.0		山崎誠士	1:15.9	1.1/2	5-6	39.8	26.6	7	517	0		荒井朋弘		松嶋良治	
9	1	1		ゴールデンボイス	牡4	56.0		酒井忍	1:16.1	3/4	16-15	38.3	26.1	6	505	5		村上頼章		小田和子	
10	2	3		フレンドパリ	牝6	54.0		中村尚平	1:16.1	ハナ	4-3	40.1	10.2	4	469	1		上杉昌宏		横尾晴人	
11	1	2		エムザックブライト	牡9	56.0		遠藤健太	1:16.1	アタマ	12-12	39.0	244.1	16	483	-3		遠藤茂		田代正博	
12	7	14		アカンダナパワー	牝4	54.0		東原悠善	1:16.2	1/2	8-8	39.6	86.2	14	440	3		鈴木啓之		渡辺和典	
13	8	16		パートカラー	牝5	53.0		福原杏	1:16.3	1/2	10-10	39.4	79.8	13	455	-1		佐野謙二		和田博美	
14	3	6		ラッシュウィン	セ5	55.0		吉井章	1:16.7	2.0	2-2	41.1	43.4	11	467	6		村上頼章		岡田勇	
15	5	10		エコロトム	牡4	56.0		安藤洋一	1:17.1	2.0	14-14	39.6	240.6	15	472	-1		立花伸		原村正紀	
16	4	7		バトルアグレッシブ	牡4	56.0		楢崎功祐	1:17.6	2.1/2	15-16	40.0	37.4	9	507	7		柏木一夫		中田留明	
