waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2018100120	ゲストプリンシパル	牡3	56.0	01014	福永	01184	四位	494	-10
1	2	2018103314	フェラーラ	牝3	54.0	00732	幸	01142	森田	416	8
2	3	2018102263	ゼンノペギング	セ3	53.0	01191	松本	01170	坂口	418	-12
2	4	2018102489	チョウワイルド	牡3	56.0	01130	高倉	01180	田中克	484	8
3	5	2018103371	ハギノクレド	牡3	56.0	01156	加藤	01046	鮫島	460	6
3	6	2018100107	アイファーベア	牡3	56.0	01114	田中健	01040	服部	442	-2
4	7	2018102281	キタノエクスプレス	牡3	56.0	01126	松山	01170	坂口	518	-2
4	8	2018106344	スズカロマンス	牝3	54.0	05203	岩田康	00362	橋田	470	-4
5	9	2018101259	ノーブルグレイス	牝3	54.0	01174	岩田望	01073	宮本	438	4
5	10	2018105935	スリーケイエヌ	牡3	56.0	01034	酒井	01041	藤沢則	460	-4
6	11	2018103432	レリキアアスール	牝3	54.0	01018	和田竜	01111	鈴木孝	452	2
6	12	2018101470	ヒドゥンジェム	牡3	56.0	01147	城戸	01091	羽月	470	6
7	13	2018105878	テイエムグレイト	牡3	55.0	01168	富田	01161	武英	470	-2
7	14	2018105706	オウケンブレイク	牡3	56.0	01171	西村淳	01113	牧浦	496	0
8	15	2018103047	アミスタ	牝3	54.0	01165	森裕	01091	羽月	460	-4
8	16	2018104723	マグナムハート	牡3	55.0	01178	斎藤	01110	清水久	506	12
