rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	2	2		トーセンゼロス	牡4	55.0		森泰斗	1:34.6		4-4-4-2	37.8	4.5	2	504	26		小久保智		島川隆哉	260.0
2	1	1		ツーエムカイザー	牡7	55.0		繁田健一	1:35.5	4.0	1-1-1-1	39.0	5.8	3	532	1		小澤宏次		水谷昌晃	91.0
3	3	3		ギンチャン	牝5	50.0		福原杏	1:35.7	3/4	2-2-2-3	39.2	28.1	6	465	3		水野貴史		森田栄一	52.0
4	6	6		ハヤブサライデン	牡7	57.0		澤田龍哉	1:36.0	1.1/2	7-6-5-4	38.7	10.0	4	496	-4		川村守男		（有）吉田牧場	39.0
5	4	4		ティースワロ	牝7	53.0		酒井忍	1:36.1	1/2	6-7-8-6	38.4	44.0	8	480	0		稲葉道行		神田成二	26.0
6	7	7		フレアリングスター	牡5	52.0		赤津和希	1:36.2	1/2	8-8-9-9	38.3	24.5	5	493	9		藤原智行		山口明彦	
7	8	10		キャプチュード	牡4	55.0		見越彬央	1:36.3	1/2	9-9-7-7	38.4	32.7	7	477	-2		鹿沼良和		對馬正	
8	7	8		トンドゥアモール	牝6	53.0		山本聡紀	1:37.0	3.0	5-5-6-8	39.5	81.5	10	502	1		岡田一男		上野耕一	
9	8	9		ビタミンエース	牡8	55.0		石崎駿	1:37.5	2.1/2	10-10-10-10	39.2	77.2	9	510	2		小澤宏次		村上憲政	
10	5	5		ダノンイーグル	牡5	55.0		左海誠二	1:37.7	3/4	3-3-3-5	41.2	1.6	1	511	9		小久保智		酒井孝敏	
