rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	4	5		ボッケリーニ	牡3	56.0		川田将雅	1:46.3		3-4-3-3	36.0	4.5	2	458	2		池江泰寿		金子真人ホールディングス	500.0
2	5	8		ルッチョーラ	牡3	56.0		幸英明	1:46.6	2.0	6-5-5-4	36.0	7.3	5	476	-4		河内洋		畑佐博	200.0
3	8	14		ウインアミーリア	牝3	53.0		川又賢治	1:47.3	4.0	11-11-11-11	36.1	114.5	11	426	2		宮本博		ウイン	130.0
4	4	6		ファストフォース	牡3	56.0		松若風馬	1:47.3	アタマ	2-1-1-1	37.2	5.2	3	502	-4		西村真幸		安原浩司	75.0
5	5	7		サラミス	牡3	56.0		福永祐一	1:47.4	クビ	10-9-10-7	36.4	6.0	4	494	8		池添学		シルクレーシング	50.0
6	3	3		ムーンスピーク	牝3	51.0		服部寿希	1:47.4	ハナ	8-7-8-9	36.6	40.1	9	442	-2		昆貢		ゴドルフィン	
7	2	2		ランドリュウオー	牡3	56.0		藤井勘一	1:47.6	1.1/4	13-13-12-11	36.3	14.8	7	442	0		安達昭夫		木村昌三	
8	8	13		プロム	牝3	54.0		和田竜二	1:47.6	クビ	1-2-2-2	37.5	9.4	6	474	-14		宮徹		吉田照哉	
9	7	12		カリナン	牝3	54.0		川須栄彦	1:48.0	2.1/2	6-7-8-7	37.2	119.7	12	392	-10		矢作芳人		寺田寿男	
10	6	9		キープザレスト	牝3	51.0		斎藤新	1:48.2	1.1/4	14-14-14-13	36.2	190.0	14	438	-2		中尾秀正		社台レースホース	
11	7	11		ラインエミネント	牡3	56.0		森一馬	1:48.3	1/2	8-9-5-4	37.7	55.3	10	470	6		松永昌博		大澤繁昌	
12	3	4		ハピネスブルーム	牝3	54.0		北村友一	1:48.9	3.1/2	3-3-3-4	38.5	3.9	1	440	18		小崎憲		キャロットファーム	
13	1	1		ワンダータジャム	牡3	56.0		小牧太	1:49.2	2.0	11-11-13-14	37.7	126.6	13	478	-4		笹田和秀		山本能成	
14	6	10		カーディストリー	牝3	54.0		浜中俊	1:49.7	3.0	5-5-5-9	39.1	24.8	8	456	0		長谷川浩		下河辺牧場	
