rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	3	3		シルヴァーソニック	牡3	54.0		川田将雅	1:59.3		5-5-4-6	35.5	2.0	1	446	2		池江泰寿		社台レースホース	1,082.2
2	8	10		リトミカメンテ	牝3	52.0		川又賢治	1:59.3	クビ	10-10-8-4	35.3	14.9	5	438	-2		高野友和		サンデーレーシング	429.2
3	7	8		ショウリュウイクゾ	牡3	54.0		浜中俊	1:59.4	クビ	5-5-2-2	35.8	5.9	3	486	4		佐々木晶		上田亙	264.6
4	1	1		イルーシヴゴールド	牝4	55.0		松山弘平	1:59.4	クビ	3-3-4-6	35.6	9.9	4	482	6		西村真幸		サンデーレーシング	160.0
5	6	7		レッドエンヴィー	牡3	54.0		幸英明	1:59.6	1.1/4	11-11-11-10	35.1	32.9	9	482	4		須貝尚介		東京ホースレーシング	105.0
6	5	5		ブラックバッジ	牡3	54.0		武豊	1:59.7	3/4	7-7-8-8	35.7	4.2	2	480	-6		武幸四郎		市川義美	
7	4	4		エスペランサルル	牝7	55.0		鮫島良太	2:00.1	2.0	7-7-8-8	36.1	246.4	11	444	8		西橋豊治		江上幸隆	
8	8	11		エテレインミノル	牡5	57.0		酒井学	2:00.4	1.3/4	7-7-4-4	36.6	19.0	6	490	-6		北出成人		吉岡實	
9	2	2		バリオラージュ	牡5	57.0		北村友一	2:00.8	2.1/2	1-1-1-2	37.3	19.7	7	458	-6		角居勝彦		社台レースホース	
10	7	9		キャンディストーム	牝5	55.0		福永祐一	2:00.8	ハナ	3-3-2-1	37.3	24.6	8	492	2		千田輝彦		ゴドルフィン	
11	6	6		ヤマカツシシマル	牡3	54.0		藤井勘一	2:00.8	クビ	2-2-4-11	37.0	93.4	10	476	-8		谷潔		山田和夫	
