rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	4	5		アイアムレジェンド	牡4	56.0		岩田康誠	1:53.6		6-5-5-3	38.3	4.9	2	486	-20		橋田満		グランド牧場	760.0
2	8	12		スコルピウス	セ4	56.0		フォーリ	1:54.2	3.1/2	5-5-3-3	39.1	7.2	6	470	4		武幸四郎		飯田正剛	300.0
3	2	2		マースゴールド	牡5	54.0		団野大成	1:54.2	クビ	4-4-3-3	39.1	5.9	4	472	10		佐々木晶		キャピタルクラブ	190.0
4	6	9		マイティバローズ	牡5	57.0		菱田裕二	1:54.8	3.1/2	10-10-9-8	38.6	6.1	5	436	6		上村洋行		猪熊広次	110.0
5	3	3		ハイクアウト	セ6	57.0		酒井学	1:54.9	1/2	1-1-2-1	40.4	4.4	1	524	4		浜田多実		ノースヒルズ	76.0
6	5	7		ビップデヴィット	牡5	57.0		藤井勘一	1:55.6	4.0	11-10-11-10	39.1	48.7	9	484	0		清水久詞		鈴木邦英	
7	7	11		サウンドテーブル	牡6	57.0		水口優也	1:55.8	1.1/4	2-2-1-2	41.3	14.9	7	504	2		田所秀孝		山上和良	
8	6	8		スティングレイ	牡4	56.0		福永祐一	1:56.0	3/4	8-8-7-10	40.0	5.0	3	526	18		須貝尚介		安原浩司	
9	4	4		スーペルゴラッソ	牡4	53.0		服部寿希	1:56.0	ハナ	9-9-9-7	40.0	152.7	12	514	-8		加用正		社台レースホース	
10	7	10		ハギノアグレッシブ	セ5	57.0		松山弘平	1:56.1	3/4	13-13-12-12	39.4	49.8	10	480	4		松田国英		日隈良江	
11	1	1		ヴァリーゲイト	牡6	54.0		亀田温心	1:57.4	8.0	6-7-7-8	41.6	33.1	8	488	8		大橋勇樹		村上稔	
12	8	13		レクスミノル	牡4	54.0		斎藤新	1:57.4	クビ	3-3-5-6	41.9	114.1	11	482	0		本田優		吉岡實	
13	5	6		クリノゴーギャン	牡5	54.0		三津谷隼	1:59.2	大	11-12-12-12	42.6	284.1	13	460	5		作田誠二		栗本博晴	
