rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	11		ダノンフェイス	牡7	57.0		川田将雅	1:24.6		10-10	35.8	5.9	4	538	10		大久保龍		ダノックス	2,339.9
2	6	10		テーオーヘリオス	牡8	58.0		古川吉洋	1:24.8	1.1/2	7-7	36.5	84.1	12	522	12		梅田智之		小笹公也	931.4
3	7	12		スマートアヴァロン	牡8	58.0		坂井瑠星	1:24.9	クビ	12-12	35.8	6.7	5	516	4		西園正都		大川徹	585.7
4	5	7		アードラー	牡6	57.0		岩田康誠	1:24.9	アタマ	14-14	35.7	11.2	7	488	-2		音無秀孝		吉澤克己	350.0
5	6	9		ブルベアイリーデ	牡4	55.0		フォーリ	1:25.2	1.3/4	5-5	37.0	4.2	1	486	-8		杉山晴紀		ブルアンドベア	230.0
6	1	1		ヒロブレイブ	牡7	56.0		国分恭介	1:25.3	3/4	8-8	36.8	106.5	13	496	2		川村禎彦		石川博	
7	8	13		スズカコーズライン	牡6	57.0		酒井学	1:25.3	ハナ	2-2	37.4	4.8	2	518	0		木原一良		永井啓弍	
8	4	6		サングラス	牡9	57.0		秋山真一	1:25.3	クビ	12-12	36.4	81.6	11	512	2		谷潔		玉置潔	
9	2	2		ナムラミラクル	牡7	56.0		藤懸貴志	1:25.6	1.3/4	5-5	37.5	28.1	8	490	2		杉山晴紀		奈村信重	
10	3	3		レッドゲルニカ	セ7	57.0		木幡育也	1:25.6	クビ	3-3	37.6	67.5	10	552	4		藤沢和雄		東京ホースレーシング	
11	4	5		バイラ	牡5	56.0		和田竜二	1:25.6	ハナ	10-10	36.8	9.3	6	510	-2		川村禎彦		杉澤光雄	
12	3	4		トラキチシャチョウ	牡9	57.0		小牧太	1:26.2	3.1/2	9-9	37.6	164.0	14	502	2		服部利之		ミキハウスＨＫサービス	
13	5	8		ヒロシゲゴールド	牡5	56.0		武豊	1:26.4	3/4	1-1	38.6	5.4	3	474	4		北出成人		ウエストヒルズ	
14	8	14		オールポッシブル	牝6	54.0		荻野極	1:27.2	5.0	3-3	39.2	49.8	9	490	-4		高橋亮		Ｇ１レーシング	
