rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	11		サンエイヴィーナス	牝4	54.0		菅原明良	1:41.0		1-1	39.8	13.1	6	442	9		鈴木七郎		鈴木雅俊	60.0
2	6	7		スペイシー	牡4	56.0		岩本怜	1:41.3	1.1/2	5-4	39.5	9.8	5	454	-5		斉藤雄一		大野春男	15.6
3	7	9		エルドリッジ	牡9	56.0		山田敬士	1:41.5	1.0	11-11	38.7	8.7	3	521	3		畠山信一		谷謙介	8.4
4	7	10		ガッサンプレイ	牡9	56.0		大木天翔	1:41.6	1/2	2-2	40.0	9.6	4	477	3		佐藤雅彦		西村專次	6.0
5	5	5		ドリームファイア	牡7	56.0		藤本現暉	1:41.6	ハナ	2-2	40.0	4.3	2	472	7		菅原右吉		森田徹	3.0
6	1	1		ネイチャータイム	牡4	56.0		菊澤一樹	1:41.7	1/2	5-4	39.9	98.9	10	436	-6		三野宮通		熊谷孝也	
7	5	6		トーセンリゲル	牡4	56.0		木幡巧也	1:41.8	3/4	9-7	39.6	22.4	9	427	0		村上昌幸		岩渕道良	
8	6	8		アナザフォー	牡7	56.0		藤田菜七	1:42.0	3/4	8-9	40.0	2.2	1	529	-6		及川良春		谷謙介	
9	8	12		ヤマニンセノーテ	牝4	54.0		仲原大生	1:42.4	2.1/2	5-6	40.6	17.6	7	437	-1		伊藤和		土井久美子	
10	3	3		フェリックス	牡8	56.0		塚本涼人	1:42.7	1.1/2	10-10	40.0	114.2	11	503	5		菅原右吉		後藤順男	
11	2	2		ヤマニンレガリーノ	牝6	54.0		櫻井光輔	1:43.9	7.0	2-8	42.3	19.2	8	464	3		伊藤和		土井久美子	
取	4	4		ギミック	牡7	56.0		大塚海渡					---		計不			鈴木七郎		吉田釀治	
