着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	5	5	---	2	1996101676	牡	5	466.0	2.0	56.0	88.3	0	3-3-1-1		a0052	a0067	x02475	13.0	200157010201
2	7	7	---	5	1996106860	牡	5	460.0	4.0	56.0	88.3	アタマ	2-2-1-1		a0053	05333	x0184b	3.9	200157010201
3	1	1	---	1	1997104867	牝	4	450.0	4.0	55.0	89.0	3	5-4-4-3		05102	a0064	260008	1.3	200157010201
4	4	4	---	4	1994101110	牝	7	462.0	4.0	55.0	89.9	4	6-6-5-5		05330	a0061	043004	0.6	200157010201
5	6	6	---	3	1996105806	牝	5	438.0	6.0	55.0	90.1	1	1-1-3-3		05276	05278	x00190	0.0	200157010201
6	2	2	---	6	1996101625	牡	5	488.0	-4.0	56.0	90.4	1.1/2	7-7-6-6		05350	a01c4	x00504	0.0	200157010201
7	3	3	---	6	1995102711	牡	6	502.0	2.0	56.0	90.7	1.1/2	4-5-7-6		a0177	05112	349007	0.0	200157010201
1	3	3	---	2	1997102576	牝	4	396.0	4.0	55.0	88.8	0	1-2-2-2		05273	a0062	x01876	13.0	200157010202
2	2	2	---	1	1995104882	牝	6	440.0	4.0	55.0	88.9	クビ	2-1-1-1		05224	05333	x001a1	3.9	200157010202
3	4	4	---	5	1996101546	牝	5	440.0	2.0	55.0	89.8	4	4-3-3-3		05278	05334	948007	1.3	200157010202
4	7	7	---	4	1994108234	牝	7	396.0	0.0	55.0	90.6	4	6-6-6-6		a0053	a0064	x0019a	0.6	200157010202
5	1	1	---	6	1996104144	牝	5	492.0	2.0	55.0	91.0	2	5-5-5-4		a0051	05163	x014f2	0.0	200157010202
6	6	6	---	3	1996106440	牝	5	440.0	8.0	55.0	91.4	2	3-4-4-4		05330	a0063	x025f3	0.0	200157010202
取	5	5	---	0	1995103317	牡	6			56.0					a0052	a0067	x02475	0.0	200157010202
1	6	6	---	1	1994101816	牡	7	466.0	-2.0	56.0	89.7	0	6-6-6-4		05102	a0061	x001b9	13.0	200157010203
2	1	1	---	2	1996104400	牡	5	410.0	2.0	56.0	89.7	ハナ	3-4-3-2		05224	05333	x001a1	3.9	200157010203
3	7	7	---	6	1995105721	牡	6	452.0	10.0	56.0	89.7	アタマ	5-5-5-4		05273	a0067	x028bb	1.3	200157010203
4	2	2	---	3	1996109059	牡	5	470.0	2.0	56.0	89.9	1	1-1-1-1		a0052	05112	656007	0.6	200157010203
5	5	5	---	5	1995106701	牡	6	496.0	20.0	56.0	90.4	2.1/2	2-2-2-2		05330	a0063	x009f5	0.0	200157010203
6	4	4	---	4	1996109226	牡	5	444.0	4.0	56.0	91.5	5	4-3-4-6		05278	05334	948007	0.0	200157010203
7	3	3	---	7	1994109729	牡	7	478.0	20.0	56.0	95.2	大	7-7-7-7		a0053	a0064	144008	0.0	200157010203
1	6	6	---	6	1993101636	牡	8	512.0	2.0	56.0	88.8	0	3-3-1-1		a0052	a0067	x02475	13.0	200157010204
2	7	7	---	3	1992102850	牡	9	444.0	6.0	56.0	88.8	ハナ	3-3-6-1		a0051	a0063	x001b1	3.9	200157010204
3	1	1	---	1	1996106598	牡	5	440.0	0.0	56.0	88.9	クビ	2-1-1-1		05278	05334	948007	1.3	200157010204
4	3	3	---	7	1993109067	牝	8	444.0	6.0	55.0	89.0	1/2	6-6-6-6		05350	05334	948007	0.6	200157010204
5	4	4	---	2	1998103868	牡	3	394.0	0.0	55.0	89.1	クビ	1-2-1-1		05102	05278	954007	0.0	200157010204
6	5	5	---	3	1995102511	牝	6	494.0	0.0	54.0	89.4	1.1/2	5-5-5-5		05211	05112	x00fb9	0.0	200157010204
7	2	2	---	5	1992102458	牡	9	480.0	0.0	56.0	90.3	4	7-7-7-7		05224	05112	x00fe2	0.0	200157010204
1	7	7	---	6	1994100169	牝	7	398.0	6.0	54.0	87.8	0	3-3-3-3		05211	05333	x001a1	13.0	200157010205
2	1	1	---	2	1993100561	牝	8	420.0	-4.0	55.0	88.0	1	1-1-1-1		05350	a0063	x001a2	3.9	200157010205
3	5	5	---	1	1994108312	牝	7	450.0	2.0	55.0	88.3	1.1/2	5-5-5-4		05224	05333	x001ad	1.3	200157010205
4	3	3	---	4	1996101853	牡	5	454.0	-2.0	56.0	88.4	1/2	2-2-2-2		a0052	05333	x00e3d	0.6	200157010205
5	2	2	---	5	1994106563	牡	7	550.0	0.0	56.0	90.3	9	6-6-6-6		05273	a0062	x004ae	0.0	200157010205
6	6	6	---	3	1996102602	牝	5	424.0	-2.0	55.0	90.7	2	4-4-4-5		05102	a0061	x001b9	0.0	200157010205
除	4	4	---	0	1995104405	牝	6	416.0	-10.0	55.0					a0051	05163	x014f2	0.0	200157010205
1	5	5	---	3	1995101508	牝	6	410.0	8.0	55.0	88.4	0	2-2-2-2		05276	a0061	043004	13.0	200157010206
2	3	3	---	1	1995102912	牝	6	464.0	10.0	55.0	88.8	2	1-1-1-1		05102	a0068	x007f0	3.9	200157010206
3	4	4	---	2	1996103846	牡	5	398.0	-4.0	56.0	88.9	クビ	6-6-3-3		05273	05112	151007	1.3	200157010206
4	6	6	---	6	1992108955	牝	9	448.0	-8.0	55.0	90.1	6	7-7-6-4		a0177	05112	349007	0.6	200157010206
5	7	7	---	4	1994101113	牡	7	472.0	0.0	53.0	90.2	1/2	5-4-4-5		a01a1	05107	582006	0.0	200157010206
6	8	8	---	7	1991200029	牝	10	552.0	6.0	55.0	90.3	1/2	3-4-6-6		a0053	a0064	x007e9	0.0	200157010206
7	1	1	---	8	1995108311	牝	6	398.0	-2.0	55.0	91.8	7	4-3-5-7		05350	05343	582006	0.0	200157010206
8	2	2	---	5	1994108288	セ	7	448.0	12.0	56.0	92.2	2	8-8-8-8		a0051	a0061	x017c7	0.0	200157010206
1	3	3	---	5	1994109715	牡	7	478.0	-6.0	56.0	88.4	0	3-2-2-2		a0051	a0063	x011e5	13.0	200157010207
2	6	6	---	1	1995101907	牝	6	408.0	0.0	55.0	88.5	1/2	3-5-3-3		05102	a0064	x001b9	3.9	200157010207
3	5	5	---	4	1995100501	牡	6	488.0	0.0	56.0	89.3	4	8-7-7-6		05224	a0063	x0019f	1.3	200157010207
4	4	4	---	2	1996102459	牝	5	436.0	0.0	55.0	89.3	アタマ	1-1-1-1		05273	05112	349007	0.6	200157010207
5	2	2	---	3	1996106632	牝	5	394.0	-8.0	55.0	89.6	1.1/2	3-4-5-5		a0177	05112	081007	0.0	200157010207
6	8	8	---	7	1992110019	牡	9	494.0	4.0	56.0	89.6	ハナ	7-8-6-6		05330	a01c5	x02cea	0.0	200157010207
7	7	7	---	8	1992105715	牝	9	410.0	0.0	55.0	89.7	1/2	2-3-4-4		05350	a0063	152006	0.0	200157010207
中	1	1	---	6	1994105817	牝	7	436.0	-22.0	55.0			6-6		a0053	a0064	260008	0.0	200157010207
1	5	5	---	1	1997101172	牡	4	500.0	6.0	56.0	86.3	0	1-2-2-2		05102	a0063	935008	13.0	200157010701
2	2	2	---	2	1996104930	牡	5	472.0	-6.0	56.0	86.9	3	2-1-1-1		05273	05333	x007f2	3.9	200157010701
3	3	3	---	4	1996104384	牡	5	444.0	0.0	55.0	87.9	5	3-4-3-3		05211	a0062	x001b1	1.3	200157010701
4	4	4	---	6	1997101714	牝	4	442.0	-2.0	55.0	88.2	1.1/2	4-3-3-4		05276	05278	x001a8	0.6	200157010701
5	1	1	---	3	1996106600	牝	5	432.0	0.0	55.0	88.6	2	5-5-5-5		05350	a0067	x001ab	0.0	200157010701
6	6	6	---	6	1996102890	牝	5	424.0	0.0	55.0	89.4	4	6-6-6-6		a0051	05163	277009	0.0	200157010701
7	7	7	---	4	1994106285	牡	7	478.0	2.0	53.0	89.5	1/2	7-7-7-7		a01a1	05107	975002	0.0	200157010701
1	3	3	---	2	1997104867	牝	4	448.0	-2.0	55.0	87.6	0	4-3-3-2		05102	a0064	260008	13.0	200157010702
2	6	6	---	1	1996101409	牡	5	486.0	4.0	56.0	87.7	1/2	2-2-1-1		05224	05333	935008	3.9	200157010702
3	5	5	---	5	1995100584	牡	6	458.0	0.0	56.0	87.8	1/2	5-5-5-3		05273	05333	x007f2	1.3	200157010702
4	2	2	---	6	1996101625	牡	5	486.0	-2.0	56.0	88.6	4	7-7-7-6		05276	a01c4	x00504	0.6	200157010702
5	4	4	---	7	1994101110	牝	7	466.0	4.0	55.0	88.6	アタマ	6-6-6-7		a0177	a0061	043004	0.0	200157010702
6	7	7	---	4	1996105876	牡	5	400.0	2.0	56.0	88.6	アタマ	3-4-4-5		a0052	05333	x001b7	0.0	200157010702
7	1	1	---	2	1996100406	牡	5	422.0	0.0	56.0	89.4	4	1-1-2-4		05278	05343	x020b3	0.0	200157010702
1	3	3	---	1	1995104882	牝	6	440.0	0.0	55.0	87.6	0	2-2-1-1		05224	05333	x001a1	13.0	200157010703
2	6	6	---	4	1996106440	牝	5	442.0	2.0	55.0	87.6	ハナ	3-4-3-2		05330	a0063	x025f3	3.9	200157010703
3	7	7	---	2	1996101546	牝	5	438.0	-2.0	55.0	87.8	1	4-6-5-6		05278	05334	948007	1.3	200157010703
4	5	5	---	6	1996104144	牝	5	492.0	0.0	55.0	88.0	1	5-5-2-2		a0051	05163	x014f2	0.6	200157010703
5	4	4	---	6	1994108234	牝	7	400.0	4.0	55.0	88.3	1.1/2	7-7-7-7		a0053	a0064	x0019a	0.0	200157010703
6	2	2	---	5	1996109226	牡	5	446.0	2.0	56.0	88.7	2	6-3-6-5		05350	05334	948007	0.0	200157010703
7	1	1	---	2	1996109059	牡	5	474.0	4.0	56.0	88.9	1	1-1-4-2		a0052	05112	656007	0.0	200157010703
1	3	3	---	1	1996101676	牡	5	472.0	6.0	56.0	87.0	0	3-4-2-1		a0052	a0067	x02475	13.0	200157010704
2	4	4	---	6	1996104400	牡	5	414.0	4.0	56.0	87.4	2	1-1-1-1		05224	05333	x001a1	3.9	200157010704
3	7	7	---	4	1995105721	牡	6	452.0	0.0	56.0	87.8	2	7-7-7-4		05273	a0067	x028bb	1.3	200157010704
4	5	5	---	4	1995102511	牝	6	494.0	0.0	55.0	87.9	1/2	4-5-3-5		05278	05112	x00fb9	0.6	200157010704
5	1	1	---	7	1992102458	牡	9	482.0	2.0	56.0	88.0	1/2	5-3-4-1		a0051	05112	x00fe2	0.0	200157010704
6	2	2	---	2	1993109067	牝	8	444.0	0.0	55.0	88.1	1/2	6-6-6-7		05350	05334	948007	0.0	200157010704
7	6	6	---	3	1995106701	牡	6	492.0	-4.0	56.0	88.4	1.1/2	2-2-5-6		05330	a0063	x009f5	0.0	200157010704
1	1	1	---	1	1996106598	牡	5	438.0	-2.0	56.0	85.2	0	1-1-1-1		05278	05334	948007	13.0	200157010705
2	3	3	---	2	1998104660	牡	3	412.0	4.0	55.0	85.6	2	3-3-3-3		05273	05334	948007	3.9	200157010705
3	2	2	---	4	1996103846	牡	5	396.0	-2.0	56.0	85.7	1/2	2-2-2-2		a0052	05112	151007	1.3	200157010705
4	7	7	---	5	1994101816	牡	7	464.0	-2.0	56.0	86.5	4	5-6-5-5		05276	a0061	x001b9	0.6	200157010705
5	6	6	---	2	1992102850	牡	9	444.0	0.0	56.0	87.3	4	4-5-4-4		05330	a0063	x001b1	0.0	200157010705
6	4	4	---	7	1994101113	牡	7	476.0	4.0	53.0	87.5	1	7-4-6-6		a01a1	05107	582006	0.0	200157010705
7	5	5	---	6	1994108288	セ	7	442.0	-6.0	56.0	87.7	1	6-7-7-7		a0051	a0061	x017c7	0.0	200157010705
1	6	6	---	1	1995102912	牝	6	462.0	-2.0	55.0	85.3	0	2-2-1-1		05102	a0068	x007f0	13.0	200157010706
2	3	3	---	3	1995101508	牝	6	406.0	-4.0	55.0	85.5	1	3-3-3-3		05276	a0061	043004	3.9	200157010706
3	7	7	---	5	1995103784	牡	6	474.0	-2.0	56.0	85.6	1/2	1-1-2-2		a0177	a0061	x001b9	1.3	200157010706
4	1	1	---	2	1993100561	牝	8	420.0	0.0	55.0	85.8	1	4-4-4-5		05350	a0063	x001a2	0.6	200157010706
5	2	2	---	4	1993101636	牡	8	516.0	4.0	56.0	85.8	アタマ	5-5-5-4		a0052	a0067	x02475	0.0	200157010706
6	4	4	---	7	1991200029	牝	10	554.0	2.0	55.0	87.2	7	6-6-6-6		a0053	a0064	x007e9	0.0	200157010706
7	5	5	---	6	1995100077	牝	6	418.0	8.0	52.0	88.1	4	7-7-6-7		a01a1	a0061	043004	0.0	200157010706
1	5	5	---	1	1996102459	牝	5	438.0	2.0	55.0	84.6	0	1-1-1-1		05278	05112	349007	13.0	200157010707
2	6	6	---	5	1996101853	牡	5	458.0	4.0	56.0	84.9	1.1/2	3-3-2-2		a0052	05333	x00e3d	3.9	200157010707
3	1	1	---	1	1994108312	牝	7	448.0	-2.0	55.0	85.6	3	5-4-3-3		05224	05333	x001ad	1.3	200157010707
4	2	2	---	4	1994106563	牡	7	552.0	2.0	56.0	86.1	2.1/2	7-6-6-5		05273	a0062	x004ae	0.6	200157010707
5	3	3	---	7	1992105715	牝	9	410.0	0.0	55.0	86.6	2.1/2	2-2-4-4		05350	a0063	152006	0.0	200157010707
6	7	7	---	3	1994100169	牝	7	396.0	-2.0	54.0	86.7	クビ	4-5-5-6		05211	05333	x001a1	0.0	200157010707
7	4	4	---	5	1996102602	牝	5	422.0	-2.0	55.0	87.0	1.1/2	6-7-7-7		05276	a0061	x001b9	0.0	200157010707
1	6	6	---	1	1998100328	牡	3	432.0	2.0	55.0	79.8	0	4-2-2-1		05276	05278	x001a8	12.0	200157020201
2	7	7	---	4	1998105773	牝	3	402.0	-16.0	54.0	79.9	1/2	2-3-3-2		05330	05107	130008	3.6	200157020201
3	5	5	---	2	1997109444	牝	4	460.0	-6.0	55.0	80.8	4	1-1-1-3		a0177	05112	x00435	1.2	200157020201
