着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	5	5	---	1	1998103710	牡	3	541.0	4.0	55	94.7	0	6-6		05248	05483	160800	34.0	200139082401
2	8	10	---	3	1998106200	牡	3	410.0	3.0	55	94.8	3/4	5-5		05315	a01fb	x019ec	10.2	200139082401
3	7	7	---	5	1998102385	牝	3	479.0	2.0	54	95.1	1.1/2	2-2		a00f0	a0138	x00e2f	3.8	200139082401
4	7	8	---	2	1998500516	牡	3	447.0	1.0	55	96.1	5	4-4		00443	a014d	x00d53	3.4	200139082401
5	3	3	---	8	1998102651	牝	3	414.0	9.0	54	96.3	3/4	7-8		a00ed	a01cf	x00b86	3.1	200139082401
6	1	1	---	7	1998100639	牝	3	485.0	-5.0	54	96.4	3/4	9-7		05413	a0136	x00b87	0.0	200139082401
7	2	2	---	6	1998109357	牡	3	454.0	2.0	52	97.2	4	3-3		a01ae	05371	197008	0.0	200139082401
8	6	6	---	8	1998100412	牝	3	414.0	5.0	54	97.8	3	10-10		a00f1	05483	420008	0.0	200139082401
9	8	9	---	8	1998102983	牝	3	455.0	20.0	54	98.1	1.1/2	8-9		a0181	05483	x00d6d	0.0	200139082401
10	4	4	---	4	1998103452	牝	3	442.0	16.0	54	98.6	2.1/2	1-1		05342	a01cf	x00b86	0.0	200139082401
1	8	9	---	1	1998105987	牝	3	496.0	3.0	54	93.5	0	3-2		00443	05426	x00b05	34.0	200139082402
2	7	8	---	7	1998109483	牡	3	438.0	5.0	55	93.9	2	7-7		a00f1	a013c	x013a0	10.2	200139082402
3	7	7	---	2	1998500171	牡	3	440.0	2.0	55	94.0	1/2	2-2		a0188	a0138	x00c47	3.8	200139082402
4	5	5	---	7	1998101388	牝	3	450.0	5.0	54	94.5	2.1/2	6-6		05342	a01cf	x00b15	3.4	200139082402
5	6	6	---	5	1998105623	牝	3	404.0	6.0	54	94.7	1	4-4		05001	a0143	147008	3.1	200139082402
6	3	3	---	3	1998101130	牡	3	446.0	14.0	55	95.0	1.1/2	5-5		05315	05426	x00f2e	0.0	200139082402
7	4	4	---	9	1998109317	牡	3	462.0	1.0	55	95.9	4	9-8		a00f5	05319	x00b79	0.0	200139082402
8	8	10	---	4	1998107033	牝	3	462.0	7.0	54	96.0	1/2	8-8		05312	a0130	x01880	0.0	200139082402
9	1	1	---	9	1998109170	牡	3	429.0	-1.0	55	96.2	3/4	10-10		a00ec	a0133	x00b2b	0.0	200139082402
10	2	2	---	5	1998200037	牡	3	454.0	4.0	55	97.4	6	1-1		05048	05426	x02419	0.0	200139082402
1	8	10	---	1	1999104344	牡	2	460.0	0.0	54	47.1	0	1		05215	05336	654007	36.0	200139082701
2	4	4	---	3	1999109258	牝	2	460.0	18.0	54	48.1	5	2		05248	05338	x008c3	10.8	200139082701
3	7	7	---	7	1999102978	牝	2	415.0	6.0	54	49.2	5	3		05012	05338	x00b2c	4.0	200139082701
4	3	3	---	6	1999105886	牝	2	446.0	2.0	54	49.9	3	4		00443	a0143	147008	3.6	200139082701
5	5	5	---	5	1999104721	牝	2	439.0	-6.0	54	50.5	3	6		05001	05175	x00b7d	3.3	200139082701
6	7	8	---	2	1999106663	牡	2	470.0	-6.0	54	50.8	1.1/2	7		05312	a0136	x0062b	0.0	200139082701
7	8	9	---	9	1999103502	牡	2	412.0	9.0	54	51.0	1	5		05298	05338	x01282	0.0	200139082701
8	2	2	---	4	1999103338	牡	2	472.0	0.0	54	51.2	1	7		a0188	a0138	x00e2f	0.0	200139082701
9	6	6	---	9	1999105885	牝	2	434.0	7.0	54	51.3	1/2	9		05315	05426	x00e20	0.0	200139082701
10	1	1	---	7	1999104482	牝	2	440.0	-4.0	54	52.1	4	10		a00f5	05426	x00b05	0.0	200139082701
1	6	6	---	3	1996106439	牡	5	470.0	-1.0	55	92.8	0	7-6		a0188	a0138	x00c67	29.0	200139082702
2	8	10	---	10	1995103776	牝	6	417.0	2.0	54	92.9	クビ	3-2		a00ee	a0140	x01f91	8.7	200139082702
3	4	4	---	5	1995104523	牝	6	406.0	6.0	54	93.6	3	5-4		05342	a013e	x013a0	3.2	200139082702
4	8	9	---	8	1996105064	牝	5	416.0	-1.0	54	93.7	クビ	3-2		a00ef	05421	x00d5f	2.9	200139082702
5	7	7	---	1	1996501779	牝	5	425.0	2.0	54	94.1	2	2-4		05298	a0142	x00e19	2.7	200139082702
6	1	1	---	9	1996105734	牡	5	456.0	-6.0	55	94.1	ハナ	10-9		05012	05012	109002	0.0	200139082702
7	5	5	---	6	1997107162	牝	4	450.0	2.0	54	94.3	3/4	1-1		a00ea	a013b	x011ab	0.0	200139082702
8	7	8	---	2	1995105183	牝	6	426.0	-2.0	54	94.3	クビ	6-7		05315	a0139	x00b05	0.0	200139082702
9	2	2	---	4	1994501345	牡	7	487.0	-3.0	55	94.6	1.1/2	8-8		a00ed	a01ed	x013a0	0.0	200139082702
10	3	3	---	7	1997107299	牝	4	513.0	1.0	54	97.0	大	9-10		a00f1	a013b	x011ab	0.0	200139082702
1	7	7	---	3	1998104991	牝	3	380.0	1.0	54	90.7	0	10-7		a00f6	05255	x00b03	46.0	200139082703
2	5	5	---	4	1998106127	牝	3	433.0	4.0	54	90.7	クビ	7-3		05315	05412	x00b15	13.8	200139082703
3	6	6	---	1	1998107545	牡	3	423.0	0.0	55	91.0	1.1/2	5-5		05312	05336	826009	5.1	200139082703
4	2	2	---	8	1998100316	牝	3	450.0	-5.0	54	91.3	1.1/2	9-9		05019	05018	x002ac	4.6	200139082703
5	8	10	---	5	1998102169	牝	3	477.0	2.0	54	91.9	3	3-1		05001	a01f0	288002	4.2	200139082703
6	3	3	---	7	1998105805	牡	3	454.0	3.0	55	92.8	4	4-6		05063	05065	x02165	0.0	200139082703
7	8	9	---	8	1998107502	牝	3	413.0	3.0	54	94.1	6	2-2		a00f2	05336	826009	0.0	200139082703
8	4	4	---	1	1998100849	牡	3	488.0	-2.0	55	95.5	7	8-8		05215	05336	321007	0.0	200139082703
9	1	1	---	6	1998105601	牝	3	413.0	1.0	54	95.7	1	6-10		05298	00889	913007	0.0	200139082703
10	7	8	---	8	1998106926	セ	3	433.0	3.0	55	96.6	4	1-4		05313	05610	x03110	0.0	200139082703
1	7	8	---	4	1997110032	牡	4	478.0	3.0	55	86.0	0	8-5		05215	a01f9	068009	30.0	200139082704
2	6	6	---	3	1996106202	牡	5	457.0	3.0	55	86.0	アタマ	9-8		a00f1	a013c	x0222d	9.0	200139082704
3	4	4	---	2	1997106867	牡	4	448.0	-14.0	55	86.1	1/2	1-1		05001	05175	944008	3.3	200139082704
4	5	5	---	8	1997107298	牝	4	398.0	15.0	54	86.6	2.1/2	3-3		05342	a01cf	x00b15	3.0	200139082704
5	7	7	---	10	1996106472	牝	5	410.0	-3.0	54	86.7	1/2	6-7		05127	a01ca	057008	2.7	200139082704
6	2	2	---	7	1996104738	牝	5	381.0	-3.0	54	87.0	1.1/2	5-6		a0188	a0143	x008bc	0.0	200139082704
7	8	10	---	1	1997104896	牡	4	483.0	1.0	55	87.1	3/4	3-3		05358	a0139	664008	0.0	200139082704
8	3	3	---	5	1997107350	牝	4	402.0	0.0	54	87.4	1.1/2	2-2		05248	00889	x0277a	0.0	200139082704
9	8	9	---	5	1995103707	牡	6	448.0	-3.0	55	87.6	1	10-10		a00f5	a0136	x00b87	0.0	200139082704
10	1	1	---	9	1996107772	牡	5	511.0	-4.0	55	91.5	大	7-9		a00ec	a0136	x00b87	0.0	200139082704
1	2	2	---	2	1997103174	牝	4	443.0	0.0	54	92.1	0	5-3		a0181	a0145	x0177a	31.0	200139082705
2	4	4	---	8	1997106834	牝	4	400.0	0.0	54	92.2	3/4	1-1		05315	05412	147008	9.3	200139082705
3	6	6	---	1	1997103873	牡	4	461.0	6.0	55	92.3	クビ	2-2		05019	a0145	x0029d	3.5	200139082705
4	7	7	---	5	1997106024	牝	4	449.0	4.0	54	92.6	1.1/2	7-6		05064	05501	288002	3.1	200139082705
5	8	10	---	5	1996101712	牝	5	508.0	-9.0	54	92.8	1	5-5		a00f5	05375	x01193	2.8	200139082705
6	3	3	---	3	1997109396	牝	4	426.0	-2.0	54	93.2	2	9-8		05298	05371	197008	0.0	200139082705
