着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	8	9	---	1	1997501731	牡	4	461.0	-3.0	56	89.4	0	2-2-1-1		05099	a00fb	x00110	34.0	200155010701
2	6	6	---	2	1997500151	牡	4	522.0	19.0	56	89.8	2	3-3-3-2		05229	a00f1	x007b0	13.6	200155010701
3	7	7	---	6	1997502065	牝	4	400.0	1.0	55	91.0	6	6-7-6-4		05329	a0128	x00151	6.8	200155010701
4	3	3	---	4	1997502084	牝	4	413.0	1.0	55	91.1	1/2	9-9-9-6		a00b5	a00fd	x00110	3.4	200155010701
5	8	8	---	3	1997501077	牝	4	392.0	2.0	54	91.8	4	1-1-2-3		a015b	a00fa	x00ad5	1.7	200155010701
6	5	5	---	5	1997500194	牝	4	421.0	6.0	55	92.9	6	7-8-7-8		00420	a01eb	088002	0.0	200155010701
7	4	4	---	8	1997500892	牡	4	443.0	9.0	56	92.9	クビ	5-5-5-5		a00b9	a00fe	x007bd	0.0	200155010701
8	1	1	---	9	1997500331	牡	4	480.0	4.0	56	94.3	7	8-6-8-9		05210	a01eb	088002	0.0	200155010701
9	2	2	---	7	1997501522	牝	4	411.0	2.0	55	94.4	1/2	4-4-4-7		05147	a00ef	x00ac0	0.0	200155010701
1	8	9	---	5	1998101227	牡	3	493.0	-1.0	56	90.2	0	2-2-2-1		a00b4	a00f2	260007	52.0	200155010702
2	5	5	---	2	1998106346	牡	3	459.0	-1.0	56	90.6	2	7-5-3-2		05329	a00f4	250007	20.8	200155010702
3	7	7	---	3	1998102371	牝	3	406.0	-6.0	55	90.9	1.1/2	8-7-4-4		a00b6	a01d6	110007	10.4	200155010702
4	3	3	---	7	1998100784	牝	3	414.0	-6.0	55	91.3	2	5-8-8-6		05255	05098	x0049e	5.2	200155010702
5	4	4	---	1	1998101502	牝	3	416.0	7.0	55	91.6	1.1/2	4-4-6-7		05068	05109	104008	2.6	200155010702
6	8	8	---	6	1998100016	牡	3	442.0	-6.0	56	91.9	1.1/2	3-3-5-5		05167	a00f4	x00174	0.0	200155010702
7	1	1	---	9	1998105333	牝	3	461.0	-2.0	55	93.0	6	9-9-9-8		05099	05420	x0050b	0.0	200155010702
8	6	6	---	7	1998109116	牡	3	470.0	21.0	56	93.1	1/2	1-1-1-3		05291	05359	563009	0.0	200155010702
9	2	2	---	4	1998103300	牝	3	471.0	-4.0	54	93.2	クビ	6-6-7-9		05289	05106	686006	0.0	200155010702
1	3	3	---	1	1997500161	牝	4	437.0	-8.0	55	88.0	0	1-1-1-1		05229	a00f2	x00ac0	34.0	200155012801
2	2	2	---	4	1997500915	牝	4	422.0	4.0	55	88.1	1/2	3-3-4-3		a00b3	a00fb	x00110	13.6	200155012801
3	8	8	---	2	1997502084	牝	4	408.0	-5.0	55	88.1	クビ	8-8-7-7		a00b5	a00fd	x00110	6.8	200155012801
4	6	6	---	9	1997500331	牡	4	482.0	2.0	56	88.6	2.1/2	6-4-2-2		00420	a01eb	088002	3.4	200155012801
5	7	7	---	8	1997500272	牝	4	394.0	-6.0	55	88.6	ハナ	5-6-5-6		05255	05098	x0049e	1.7	200155012801
6	4	4	---	3	1997502065	牝	4	397.0	-3.0	55	88.9	1.1/2	7-7-8-8		05329	a0128	x00151	0.0	200155012801
