waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2013101103	ブラックスナイパー			a0483	若杉朝飛	05025	谷口常信	510	4
2	2	2011104831	メイショウウタゲ			05389	岩橋勇二	05630	田中淳司	508	0
3	3	2015103392	モルフェオルフェ			05512	阪野学	a02e6	黒川智貴	458	-10
4	4	2014106307	ソルサリエンテ			05089	宮崎光行	05453	松本隆宏	516	0
5	5	2014101948	ダノンチャンス			05411	桑村真明	05311	角川秀樹	520	-6
6	6	2011101629	カツゲキライデン			05592	小野楓馬	05233	廣森久雄	478	-2
6	7	2015103534	フラベリフォーム			05091	五十嵐冬	05706	川島洋人	494	10
7	8	2013101839	ドウカンヤマ			05492	阿部龍	05615	佐久間雅	522	4
7	9	2012101232						05055	堂山芳則	56	
8	10	2012110070	エイシンバランサー			05088	馬渕繁治	05364	柳澤好美	482	2
8	11	2013103940	フジノパンサー			05534	石川倭	05509	米川昇	508	-2
