rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	7		サンライズハイアー	牡4	56.0		鴨宮祥行	1:30.5		3-3-3-1	38.7	1.9	1	478	1		柏原誠路		松岡隆雄	100.0
2	8	9		フセノラン	牝5	54.0		下原理	1:31.3	5.0	5-5-4-4	39.3	5.8	4	471	4		盛本信春		池田守	28.0
3	5	5		クールフォール	牝5	54.0		永井孝典	1:31.6	2.0	1-1-1-2	40.0	4.7	3	495	3		田村彰啓		田畑利彦	14.0
4	8	10		アフターミー	牡7	57.0		田野豊三	1:31.8	1.0	8-8-9-7	39.1	4.2	2	452	2		土屋洋之		（有）下河辺牧場	10.0
5	6	6		マイネルネッツ	牡8	56.0		松木大地	1:31.9	1/2	2-2-2-3	40.2	26.9	6	490	-3		南弘樹		小橋亮太	8.0
6	7	8		チェリーベアハート	牡9	56.0		川原正一	1:31.9	アタマ	6-7-7-6	39.2	85.5	8	536	5		住吉朝男		増本光夫	
7	2	2		オースミヌーベル	牡4	56.0		杉浦健太	1:32.1	1.0	7-6-5-5	39.6	42.4	7	468	-3		新井隆太		（株）オースミ	
8	1	1		キタノカミカゼ	牡7	55.0		石堂響	1:32.5	2.1/2	9-8-8-9	39.8	26.9	5	466	-4		大塚信次		大黒富美子	
9	3	3		アオスタ	セ6	56.0		松本幸祐	1:33.2	4.0	4-4-6-7	40.9	114.4	9	486	-10		三宅直之		（株）ファーストビ	
10	4	4		メジャーアスリート	牡11	56.0		高畑皓一	1:35.0	大	10-10-10-10	41.9	228.9	10	506	-2		山口浩幸		冨田藤男	
