waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2014105353	サレンティーナ			05445	山本聡哉	05169	佐藤浩一	472	-5
2	2	2017100213	ヒボン			05560	小林凌	a03ff	永田幸宏	489	-1
3	3	2017102306	スターオブフォース			a0429	七夕裕次	05683	菅原勲	458	-2
4	4	2017109001	ミラコロアシオン			05490	山本政聡	a02eb	飯田弘道	476	0
5	5	2015102691	トリプルキセキ			05571	菅原辰徳	05720	伊藤和忍	455	-4
6	6	2016109080	コンチディナー			a03fd	関本玲花	05417	佐藤雅彦	462	-7
6	7	2014100524	ナンヨーマーズ			05577	岩本怜	05555	三野宮通	466	-2
7	8	2017105995	スカイヴァルキリー			05119	阿部英俊	05157	及川良春	465	-3
7	9	2015104700	ライレローズ			05542	高松亮	05720	伊藤和忍	462	-3
8	10	2012101282	ゲンキチハヤブサ			a01d1	木村暁	05709	千葉博次	478	0
8	11	2017106122	ムーンライトリバー			05552	鈴木祐	a024c	櫻田康二	422	-2
