rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	8		サチノマリアージュ	牝7	54.0		岡村卓弥	1:26.6		1-1-1-1	41.2	3.8	2	539	11		雑賀正光		佐藤勝士	30.0
2	8	10		プリサイスホウプ	牝3	54.0		郷間勇太	1:27.6	5.0	4-4-4-3	41.7	14.2	5	402	1		田中譲二		三田正眞	10.5
3	3	3		ヤマニンメイアルア	牡4	56.0		上田将司	1:27.7	クビ	8-7-7-6	41.6	2.2	1	524	-1		目迫大輔		土井久美子	6.0
4	8	11		レッドゼノビア	牝4	51.0		妹尾将充	1:27.8	1/2	3-3-3-4	42.1	7.6	4	470	-3		宮川浩一		西森鶴	4.5
5	2	2		ブラックコニャック	牡4	55.0		塚本雄大	1:27.8	クビ	5-6-8-7	41.4	78.9	7	450	-4		田中伸一		組）カヤドーレーシン	3.0
6	6	7		エメラルローズ	牝4	54.0		山頭信義	1:28.5	3.0	11-11-10-9	40.8	139.9	9	427	-1		田中守		高橋勉	
7	4	4		サーロンドン	セ5	55.0		木村直輝	1:28.5	クビ	7-8-6-8	42.3	23.8	6	476	6		松木啓助		岡林英雄	
8	5	5		フラッシュグリーム	牡5	53.0		多田羅誠	1:28.8	1.1/2	9-9-9-10	41.3	110.9	8	468	-2		平和人		酒井孝敏	
9	1	1		ダイワアクシス	牡10	56.0		大澤誠志	1:28.9	1/2	6-5-5-5	42.9	142.5	10	465	2		細川忠義		西村專次	
10	7	9		シンデレラボーイ	牡9	56.0		佐原秀泰	1:28.9	アタマ	2-2-2-2	43.4	3.8	3	519	4		宮川浩一		石川秀守	
11	6	6		ウスゲショウ	牝9	54.0		石本純也	1:30.6	8.0	10-10-11-11	42.6	169.1	11	474	-11		田中伸一		内田玄祥	
