rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	11		ネオブレイブ	牡3	55.0		吉田豊	1:38.9		9-9	36.2	9.6	7	502	8		小西一男		西田俊二	750.0
2	4	5		グレートバニヤン	牡3	52.0		岩田望来	1:39.0	1/2	1-1	37.2	6.0	3	536	4		牧田和弥		キャロットファーム	300.0
3	6	9		メンディ	牡3	55.0		北村宏司	1:39.3	1.3/4	2-2	37.5	9.3	6	494	10		杉浦宏昭		リトルブルーファーム	190.0
4	5	7		ペイシャムートン	牡3	55.0		シュタル	1:39.4	1/2	5-4	37.2	6.7	5	510	-6		小笠倫弘		北所直人	110.0
5	3	3		ユイノチョッパー	牡4	56.0		野中悠太	1:39.6	1.1/2	7-4	37.3	6.0	4	502	0		竹内正洋		由井健太郎	75.0
6	8	13		ミッキーチャイルド	牡4	56.0		武藤雅	1:39.6	ハナ	10-9	36.8	28.0	8	478	2		久保田貴		野田みづき	
7	7	10		シゲルヒスイ	牡3	55.0		戸崎圭太	1:39.9	2.0	3-3	37.9	4.8	2	478	0		伊藤圭三		森中蕃	
8	6	8		スフィーダグリーン	牡5	57.0		田中勝春	1:40.0	クビ	3-4	37.8	189.2	13	564	8		的場均		寳寄山拓樹	
9	1	1		ヒロノブシドウ	牡4	57.0		江田照男	1:40.0	クビ	6-7	37.5	72.8	11	500	9		浅野洋一		小野博郷	
10	2	2		ニシノトランザム	牡4	57.0		服部茂史	1:40.3	1.3/4	10-12	37.4	30.3	9	486	8		森秀行		西山茂行	
11	8	12		エスカレードフジ	牡3	53.0		木幡育也	1:40.9	3.1/2	7-9	38.1	154.4	12	520	-2		林徹		ライオンレースホース	
12	5	6		オーシャンビュー	牡6	57.0		松岡正海	1:40.9	ハナ	13-13	37.6	37.0	10	452	-2		伊藤伸一		冨沢敦子	
13	4	4		オフウィドゥス	牡3	54.0		内田博幸	1:41.5	3.1/2	10-7	39.1	4.2	1	526	0		木村哲也		吉田和美	
