waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	horse	シンデレラナイト			a022c	西謙一	a007a	鈴木邦哉	904	-3
2	2	horse	フウジンライデン			a0110	鈴木恵介	a0075	林豊	1017	1
3	3	horse	タイショーセンプー			a028d	赤塚健仁	a01df	森芳浩	1029	-19
4	4	horse	フジダイショウリ			a0254	菊池一樹	a0217	村上慎一	1014	-4
5	5	horse	マルモタイショウ			a0066	松田道明	a01df	森芳浩	954	-8
6	6	horse	ルージュフルール			a028c	島津新	a022f	岩本利春	1050	6
7	7	1997500197	ヨシノヒーロー			a022b	船山蔵人	a008c	小林勝二	976	-4
7	8	2000103983	ヒカルナデシコ			a010f	中山直樹	a023a	谷あゆみ	1032	13
8	9	horse	ブラックラブ			a0251	長澤幸太	a0381	大河原和	1031	-4
8	10	horse	ツカサマーチ			a005c	藤野俊一	a03c5	山本正彦	1030	4
