waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2013109104	キーストンマッハ			05559	藤田凌	a01ab	辻野豊	450	-1
2	2	2017102711	ユーシオ			05590	藤本現暉	05204	村上頼章	452	8
3	3	2017100571	シングンバンビーナ			05549	張田昂	00979	三坂盛雄	406	-3
4	4	2016102784	ドリームウィング			05539	早田功駿	05655	蛯名雄太	447	-1
5	5	2016100336	バニラオーキッド			a0485	菅原涼太	05407	赤嶺本浩	515	5
5	6	2016105854	コンソラトゥール			05443	本田正重	05728	藤田輝信	527	13
6	7	2015104151	リヴァリーシップ			05553	保園翔也	05750	佐宗応和	471	0
6	8	2013104131	セクシーセディー			a021f	石川駿介	05729	高橋清顕	490	-5
7	9	2014100526	ストームフレイバー			05583	吉井章	05566	月岡健二	476	4
7	10	2017104597	シップレックビーチ			05524	笹川翼	05673	森下淳平	455	-4
8	11	2016103473	マグレ			a0260	中村尚平	a02b3	庄子昭彦	445	-3
8	12	2015100680	アルティスタエース			05420	真島大輔	05204	村上頼章	459	-3
