rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	9		レディーガーネット	牝3	54.0		松戸政也	1:32.0		3-3-3-3	38.9	3.3	2	425	1		井樋一也		梶原大輔	35.0
2	1	1		クラウドクラスター	牡3	56.0		青柳正義	1:32.2	1.0	6-4-3-3	39.1	1.5	1	494	4		佐藤茂		大山良彦	11.2
3	5	5		カルトナージュ	牝3	54.0		甲賀弘隆	1:32.4	1.0	2-2-1-1	39.5	8.8	4	426	1		黒木豊		早川隆雄	5.6
4	3	3		マハロマヤ	牝3	54.0		葛山晃平	1:33.2	4.0	4-5-6-5	39.5	84.5	8	440	-1		菅原欣也		（同）ＪＰＮ技研	4.2
5	2	2		ヤマカツメリッサ	牝3	54.0		中島龍也	1:33.2	ハナ	1-1-1-2	40.4	8.8	3	437	0		高橋優子		山田和夫	3.5
6	7	7		カゼノカケハシ	牝3	54.0		服部大地	1:33.5	1.1/2	8-6-5-6	39.9	32.0	5	415	1		川添明弘		大黒富美子	
7	4	4		サテンスキー	牝3	53.0		兼子千央	1:35.1	8.0	8-8-9-8	40.5	82.8	7	446	-4		菅原欣也		（同）ＪＰＮ技研	
8	6	6		ペガール	牝3	54.0		藤田弘治	1:35.3	3/4	5-6-8-8	41.1	39.3	6	445	-5		黒木豊		寺岡一彦	
9	7	8		アガタテマリ	牝3	54.0		栗原大河	1:35.4	3/4	6-8-7-7	41.2	136.2	9	444	-2		菅原欣也		石山紘	
10	8	10		デルマリリス	牝3	54.0		柴田勇真	1:35.9	2.1/2	10-10-10-10	40.5	256.4	10	504	-1		金田一昌		浅沼廣幸	
