日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2021/11/23	晴	9	12	8	11	239.0	12	11	54.0	重	1:32.7	4.0	6-8-10-9	37.0-38.7	40.9	浦和	202142112309	埼玉県畜産会長賞特別	movie.html?race_id=202142112309	05553	保園翔也	ダ	1400	443	8	0.0
2021/10/20	晴	10	9	8	9	63.1	8	7	54.0	稍	1:31.7	2.5	2-2-5-6	36.9-39.0	41.2	浦和	202142102010	秋日和特別	movie.html?race_id=202142102010	05553	保園翔也	ダ	1400	435	3	0.0
2021/10/13	雨	12	13	7	12	207.6	13	9	54.0	稍	1:37.2	1.5	2-2-2-2	29.9-40.2	41.5	川崎	202145101312	紅葉葵賞	movie.html?race_id=202145101312	05397	吉留孝司	ダ	1500	432	-8	0.0
2021/09/24	晴	10	11	6	6	44.0	8	6	54.0	良	1:37.5	1.6	1-1-4-4	30.8-38.6	40.2	浦和	202142092410	秋晴特別	movie.html?race_id=202142092410	05397	吉留孝司	ダ	1500	440	-7	0.0
2021/08/25	曇	12	12	3	3	38.4	7	10	54.0	稍	1:39.6	3.0	1-1-3-6	31.2-39.2	42.2	浦和	202142082512	アザミ特別	movie.html?race_id=202142082512	05397	吉留孝司	ダ	1500	447	3	0.0
2021/08/10	晴	8	12	3	3	194.5	11	11	54.0	稍	1:40.3	5.2	6-8-11-10	30.9-39.7	43.2	船橋	202143081008	馬い!?江戸前船橋飯	movie.html?race_id=202143081008	05397	吉留孝司	ダ	1500	444	3	0.0
2021/07/27	晴	10	10	8	10	51.6	9	2	54.0	不	1:30.3	0.3	1-1-1-1	36.6-40.2	40.5	浦和	202142072710	相月特別	movie.html?race_id=202142072710	05397	吉留孝司	ダ	1400	441	-3	56.0
2021/07/09	曇	6	12	8	12	112.0	11	12	54.0	不	1:35.0	4.0	3-3-4-12	37.8-40.8	44.5	川崎	202145070906	C1一　二三	movie.html?race_id=202145070906	05397	吉留孝司	ダ	1400	444	6	0.0
2021/07/01	曇	10	11	8	10	56.7	7	5	54.0	不	1:29.3	1.7	2-2-2-2	36.9-38.2	39.8	浦和	202142070110	七夕月特別	movie.html?race_id=202142070110	05397	吉留孝司	ダ	1400	438	-7	16.0
2021/06/24	晴	8	10	1	1	30.1	7	10	54.0	稍	1:40.3	3.0	1-1-1-3	31.3-40.1	43.1	船橋	202143062408	馬い!?八丈島レモン	movie.html?race_id=202143062408	05397	吉留孝司	ダ	1500	445	0	0.0
2021/05/31	晴	12	12	6	8	101.7	11	9	54.0	稍	1:38.8	2.3	7-8-10-8	32.0-37.8	38.9	浦和	202142053112	ふたご座特別	movie.html?race_id=202142053112	05595	福原杏	ダ	1500	445	-2	0.0
2021/05/27	雨	7	12	6	8	157.1	11	10	50.0	不	1:31.7	2.0	8-8-11-10	38.0-39.7	40.8	川崎	202145052707	C1一　二三	movie.html?race_id=202145052707	05613	神尾香澄	ダ	1400	447	0	0.0
2021/05/11	晴	9	11	7	8	40.1	7	9	50.0	良	0:49.2	2.2	8-8	34.7-35.0	36.3	浦和	202142051109	バラのまち中央区賞	movie.html?race_id=202142051109	05613	神尾香澄	ダ	800	447	7	0.0
2021/01/07	晴	10	12	8	12	10.1	3	5	54.0	良	1:30.7	1.4	9-9-4-4	38.1-38.1	39.2	浦和	202142010710	水仙特別	movie.html?race_id=202142010710	05299	吉原寛人	ダ	1400	440	7	16.0
2020/12/23	晴	11	12	8	11	119.1	12	7	54.0	良	1:37.7	0.6	9-10-9-9	32.2-39.2	38.3	浦和	202042122311	晩冬特別	movie.html?race_id=202042122311	05549	張田昂	ダ	1500	433	-2	0.0
2020/12/04	晴	9	12	4	4	147.2	9	12	53.0	稍	1:37.2	1.8	5-5-4-7	30.9-39.1	40.3	船橋	202043120409	ラピスラズリ特別	movie.html?race_id=202043120409	05549	張田昂	ダ	1500	435	3	0.0
2020/11/25	曇	11	12	3	3	29.5	7	10	54.0	稍	1:36.8	1.8	7-7-8-9	30.8-37.7	38.7	浦和	202042112511	埼玉県畜産会長賞特別	movie.html?race_id=202042112511	05549	張田昂	ダ	1500	432	2	0.0
2020/11/06	曇	8	14	3	3	78.2	10	5	54.0	良	1:42.3	1.1	4-4-5-4	37.6-39.2	39.7	大井	202044110608	ザクザクポイント貯ま	movie.html?race_id=202044110608	05549	張田昂	ダ	1600	430	-9	30.0
2020/10/21	晴	12	12	7	9	21.2	7	4	50.0	稍	1:37.4	1.6	5-7-6-4	31.4-37.7	38.3	浦和	202042102112	陽月特別	movie.html?race_id=202042102112	a03fd	関本玲花	ダ	1500	439	1	37.5
2020/10/11	曇	6	11	8	12	53.9	9	5	54.0	重	1:45.6	1.9	7-7-8-8	37.1-40.5	41.1	川崎	202045101106	秋涼特別	movie.html?race_id=202045101106	05549	張田昂	ダ	1600	438	8	24.0
2020/09/25	雨	11	8	3	3			除	53.0	不				36.5-38.5		浦和	202042092511	三峰山特別	movie.html?race_id=202042092511	05595	福原杏	ダ	1400	計不		0.0
2020/08/31	晴	10	14	5	8	54.0	10	8	54.0	良	1:37.4	1.4	4-5-10-11	28.8-40.7	41.1	川崎	202045083110	凌霄花特別	movie.html?race_id=202045083110	a017d	橋本直哉	ダ	1500	430	-3	0.0
2020/08/24	晴	10	0	6	8				54.0	稍						川崎	202045082410	凌霄花特別	movie.html?race_id=202045082410	05549	張田昂	ダ	1500	計不		0.0
2020/08/12	雨	12	0	5	6				54.0	不						浦和	202042081212	夕涼み特別	movie.html?race_id=202042081212	05549	張田昂	ダ	1500	計不		0.0
