rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	9		ラハイナヌーン	牝4	54.0		山本聡哉	0:59.3		3-4	35.5	6.5	4	450	-9		櫻田康二		（株）ノルマンディ	65.0
2	3	3		プラネットナイン	牝6	54.0		山本政聡	0:59.5	3/4	4-3	35.4	7.5	5	498	-2		佐藤雅彦		佐藤弘樹	14.3
2	5	5		スキーマー	牡6	56.0		岩本怜	0:59.5	同着	1-1	36.1	13.9	7	474	3		橘友和		（株）ＴＥＳＯＲＯ	14.3
4	8	10		シンボリタピット	牡8	56.0		阿部英俊	0:59.5	クビ	5-5	35.2	8.6	6	489	-1		佐々木由		谷謙介	6.5
5	7	7		スティルプリンス	牡7	56.0		坂口裕一	0:59.9	2.1/2	2-2	36.5	5.2	3	493	2		村上昌幸		大黒富美子	3.9
6	2	2		マイネルユニブラン	牡6	56.0		菅原辰徳	0:59.9	クビ	8-6	35.6	5.0	2	526	8		新田守		高橋敏英	
7	4	4		ヒシコスマー	セ5	56.0		高松亮	1:00.2	1.3/4	6-7	35.9	3.6	1	497	-4		櫻田康二		乙訓史樹	
8	1	1		スガノブリランテ	牡5	55.0		塚本涼人	1:00.2	クビ	9-8	35.6	52.6	10	448	-5		千葉幸喜		岩城光一	
9	7	8		サンエイイーグル	牝5	54.0		高橋悠里	1:00.3	1/2	10-10	35.6	26.9	9	454	6		鈴木七郎		鈴木雅俊	
10	6	6		キッズジョリー	牡5	52.0		関本玲花	1:00.4	3/4	7-9	36.1	18.3	8	490	0		佐藤雅彦		乙訓史樹	
