着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	1	1	1.4	1.0	2004109030	牝	3	494.0	-2.0	54.0	59.5	0	1-1	36.2	1049	380	934008	500.0	200703010101
2	5	5	10.0	3.0	2004101586	牝	3	446.0	-4.0	51.0	60.3	5	3-3	36.6	1114	411	301006	200.0	200703010101
3	7	10	4.4	2.0	2004103959	牝	3	484.0	-2.0	54.0	60.5	1.1/4	3-3	36.7	1095	390	209800	130.0	200703010101
4	7	9	44.1	6.0	2004104360	牝	3	440.0	-4.0	54.0	60.7	1	2-2	37.3	1077	1023	428008	75.0	200703010101
5	6	7	34.4	5.0	2004109288	牝	3	426.0	0.0	54.0	61.2	3	7-6	37.0	1037	419	19004	50.0	200703010101
6	3	3	15.0	4.0	2004106975	牝	3	458.0	0.0	51.0	61.3	1/2	11-11	36.7	1102	345	506800	0.0	200703010101
7	6	8	114.6	10.0	2004105498	牝	3	436.0	-10.0	54.0	61.4	1/2	3-3	37.7	1075	405	516002	0.0	200703010101
8	4	4	45.1	7.0	2004105194	牝	3	462.0	-4.0	51.0	62.2	5	8-8	37.8	1104	408	869009	0.0	200703010101
9	5	6	435.8	12.0	2004106121	牝	3	402.0	-8.0	54.0	62.6	2.1/2	8-8	38.2	1051	1036	274002	0.0	200703010101
10	2	2	104.2	9.0	2004109194	牝	3	420.0	-12.0	51.0	62.8	1.1/4	6-6	38.7	1108	374	713005	0.0	200703010101
11	8	11	56.8	8.0	2004102763	牝	3	456.0	4.0	54.0	63.1	1.3/4	11-12	38.4	672	208	415800	0.0	200703010101
12	8	12	283.5	11.0	2004104168	牝	3	424.0	4.0	54.0	63.4	1.3/4	8-8	39.0	1004	355	767007	0.0	200703010101
1	5	6	2.5	1.0	2004101756	牡	3	502.0	-10.0	56.0	60.4	0	2-3	37.0	679	428	408006	500.0	200703010102
2	5	5	2.6	2.0	2004107147	牡	3	490.0	-2.0	53.0	60.5	1/2	1-1	37.1	1116	1018	966007	200.0	200703010102
3	6	7	9.0	4.0	2004101443	牡	3	436.0	-6.0	53.0	61.2	4	2-4	37.8	1104	347	908009	130.0	200703010102
4	8	11	13.7	5.0	2004105872	牝	3	450.0	-6.0	54.0	61.4	1.1/4	7-7	37.1	621	219	277008	75.0	200703010102
5	3	3	76.5	9.0	2004100409	牝	3	438.0	-8.0	54.0	61.4	クビ	5-5	37.4	629	424	580007	50.0	200703010102
6	7	9	122.9	10.0	2004104739	牝	3	436.0	-18.0	54.0	61.9	3	5-6	37.8	1029	414	78800	0.0	200703010102
7	6	8	32.8	7.0	2004100245	牡	3	504.0	0.0	56.0	62.0	1/2	8-8	37.3	1054	377	321800	0.0	200703010102
8	4	4	146.9	11.0	2004101274	牡	3	498.0	0.0	56.0	62.2	1.1/2	10-10	37.1	1031	380	13700	0.0	200703010102
9	7	10	6.2	3.0	2004103547	牝	3	424.0	-8.0	53.0	62.3	3/4	2-2	38.9	1100	391	13700	0.0	200703010102
10	1	1	20.5	6.0	2004106227	牡	3	456.0	-4.0	56.0	62.4	クビ	10-10	37.2	635	393	547800	0.0	200703010102
11	8	12	194.9	12.0	2004103850	牝	3	406.0	-12.0	51.0	62.4	ハナ	8-8	37.8	1098	1077	844009	0.0	200703010102
12	2	2	65.2	8.0	2004106609	牡	3	502.0	0.0	56.0	63.2	5	10-12	38.1	1077	1045	209800	0.0	200703010102
1	4	7	2.1	1.0	2004101037	牡	3	458.0	-8.0	56.0	109.0	0	1-1-1-1	36.3	635	364	506800	500.0	200703010103
2	1	2	3.7	2.0	2004105570	牡	3	440.0	-4.0	56.0	109.2	1.1/4	3-3-4-2	36.2	1095	1017	270006	200.0	200703010103
3	5	9	15.4	4.0	2004100779	牡	3	462.0	-6.0	56.0	109.2	アタマ	3-3-3-2	36.3	1092	1070	716800	130.0	200703010103
4	3	6	21.3	5.0	2004103384	牡	3	446.0	-4.0	56.0	109.4	1.1/2	13-13-12-10	35.9	836	349	799002	75.0	200703010103
5	6	12	3.8	3.0	2004106840	牡	3	502.0	-8.0	53.0	109.6	1.1/4	10-10-5-5	36.5	1114	411	547800	50.0	200703010103
