rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	5	5		ゼットラック	牡5	56.0		田中直人	1:30.9		2-2-2-2	39.7	7.1	4	498	2		山田徹		成富直行	28.0
2	6	7		ビューティフルキイ	牝5	54.0		兒島真二	1:31.2	1.1/2	5-4-4-3	39.5	21.7	7	441	3		土井道隆		深川一清	8.4
3	1	1		ティアップジャンコ	牝5	51.0		仲原大生	1:31.3	1/2	10-8-7-4	38.7	128.0	10	479	6		手島勝利		樋口雅彦	2.8
4	4	4		カシノリクノオウ	牡7	56.0		長田進仁	1:31.3	アタマ	1-1-1-1	40.1	25.2	8	518	3		古賀光範		柏木務	1.7
5	8	10		サンライズアイドル	牡4	56.0		竹吉徹	1:31.4	3/4	6-7-8-7	38.9	42.2	9	488	6		川田孝好		松岡隆雄	1.1
6	2	2		サニーリスペクト	牡6	56.0		岩橋勇二	1:31.6	3/4	7-6-6-5	39.6	7.0	3	482	6		平山宏秀		小橋亮太	
7	6	6		スパーダドーロ	セ4	56.0		村松翔太	1:31.6	アタマ	3-3-3-6	40.2	2.2	1	428	6		渡辺博文		北原大史	
8	7	8		カヤク	牡5	56.0		石川慎将	1:32.0	2.0	8-10-9-9	38.7	9.1	5	484	2		石川浩文		（同）ＪＰＮ技研	
9	8	11		ガーネットホープ	牝5	54.0		倉富隆一	1:32.0	クビ	4-5-5-8	40.4	4.0	2	440	-1		川田孝好		丸岡啓一	
10	3	3		ムーンパスココロ	牝4	54.0		川島拓	1:32.5	2.1/2	11-11-10-10	39.0	21.6	6	414	8		土井道隆		木稲安則	
11	7	9		マイネルレジストル	牡6	55.0		出水拓人	1:34.8	大	9-9-11-11	41.3	352.8	11	509	1		中川竜馬		酒井孝敏	
