着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	7	7	1.9	1.0	2003107144	牝	4	395.0	-1.0	53	85.1	0	6-6-5-4		a00ab	a0211	x053cb	17.0	200753010301
2	8	8	4.5	2.0	2003103907	牡	4	433.0	-4.0	54	85.3	1	2-2-1-1		a00ad	a01e5	x0498f	5.1	200753010301
3	6	6	4.9	3.0	2002105366	牝	5	430.0	-11.0	54	85.8	2.1/2	4-4-3-3		a01cd	05605	x00fb4	2.5	200753010301
4	4	4	11.1	5.0	2003103149	牝	4	497.0	5.0	53	85.9	1/2	7-7-7-6		a018e	a00da	260009	1.7	200753010301
5	1	1	26.5	7.0	2002101435	牝	5	393.0	0.0	54	86.2	1.1/2	3-3-4-5		05523	a00db	x0042f	0.8	200753010301
6	3	3	7.4	4.0	2003101077	牝	4	397.0	-7.0	53	86.4	1	1-1-1-2		05429	05605	x0041a	0.0	200753010301
7	5	5	26.5	7.0	2002107307	牝	5	463.0	3.0	54	86.8	2	5-5-6-7		a01b7	a01e5	x0100e	0.0	200753010301
8	2	2	14.8	6.0	2002101168	牡	5	429.0	-1.0	55	86.8	アタマ	8-8-8-8		a00a3	a0211	x012a1	0.0	200753010301
1	5	5	3.6	2.0	2003104516	牡	4	459.0	-6.0	54	84.6	0	3-3-3-3		a00a8	a01d1	509009	17.0	200753010302
2	8	9	18.2	6.0	2002103902	セ	5	482.0	3.0	55	84.6	アタマ	4-4-4-4		05429	a00d9	x02198	5.1	200753010302
3	4	4	13.5	5.0	2003103453	牝	4	457.0	-5.0	53	84.8	3/4	1-1-1-1		05543	a00d7	260009	2.5	200753010302
4	2	2	1.8	1.0	2003101155	牡	4	428.0	1.0	54	84.9	1/2	6-6-7-6		a00a3	a00d1	x00990	1.7	200753010302
5	7	7	34.4	8.0	2002109164	牝	5	458.0	-5.0	54	85.0	クビ	7-7-6-7		a009d	a0228	x00765	0.8	200753010302
6	8	8	6.9	3.0	2003102322	牝	4	483.0	-7.0	53	85.2	1	2-2-2-2		a01cd	a00db	x00192	0.0	200753010302
7	6	6	9.1	4.0	2003105615	セ	4	464.0	-2.0	54	85.4	1	8-8-8-8		a00ad	a00d0	260009	0.0	200753010302
8	3	3	38.7	9.0	2003106147	牝	4	406.0	-8.0	53	85.4	クビ	9-9-9-9		a015a	a00cd	x0358b	0.0	200753010302
9	1	1	22.1	7.0	2002103074	牡	5	480.0	-10.0	55	85.6	1	5-5-5-4		a018e	a01d1	x011c2	0.0	200753010302
1	4	4	3.3	1.0	2002105743	牝	5	437.0	-1.0	54	84.4	0	3-3-2-1		a00a3	a01e5	x00f8d	17.0	200753010303
2	8	8	4.7	3.0	2002101652	牡	5	416.0	1.0	55	84.8	2	5-5-3-4		a009d	a00e2	x01015	5.1	200753010303
3	6	6	4.8	4.0	2002101891	牡	5	450.0	1.0	55	84.8	クビ	1-1-1-2		a01b7	a0228	x00765	2.5	200753010303
4	2	2	3.6	2.0	2002106950	牝	5	406.0	-5.0	54	85.1	1.1/2	6-6-6-3		00443	a0228	x00767	1.7	200753010303
5	5	5	6.8	5.0	2002200041	牝	5	482.0	-24.0	54	85.6	2.1/2	8-8-5-5		a01cd	a00db	x00425	0.8	200753010303
6	3	3	15.2	7.0	2002106591	牡	5	491.0	-1.0	55	86.4	4	6-7-8-7		a00ae	a01d1	509009	0.0	200753010303
7	7	7	12.3	6.0	2002107431	牝	5	426.0	-1.0	54	87.0	3	2-2-3-6		a00ad	a00d1	x0119c	0.0	200753010303
8	1	1	21.5	8.0	2001107113	牝	6	425.0	1.0	54	87.9	4	4-4-8-8		05429	a00d9	x0099e	0.0	200753010303
1	5	5	2.0	1.0	2003105415	牡	4	426.0	2.0	54	84.0	0	3-4-3-3		a009d	a00ce	026030	17.0	200753010304
2	4	4	2.8	2.0	2003105973	牡	4	461.0	-4.0	54	84.4	2	9-9-7-6		a018e	a00ce	x011c2	5.1	200753010304
3	7	7	7.5	3.0	2003104514	牡	4	466.0	-15.0	54	84.5	3/4	6-5-5-5		a00a8	a020e	509009	2.5	200753010304
4	2	2	15.3	5.0	2002104898	牝	5	423.0	-3.0	54	84.5	ハナ	3-3-4-4		a015a	05605	926007	1.7	200753010304
5	8	9	32.3	8.0	2002107477	牝	5	416.0	4.0	54	84.7	3/4	2-2-2-2		05572	a00cd	438008	0.8	200753010304
6	1	1	27.7	7.0	2003100477	牝	4	476.0	5.0	53	85.0	1.1/2	1-1-1-1		a00ae	05735	288006	0.0	200753010304
7	3	3	20.1	6.0	2002104496	牝	5	447.0	-3.0	54	85.5	2.1/2	7-6-6-7		a00ad	a01d1	742008	0.0	200753010304
8	6	6	8.0	4.0	2003101517	牝	4	430.0	0.0	53	86.0	2.1/2	8-7-8-8		05429	a00eb	x0076b	0.0	200753010304
9	8	8	41.5	9.0	2003102131	牝	4	449.0	2.0	53	88.2	大	5-7-9-9		a00ab	a012f	226002	0.0	200753010304
1	3	3	37.5	9.0	2002104880	牡	5	417.0	-2.0	55	84.0	0	6-6-6-6		05429	05605	x00fb4	17.0	200753010305
2	2	2	2.3	1.0	2002106705	牡	5	430.0	-1.0	55	84.0	ハナ	1-1-1-1		05572	a01d1	x011c2	5.1	200753010305
3	7	7	4.7	3.0	2003107122	牡	4	469.0	2.0	54	84.2	1	2-2-2-2		a01cd	a00db	x0073b	2.5	200753010305
4	1	1	17.1	5.0	2002103549	牡	5	477.0	3.0	55	84.7	2.1/2	9-9-9-8		a015a	a00d9	740007	1.7	200753010305
5	4	4	26.8	6.0	2002107061	牝	5	463.0	1.0	54	84.8	1/2	8-8-7-7		a01cc	a00e1	x01009	0.8	200753010305
6	8	9	2.7	2.0	2001105198	牡	6	432.0	4.0	55	84.9	クビ	3-3-3-4		a00aa	a0126	x039a1	0.0	200753010305
7	8	8	29.6	7.0	2002106420	牝	5	410.0	2.0	54	85.0	クビ	5-4-5-5		a00ab	a00db	138008	0.0	200753010305
8	6	6	31.3	8.0	2002106989	牡	5	457.0	6.0	55	85.3	1.1/2	4-4-4-3		a00a9	a00d8	158007	0.0	200753010305
9	5	5	8.1	4.0	2002106141	牡	5	491.0	-4.0	55	86.5	6	6-8-8-9		a018e	a00da	153008	0.0	200753010305
1	8	9	1.9	1.0	2003106220	牝	4	446.0	3.0	53	83.8	0	1-1-1-1		a01cd	a00ce	x011c2	17.0	200753010306
2	6	6	4.3	2.0	2002109318	牝	5	450.0	-1.0	54	84.1	1.1/2	3-3-2-2		a01b7	a020e	x003ff	5.1	200753010306
3	3	3	4.9	3.0	2002107423	牡	5	441.0	-4.0	55	84.5	2	8-8-8-3		a018e	a00d7	x00464	2.5	200753010306
4	2	2	33.6	9.0	2002106791	牡	5	443.0	-2.0	55	85.0	2.1/2	7-7-7-7		a00a3	a0211	x02353	1.7	200753010306
5	8	8	26.1	6.0	2001107674	牡	6	511.0	-5.0	55	85.2	1	9-9-9-9		05543	a00d7	260009	0.8	200753010306
6	1	1	5.2	4.0	2002105507	牝	5	427.0	-7.0	54	85.6	2	4-4-5-5		a00a8	a0228	340008	0.0	200753010306
7	5	5	29.4	7.0	2002103630	牝	5	449.0	-1.0	54	86.0	2	6-5-4-6		a00ab	a0211	x02353	0.0	200753010306
8	7	7	21.4	5.0	2003104417	牝	4	446.0	-1.0	53	86.0	クビ	2-2-3-4		a00a9	a00db	138008	0.0	200753010306
9	4	4	29.4	7.0	2002101185	牡	5	453.0	5.0	55	86.1	クビ	5-6-6-8		a00ad	a00d7	840009	0.0	200753010306
1	8	9	4.0	3.0	2003500138	牝	4	430.0	1.0	53	111.8	0	4-3-3-2		a00ad	a00d0	x0041d	18.0	200753010307
2	8	8	3.0	1.0	2003500087	牡	4	519.0	-4.0	54	111.9	1/2	7-7-6-3		05429	a0127	x02afa	5.4	200753010307
3	2	2	6.4	4.0	2003500135	牡	4	458.0	-1.0	54	112.2	1.1/2	1-1-1-1		a00ab	a00db	219006	2.7	200753010307
4	4	4	10.2	5.0	2003500051	牡	4	450.0	8.0	54	112.6	2	5-5-5-6		a00a8	a0228	x0077b	1.8	200753010307
5	7	7	16.6	7.0	2003500005	牡	4	483.0	0.0	54	112.8	3/4	8-8-8-9		a00a9	a01f3	x009ad	0.9	200753010307
6	1	1	19.0	8.0	2003500069	牡	4	458.0	-6.0	54	112.8	クビ	9-9-9-7		a01cc	a01e5	x0100e	0.0	200753010307
7	5	5	3.5	2.0	2003500126	牝	4	424.0	1.0	53	112.9	1/2	3-3-4-4		05572	a00ce	x00410	0.0	200753010307
8	6	6	13.9	6.0	2003500046	牡	4	468.0	-2.0	54	113.1	1	6-6-6-8		a01b7	a00d4	x0076d	0.0	200753010307
9	3	3	28.9	9.0	2003500066	牡	4	450.0	2.0	54	113.8	3	2-2-2-5		a01cd	a00db	x00948	0.0	200753010307
1	3	3	13.1	6.0	2003500076	牡	4	470.0	-1.0	54	111.8	0	3-3-3-2		a018e	a00da	x00f86	18.0	200753010308
2	7	7	20.0	7.0	2003500033	牝	4	413.0	1.0	53	111.8	クビ	1-1-1-1		a01b7	05605	x00759	5.4	200753010308
3	8	9	7.9	4.0	2003500037	牡	4	459.0	0.0	54	111.9	クビ	4-5-5-4		a00ab	a012f	x00464	2.7	200753010308
4	6	6	21.4	8.0	2003500101	牝	4	429.0	-2.0	53	112.1	1	2-2-2-2		a015a	a012f	x01331	1.8	200753010308
5	8	8	6.3	3.0	2003500158	牝	4	425.0	-3.0	53	112.9	4	6-6-6-6		a00a9	a00d8	x00404	0.9	200753010308
6	5	5	3.8	2.0	2003500171	牡	4	453.0	4.0	54	113.1	1	5-4-4-7		a00a2	a0126	x00433	0.0	200753010308
7	4	4	8.5	5.0	2003500084	牡	4	482.0	2.0	54	113.1	クビ	8-8-7-9		a01cc	a00d1	x00742	0.0	200753010308
8	1	1	2.2	1.0	2003500166	牡	4	467.0	-3.0	54	113.2	クビ	9-9-7-5		05429	05735	x00758	0.0	200753010308
9	2	2	23.1	9.0	2003500001	牡	4	461.0	-6.0	54	115.0	9	7-7-9-9		00443	a020e	x016f5	0.0	200753010308
1	1	1	4.3	2.0	2003500143	牡	4	460.0	-3.0	54	110.7	0	8-8-5-4		a009d	a00cd	x0041b	18.0	200753010309
2	8	8	2.1	1.0	2003500139	牡	4	496.0	3.0	54	111.1	2	5-5-4-3		a00a3	a00d1	x003f0	5.4	200753010309
3	6	6	4.4	3.0	2003500072	牝	4	489.0	1.0	53	111.2	1/2	6-6-2-1		a01b7	a00db	x00751	2.7	200753010309
4	5	5	40.7	8.0	2000500102	牡	7	489.0	-6.0	54	111.4	1	7-7-7-2		a00a8	a00df	x02afa	1.8	200753010309
5	7	7	8.8	5.0	2002500161	牝	5	440.0	-5.0	54	112.6	6	3-3-3-6		a00ab	a00d7	x00440	0.9	200753010309
6	3	3	34.6	7.0	2002500202	牝	5	435.0	5.0	54	113.0	2	1-1-1-5		a00a2	a0126	x00759	0.0	200753010309
7	2	2	13.6	6.0	2000502038	牡	7	455.0	-3.0	54	113.3	1.1/2	4-4-8-8		a00a9	a00d4	x0222a	0.0	200753010309
8	4	4	5.9	4.0	2002500201	牡	5	496.0	3.0	55	114.1	4	2-2-6-7		a00ae	05735	x00450	0.0	200753010309
1	2	2	13.3	6.0	1999500902	牡	8	480.0	1.0	54	123.1	0	1-1-1-1		a00a9	a00e2	x00f8a	45.0	200753010310
2	8	9	2.7	1.0	2002500157	牝	5	440.0	8.0	54	123.2	クビ	8-8-7-5		05523	a012f	a00011	13.5	200753010310
3	7	7	3.7	2.0	2001500358	牡	6	475.0	-1.0	55	123.2	アタマ	5-5-5-6		a00a8	05605	x01459	6.7	200753010310
4	1	1	5.8	3.0	2000500494	牡	7	483.0	-1.0	54	123.4	3/4	6-5-4-2		a018e	a00eb	x00406	4.5	200753010310
5	5	5	15.2	8.0	1999500443	牡	8	460.0	-5.0	54	123.4	アタマ	7-7-8-8		a01b7	a00d4	x00464	2.2	200753010310
6	3	3	20.5	9.0	2000500542	牡	7	466.0	-1.0	54	123.5	クビ	2-2-2-2		a00a3	a00d1	x00759	0.0	200753010310
7	4	4	7.4	5.0	2002500226	牝	5	482.0	0.0	54	123.5	クビ	3-3-3-2		a00ab	a018d	x0073b	0.0	200753010310
8	8	8	7.1	4.0	2001500416	牡	6	463.0	-9.0	55	123.9	2	9-9-9-9		a00ae	a00e1	x00439	0.0	200753010310
9	6	6	14.0	7.0	2001500004	牡	6	475.0	-6.0	55	124.0	1/2	4-4-6-7		a00aa	a0126	x00fb0	0.0	200753010310
1	7	7	3.6	2.0	2002104284	牡	5	452.0	-2.0	55	109.6	0	3-3-1-1		05429	a0127	x02afa	30.0	200753010311
2	4	4	2.4	1.0	2002101515	牡	5	453.0	-2.0	55	109.7	3/4	4-4-1-2		a00a3	a00d1	874008	9.0	200753010311
3	5	5	6.3	4.0	2003104647	牡	4	434.0	0.0	54	110.1	2	6-7-7-5		a009d	05735	x00450	4.5	200753010311
4	8	8	6.4	5.0	2002100125	セ	5	396.0	-2.0	55	110.4	1.1/2	5-5-4-3		05572	a00ce	x03c02	3.0	200753010311
5	3	3	4.4	3.0	2000200106	セ	7	451.0	3.0	54	111.5	5	2-2-1-4		05523	a00d9	049007	1.5	200753010311
6	6	6	15.2	6.0	2002102470	牝	5	433.0	-2.0	54	111.7	3/4	7-6-6-6		a01cc	a01e5	x0100e	0.0	200753010311
7	1	1	26.8	7.0	2000101222	牡	7	493.0	-9.0	54	112.6	4	1-1-5-6		a018e	a00da	260009	0.0	200753010311
除	2	2	---		2002104047	牝	5	423.0	-17.0	54					a019a	a020e	x00765	0.0	200753010311
1	8	8	14.0	7.0	2004500062	牡	3	483.0	1.0	54	87.9	0	1-2-2-1		a009e	a0126	538009	16.0	200753011401
2	5	5	2.3	1.0	2004500073	牝	3	476.0	2.0	53	88.4	2.1/2	1-1-1-1		a00aa	a0126	538009	4.8	200753011401
3	4	4	4.2	2.0	2004500044	牡	3	471.0	3.0	54	88.6	3/4	4-4-3-3		00443	a00e8	x00435	2.4	200753011401
4	3	3	6.2	3.0	2004500055	牝	3	448.0	2.0	53	89.2	3	6-6-6-4		a00a9	a018d	x0077b	1.6	200753011401
5	7	7	14.0	7.0	2004500012	牡	3	462.0	5.0	54	89.6	2	9-9-4-5		a00a3	a00cd	x0014f	0.8	200753011401
6	6	6	10.2	5.0	2004500056	牡	3	444.0	-4.0	54	90.4	4	7-7-9-8		a01cc	a00cd	x0119c	0.0	200753011401
7	1	1	8.0	4.0	2004500058	牡	3	442.0	2.0	54	90.4	ハナ	3-3-4-4		a00ab	a018d	x0180b	0.0	200753011401
8	2	2	18.6	9.0	2004502003	牝	3	369.0	2.0	53	90.4	アタマ	5-5-7-7		a019a	05726	610008	0.0	200753011401
9	8	9	11.2	6.0	2004500050	牝	3	474.0	3.0	53	90.8	2	7-8-9-9		a009d	a00cd	x0039c	0.0	200753011401
1	6	6	1.2	1.0	2003106472	牝	4	505.0	-3.0	54	84.6	0	3-3-3-1		a009e	a00df	260009	17.0	200753011402
2	8	8	4.7	2.0	2003105233	牡	4	467.0	2.0	55	85.2	3	4-4-4-2		a00a8	a0211	x02353	5.1	200753011402
3	4	4	14.7	3.0	2003107144	牝	4	395.0	0.0	54	85.5	1.1/2	5-5-5-5		a00ab	a0211	x053cb	2.5	200753011402
