着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	4	4	2.6	1.0	2003101351	牝	4	443.0	-2.0	54.0	90.8	0	3-2-1		5398	965	041002	16.0	200747010101
2	6	6	6.0	4.0	2003100651	牝	4	483.0	0.0	54.0	91.3	2.1/2	4-5-2		5161	965	041002	4.0	200747010101
3	1	1	2.6	2.0	2003100487	牡	4	514.0	7.0	56.0	91.5	3/4	7-7-4		405	5258	288009	2.1	200747010101
4	8	8	5.6	3.0	2003104136	牝	4	448.0	0.0	54.0	91.9	2	5-4-3		410	5066	x002a8	1.2	200747010101
5	7	7	47.4	8.0	2003104454	牝	4	476.0	-6.0	54.0	92.4	2.1/2	6-6-6		5421	5071	139008	0.0	200747010101
6	5	5	36.4	6.0	2003106193	牡	4	474.0	5.0	56.0	93.8	7	1-1-7		5226	5544	206007	0.0	200747010101
7	2	2	43.1	7.0	2001105367	牡	6	538.0	0.0	56.0	94.5	3	8-8-8		5508	5171	342030	0.0	200747010101
8	3	3	7.2	5.0	2003110031	牡	4	500.0	12.0	56.0	95.1	3	2-2-5		5202	5076	x0111d	0.0	200747010101
1	4	4	1.3	1.0	2003110207	牝	4	428.0	-2.0	54.0	92.8	0	3-1-1		00410	05066	428008	16.0	200747010102
2	1	1	6.5	3.0	2003104107	牝	4	430.0	-7.0	54.0	93.1	1.1/2	6-4-4		05161	05237	895002	4.0	200747010102
3	3	3	4.4	2.0	2003104076	セ	4	477.0	5.0	56.0	93.2	1/2	1-1-2		05398	00965	309008	2.1	200747010102
4	5	5	23.4	5.0	2003107179	牝	4	442.0	2.0	54.0	93.7	2.1/2	2-3-3		a0028	05544	206007	1.2	200747010102
5	2	2	28.9	6.0	2003101448	牡	4	458.0	1.0	56.0	94.2	2.1/2	7-7-5		05408	05178	x01835	0.0	200747010102
6	8	8	18.6	4.0	2002101027	牡	5	431.0	3.0	56.0	94.7	2.1/2	8-6-6		05226	00807	976002	0.0	200747010102
7	7	7	51.7	8.0	2002103190	牝	5	385.0	0.0	54.0	95.8	5	5-5-7		05521	05201	x03794	0.0	200747010102
8	6	6	49.1	7.0	2001105989	牝	6	441.0	6.0	54.0	96.5	3	4-8-8		05508	a0031	x00dec	0.0	200747010102
1	3	3	1.7	1.0	2004106788	牡	3	463.0	2.0	56.0	92.5	0	1-1-1		00405	05076	x05589	21.0	200747010801
2	8	9	12.4	5.0	2004105369	牝	3	413.0	8.0	54.0	92.8	1.1/2	3-2-1		05086	05237	x01db5	5.3	200747010801
3	7	7	18.6	6.0	2004101580	牝	3	407.0	9.0	54.0	93.8	5	6-6-5		05368	05076	x05589	2.8	200747010801
4	6	6	18.6	6.0	2004104937	牝	3	424.0	-9.0	54.0	93.8	アタマ	5-5-3		05202	05076	x048f1	1.5	200747010801
5	2	2	29.7	8.0	2004104282	牝	3	436.0	-3.0	54.0	94.2	2	9-9-9		05408	05193	703007	0.0	200747010801
6	4	4	29.7	8.0	2004109390	牝	3	390.0	-1.0	54.0	94.6	2	8-8-7		05421	05540	x01835	0.0	200747010801
7	1	1	5.5	3.0	2004101806	牡	3	555.0	9.0	56.0	94.7	1/2	4-3-5		05161	05329	x00ec0	0.0	200747010801
8	8	8	9.9	4.0	2004104290	牡	3	467.0	-6.0	56.0	94.9	1.1/2	7-6-9		05521	05298	484007	0.0	200747010801
9	5	5	5.0	2.0	2004100501	牡	3	475.0	-8.0	56.0	96.4	7	2-3-6		05226	05180	276002	0.0	200747010801
1	7	7	27.8	5.0	2004101057	牡	3	444.0	4.0	56.0	92.5	0	1-1-1		a01e2	00965	703007	21.0	200747010802
2	5	5	35.8	7.0	2004106616	牝	3	380.0	-5.0	54.0	92.8	1.1/2	6-4-3		05194	a01f6	027030	5.3	200747010802
3	4	4	22.8	4.0	2004101739	牝	3	391.0	0.0	54.0	93.2	2	8-7-4		05368	a0203	x00073	2.8	200747010802
4	3	3	1.1	1.0	2004103884	牝	3	454.0	-2.0	54.0	93.5	1.1/2	1-1-2		05383	05171	131005	1.5	200747010802
5	8	8	31.3	6.0	2004103888	牝	3	376.0	-3.0	54.0	94.8	6	1-1-4		05398	00965	071008	0.0	200747010802
6	2	2	7.6	2.0	2004101169	牝	3	422.0	-5.0	54.0	95.2	2	7-8-7		05097	05357	x03688	0.0	200747010802
7	1	1	8.1	3.0	2004102719	牝	3	444.0	1.0	54.0	95.2	ハナ	4-4-6		05268	00807	x04fd1	0.0	200747010802
