着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	8	10	1.9	1.0	2003105204	牝	4	460.0	0.0	53	92.4	0	3-4-2-2		05296	05319	x01389	20.0	200746010301
2	3	3	4.7	2.0	2003106359	牝	4	443.0	-4.0	53	93.2	4	5-5-3-3		05260	05247	247007	5.0	200746010301
3	4	4	8.9	5.0	2003104660	牝	4	427.0	-1.0	53	93.8	3	1-1-1-1		05332	05553	108008	2.0	200746010301
4	5	5	21.0	7.0	2003106807	牡	4	459.0	-3.0	55	93.9	1/2	2-2-3-4		a0184	05610	x01337	1.0	200746010301
5	1	1	6.0	3.0	2003109348	牡	4	472.0	-1.0	55	93.9	アタマ	4-3-5-5		05241	05523	106008	0.0	200746010301
6	2	2	6.3	4.0	2003109315	牡	4	506.0	0.0	55	94.5	3	8-8-8-8		a00f5	05160	447006	0.0	200746010301
7	7	7	55.9	8.0	2003104966	牡	4	448.0	-1.0	55	94.7	1	9-9-9-8		05503	05553	644008	0.0	200746010301
8	6	6	18.7	6.0	2003101317	牝	4	521.0	-7.0	53	94.9	1	7-7-7-6		a01e5	05202	x00934	0.0	200746010301
9	7	8	83.8	9.0	2003105025	牝	4	455.0	-4.0	53	95.1	1	6-5-7-7		a01ba	05452	215007	0.0	200746010301
10	8	9	83.8	9.0	2002103758	牡	5	448.0	-3.0	55	97.4	大	10-10-10-10		a0194	a012c	x01cde	0.0	200746010301
1	3	3	1.7	1.0	2003101034	牝	4	476.0	0.0	53	99.7	0	1-1-1-1		05299	05390	x011aa	20.0	200746010302
2	8	9	42.7	8.0	2003109027	牡	4	473.0	-4.0	55	99.9	1	3-3-3-3		a00f5	05160	x00bf4	5.0	200746010302
3	7	8	2.7	2.0	2003100021	牝	4	456.0	6.0	53	99.9	クビ	1-1-2-2		05037	05235	531006	2.0	200746010302
4	6	6	23.7	5.0	2003101998	牝	4	435.0	2.0	53	100.3	2	6-6-6-7		05332	05308	635009	1.0	200746010302
5	5	5	8.9	3.0	2003102062	牝	4	456.0	-2.0	53	100.4	1/2	5-4-4-4		a00ca	05001	029006	0.0	200746010302
6	1	1	35.6	7.0	2002100030	牡	5	458.0	1.0	55	100.7	1.1/2	7-6-6-6		a01bb	05043	382004	0.0	200746010302
7	7	7	9.3	4.0	2003101164	牝	4	422.0	-1.0	53	100.8	1/2	8-8-8-5		05260	a011d	x01369	0.0	200746010302
8	8	10	71.1	9.0	2003102184	牡	4	444.0	1.0	55	101.9	5	4-4-5-8		a01ba	05390	078008	0.0	200746010302
9	4	4	71.1	9.0	1999500181	牝	8	436.0	1.0	53	103.9	大	9-9-10-9		a01fa	a012c	x0360d	0.0	200746010302
10	2	2	26.7	6.0	2002105622	牝	5	425.0	9.0	53	104.7	4	10-9-10-10		a01f9	a0113	x03bf1	0.0	200746010302
1	4	4	8.9	5.0	2003101503	牝	4	485.0	-8.0	53	99.3	0	2-2-1-1		05333	05390	808001	20.0	200746010303
2	6	6	2.0	1.0	2003106963	牡	4	485.0	-9.0	55	99.5	1	7-7-2-1		05299	05390	x00eec	5.0	200746010303
3	8	9	3.8	2.0	2003104584	牝	4	431.0	-5.0	53	99.7	1	4-4-4-6		a00cb	a0201	767007	2.0	200746010303
4	3	3	53.0	8.0	2003105772	牡	4	515.0	1.0	55	100.6	4	5-4-6-7		a00f5	05001	750005	1.0	200746010303
5	7	7	33.2	7.0	2003103391	牡	4	492.0	-1.0	55	100.8	1	3-3-3-3		a00d7	a011e	x00ca5	0.0	200746010303
6	2	2	14.0	6.0	2003106474	牝	4	418.0	-6.0	53	101.3	2.1/2	1-1-7-7		05296	05323	x00a8d	0.0	200746010303
7	1	1	7.4	4.0	2003106358	牝	4	479.0	0.0	53	101.5	1	5-4-5-6		05078	05556	x00939	0.0	200746010303
8	8	8	5.2	3.0	2003105236	牝	4	429.0	0.0	53	101.5	クビ	7-9-8-8		05188	05247	890002	0.0	200746010303
9	5	5	132.5	9.0	2001105046	牝	6	484.0	1.0	53	101.9	2	9-9-9-9		a01bb	a0120	x013a2	0.0	200746010303
1	7	7	1.2	1.0	2003110166	牡	4	474.0	-1.0	55	92.1	0	3-3-3-3		05296	05235	x00a89	20.0	200746010304
2	1	1	6.6	3.0	2003101837	牝	4	471.0	0.0	53	93.0	4	7-7-6-7		05260	05160	313002	5.0	200746010304
3	3	3	6.1	2.0	2003104310	牝	4	475.0	0.0	53	93.3	1.1/2	2-2-2-2		05241	05235	531006	2.0	200746010304
4	8	10	46.2	6.0	2003107379	牝	4	475.0	1.0	53	93.5	3/4	1-1-1-1		a00f5	05001	x006a9	1.0	200746010304
5	2	2	53.9	8.0	2000107042	牡	7	495.0	-2.0	55	93.7	1	3-3-5-4		05037	a0112	036006	0.0	200746010304
6	5	5	17.1	4.0	2003107047	牝	4	468.0	0.0	53	94.0	1.1/2	3-7-4-4		05332	05423	108008	0.0	200746010304
7	4	4	46.2	6.0	2003102304	牝	4	457.0	-1.0	53	94.7	3	6-6-6-7		a01e5	a0116	x003b5	0.0	200746010304
8	7	8	2007.0	10.0	2003109376	牡	4	457.0	-1.0	55	94.7	クビ	7-11-9-9		05503	a0118	x00bf5	0.0	200746010304
9	8	9	64.7	9.0	1999102956	牡	8	434.0	-5.0	55	94.9	3/4	10-9-9-8		a0194	05001	x044bf	0.0	200746010304
10	6	6	32.4	5.0	2003105163	牝	4	396.0	4.0	53	96.7	9	7-9-10-10		a01ba	05323	x0195d	0.0	200746010304
1	7	7	1.0	1.0	2003105265	牡	4	465.0	3.0	55	93.2	0	2-2-2-2		05299	a0112	446006	20.0	200746010305
2	8	8	6.5	2.0	2003102105	牝	4	470.0	-1.0	53	93.8	3	2-3-3-3		05332	05423	x00931	5.0	200746010305
3	5	5	28.6	5.0	2002103726	牡	5	487.0	1.0	55	94.0	1	1-1-1-1		a01bb	05160	859002	2.0	200746010305
4	4	4	18.7	3.0	2001103733	牝	6	441.0	3.0	53	94.9	4	4-5-4-4		05241	05043	382004	1.0	200746010305
5	8	9	90.3	6.0	2003106881	牝	4	427.0	5.0	53	94.9	クビ	8-8-7-6		a00ca	05549	x01835	0.0	200746010305
6	6	6	27.1	4.0	1999110033	セ	8	436.0	-2.0	55	95.0	クビ	4-4-5-5		05349	05382	006007	0.0	200746010305
7	2	2	180.6	8.0	2000103079	牝	7	459.0	-1.0	53	95.2	1	6-6-6-7		a0184	a012d	x00920	0.0	200746010305
8	3	3	180.6	8.0	1999101177	牝	8	459.0	1.0	53	96.5	6	9-9-9-9		a01ba	a0115	186001	0.0	200746010305
9	1	1	135.5	7.0	2002107084	牝	5	425.0	-7.0	53	97.1	3	7-7-7-8		a0194	a012c	x01cde	0.0	200746010305
1	3	3	8.0	3.0	2003100335	牡	4	474.0	-5.0	55	86.0	0	6-5-5-5		a00d7	a0123	x00bfe	20.0	200746010306
2	1	1	1.4	1.0	2003100684	牝	4	511.0	-1.0	53	86.0	アタマ	1-1-1-1		05188	05160	201002	5.0	200746010306
